tab 	measurements
analysts	citations	description	dir_csd	dir_dec	dir_inc	experiment	magn_moment	meas_n_orient	meas_temp	measurement	method_codes	quality	software_packages	specimen	standard	timestamp	treat_ac_field	treat_dc_field	treat_dc_field_phi	treat_dc_field_theta	treat_temp
Cromwell	This study		0.2	195.1	52.8	jm013i2:LT-NO	0.0000859	4	273	1	LT-NO	g	pmagpy-2.34	jm013i2	u	2009-10-07T04:51:00Z	0	0	0	90	273
Cromwell	This study		0.2	192.2	53.5	jm013i3:LT-NO	0.0000666	4	273	1	LT-NO	g	pmagpy-2.34	jm013i3	u	2009-10-07T05:06:00Z	0	0	0	90	273
Cromwell	This study		0.2	205.1	59.4	jm013j1:LT-NO	0.0000623	4	273	1	LT-NO	g	pmagpy-2.34	jm013j1	u	2009-10-07T04:58:00Z	0	0	0	90	273
Cromwell	This study		0.3	211.2	60.9	jm013j2:LT-NO	0.0000756	4	273	1	LT-NO	g	pmagpy-2.34	jm013j2	u	2009-10-07T04:56:00Z	0	0	0	90	273
Cromwell	This study		0.3	199	3.5	jm014a1:LT-NO	0.0000817	4	273	1	LT-NO	g	pmagpy-2.34	jm014a1	u	2009-10-07T05:10:00Z	0	0	0	90	273
Cromwell	This study		0.3	193.9	6.8	jm014b1:LT-NO	0.000079	4	273	1	LT-NO	g	pmagpy-2.34	jm014b1	u	2009-10-07T05:18:00Z	0	0	0	90	273
Cromwell	This study		0.3	197.8	16.3	jm014c1:LT-NO	0.0000739	4	273	1	LT-NO	g	pmagpy-2.34	jm014c1	u	2009-10-07T05:12:00Z	0	0	0	90	273
Cromwell	This study		0.3	199.2	15.9	jm014c2:LT-NO	0.00005	4	273	1	LT-NO	g	pmagpy-2.34	jm014c2	u	2009-10-07T05:18:00Z	0	0	0	90	273
Cromwell	This study		0.3	202	5.3	jm014d1:LT-NO	0.0000718	4	273	1	LT-NO	g	pmagpy-2.34	jm014d1	u	2009-10-07T05:15:00Z	0	0	0	90	273
Cromwell	This study		0.3	195.5	4.5	jm014e1:LT-NO	0.0000837	4	273	1	LT-NO	g	pmagpy-2.34	jm014e1	u	2009-10-07T05:07:00Z	0	0	0	90	273
Cromwell	This study		0.3	197.4	2.9	jm014f1:LT-NO	0.0000864	4	273	1	LT-NO	g	pmagpy-2.34	jm014f1	u	2009-10-07T05:09:00Z	0	0	0	90	273
Cromwell	This study		0.3	199.4	10.8	jm014g2:LT-NO	0.0000384	4	273	1	LT-NO	g	pmagpy-2.34	jm014g2	u	2009-10-07T05:16:00Z	0	0	0	90	273
Cromwell	This study		0.3	199.6	19.3	jm014i1:LT-NO	0.000036	4	273	1	LT-NO	g	pmagpy-2.34	jm014i1	u	2009-10-07T05:11:00Z	0	0	0	90	273
Cromwell	This study		0.3	195.3	17.6	jm014i2:LT-NO	0.0000322	4	273	1	LT-NO	g	pmagpy-2.34	jm014i2	u	2009-10-07T05:19:00Z	0	0	0	90	273
Cromwell	This study		0.3	185.7	10.3	jm014j1:LT-NO	0.0000592	4	273	1	LT-NO	g	pmagpy-2.34	jm014j1	u	2009-10-07T05:09:00Z	0	0	0	90	273
Cromwell	This study		0.2	172.4	55.5	jm015a1:LT-NO	0.000108	4	273	1	LT-NO	g	pmagpy-2.34	jm015a1	u	2009-10-07T05:45:00Z	0	0	0	90	273
Cromwell	This study		0.2	157.8	57.9	jm015a2:LT-NO	0.000114	4	273	1	LT-NO	g	pmagpy-2.34	jm015a2	u	2009-10-07T05:46:00Z	0	0	0	90	273
Cromwell	This study		0.2	175	62.5	jm015b1:LT-NO	0.0000957	4	273	1	LT-NO	g	pmagpy-2.34	jm015b1	u	2009-10-07T05:26:00Z	0	0	0	90	273
Cromwell	This study		0.2	167.4	67.1	jm015b2:LT-NO	0.0000904	4	273	1	LT-NO	g	pmagpy-2.34	jm015b2	u	2009-10-07T05:22:00Z	0	0	0	90	273
Cromwell	This study		0.2	170.2	56.5	jm015c1:LT-NO	0.000129	4	273	1	LT-NO	g	pmagpy-2.34	jm015c1	u	2009-10-07T05:42:00Z	0	0	0	90	273
Cromwell	This study		0.2	166.5	58.5	jm015c2:LT-NO	0.000154	4	273	1	LT-NO	g	pmagpy-2.34	jm015c2	u	2009-10-07T05:35:00Z	0	0	0	90	273
Cromwell	This study		0.2	156.2	66.7	jm015e2:LT-NO	0.000124	4	273	1	LT-NO	g	pmagpy-2.34	jm015e2	u	2009-10-07T05:41:00Z	0	0	0	90	273
Cromwell	This study		0.2	173.9	64.2	jm015f1:LT-NO	0.000141	4	273	1	LT-NO	g	pmagpy-2.34	jm015f1	u	2009-10-07T06:08:00Z	0	0	0	90	273
Cromwell	This study		0.2	159.2	67.1	jm015f2:LT-NO	0.00015	4	273	1	LT-NO	g	pmagpy-2.34	jm015f2	u	2009-10-07T05:40:00Z	0	0	0	90	273
Cromwell	This study		0.2	197.5	71.3	jm015g1:LT-NO	0.000107	4	273	1	LT-NO	g	pmagpy-2.34	jm015g1	u	2009-10-07T05:28:00Z	0	0	0	90	273
Cromwell	This study		0.2	219.2	76.7	jm015g2:LT-NO	0.000102	4	273	1	LT-NO	g	pmagpy-2.34	jm015g2	u	2009-10-07T05:44:00Z	0	0	0	90	273
Cromwell	This study		0.2	236.1	78.6	jm015h1:LT-NO	0.000111	4	273	1	LT-NO	g	pmagpy-2.34	jm015h1	u	2009-10-07T05:38:00Z	0	0	0	90	273
Cromwell	This study		0.2	168.8	45.9	jm015i1:LT-NO	0.0000991	4	273	1	LT-NO	g	pmagpy-2.34	jm015i1	u	2009-10-07T05:29:00Z	0	0	0	90	273
Cromwell	This study		0.2	164.6	48.3	jm015j1:LT-NO	0.00011	4	273	1	LT-NO	g	pmagpy-2.34	jm015j1	u	2009-10-07T05:23:00Z	0	0	0	90	273
Cromwell	This study		0.2	163.8	49.1	jm015j2:LT-NO	0.000108	4	273	1	LT-NO	g	pmagpy-2.34	jm015j2	u	2009-10-07T05:47:00Z	0	0	0	90	273
Cromwell	This study		0.2	167.2	47.8	jm015j3:LT-NO	0.0000977	4	273	1	LT-NO	g	pmagpy-2.34	jm015j3	u	2009-10-07T05:30:00Z	0	0	0	90	273
Cromwell	This study		0.2	160.6	28.2	jm016a1:LT-NO	0.0000251	4	273	1	LT-NO	g	pmagpy-2.34	jm016a1	u	2009-10-09T01:21:00Z	0	0	0	90	273
Cromwell	This study		0.3	161.8	27.3	jm016a2:LT-NO	0.0000234	4	273	1	LT-NO	g	pmagpy-2.34	jm016a2	u	2009-10-09T01:29:00Z	0	0	0	90	273
Cromwell	This study		0.3	164.2	26.6	jm016b1:LT-NO	0.0000243	4	273	1	LT-NO	g	pmagpy-2.34	jm016b1	u	2009-10-09T01:24:00Z	0	0	0	90	273
Cromwell	This study		0.2	163	29.4	jm016b2:LT-NO	0.0000235	4	273	1	LT-NO	g	pmagpy-2.34	jm016b2	u	2009-10-09T01:28:00Z	0	0	0	90	273
Cromwell	This study		0.3	165.3	30	jm016c1:LT-NO	0.0000227	4	273	1	LT-NO	g	pmagpy-2.34	jm016c1	u	2009-10-09T01:28:00Z	0	0	0	90	273
Cromwell	This study		0.3	161.3	33.2	jm016c2:LT-NO	0.000025	4	273	1	LT-NO	g	pmagpy-2.34	jm016c2	u	2009-10-09T01:25:00Z	0	0	0	90	273
Cromwell	This study		0.3	157.1	22.6	jm016e2:LT-NO	0.0000344	4	273	1	LT-NO	g	pmagpy-2.34	jm016e2	u	2009-10-09T01:32:00Z	0	0	0	90	273
Cromwell	This study		0.3	153.8	19.5	jm016f1:LT-NO	0.0000354	4	273	1	LT-NO	g	pmagpy-2.34	jm016f1	u	2009-10-09T01:24:00Z	0	0	0	90	273
Cromwell	This study		0.3	154.6	19.9	jm016f2:LT-NO	0.0000345	4	273	1	LT-NO	g	pmagpy-2.34	jm016f2	u	2009-10-09T01:23:00Z	0	0	0	90	273
Cromwell	This study		0.2	144.6	62.5	jm016g1:LT-NO	0.0000363	4	273	1	LT-NO	g	pmagpy-2.34	jm016g1	u	2009-10-09T01:22:00Z	0	0	0	90	273
Cromwell	This study		0.2	158.6	37.5	jm016h1:LT-NO	0.0000356	4	273	1	LT-NO	g	pmagpy-2.34	jm016h1	u	2009-10-09T01:26:00Z	0	0	0	90	273
Cromwell	This study		0.2	156.4	38.5	jm016h2:LT-NO	0.0000352	4	273	1	LT-NO	g	pmagpy-2.34	jm016h2	u	2009-10-09T01:27:00Z	0	0	0	90	273
Cromwell	This study		0.3	158.8	32.2	jm016i1:LT-NO	0.0000319	4	273	1	LT-NO	g	pmagpy-2.34	jm016i1	u	2009-10-09T01:29:00Z	0	0	0	90	273
Cromwell	This study		0.2	159.2	35.1	jm016i2:LT-NO	0.0000342	4	273	1	LT-NO	g	pmagpy-2.34	jm016i2	u	2009-10-09T01:30:00Z	0	0	0	90	273
Cromwell	This study		0.2	160.5	36.2	jm016j1:LT-NO	0.0000322	4	273	1	LT-NO	g	pmagpy-2.34	jm016j1	u	2009-10-09T01:31:00Z	0	0	0	90	273
Cromwell	This study		0.2	159.7	40.7	jm016j2:LT-NO	0.0000314	4	273	1	LT-NO	g	pmagpy-2.34	jm016j2	u	2009-10-09T01:31:00Z	0	0	0	90	273
Cromwell	This study		0.2	178.3	36.2	jm017a1:LT-NO	0.0000997	4	273	1	LT-NO	g	pmagpy-2.34	jm017a1	u	2009-10-07T06:15:00Z	0	0	0	90	273
Cromwell	This study		0.2	180.7	35.8	jm017a2:LT-NO	0.000102	4	273	1	LT-NO	g	pmagpy-2.34	jm017a2	u	2009-10-07T06:24:00Z	0	0	0	90	273
Cromwell	This study		0.3	186.7	29.3	jm017b1:LT-NO	0.000121	4	273	1	LT-NO	g	pmagpy-2.34	jm017b1	u	2009-10-07T05:52:00Z	0	0	0	90	273
Cromwell	This study		0.2	184.9	36.1	jm017c2:LT-NO	0.000101	4	273	1	LT-NO	g	pmagpy-2.34	jm017c2	u	2009-10-07T06:20:00Z	0	0	0	90	273
Cromwell	This study		0.2	178.4	37.4	jm017d2:LT-NO	0.0000995	4	273	1	LT-NO	g	pmagpy-2.34	jm017d2	u	2009-10-07T05:54:00Z	0	0	0	90	273
Cromwell	This study		0.3	180.4	1.2	jm017e1:LT-NO	0.0000981	4	273	1	LT-NO	g	pmagpy-2.34	jm017e1	u	2009-10-07T05:55:00Z	0	0	0	90	273
Cromwell	This study		0.3	175.5	0.7	jm017e2:LT-NO	0.0000966	4	273	1	LT-NO	g	pmagpy-2.34	jm017e2	u	2009-10-07T05:51:00Z	0	0	0	90	273
Cromwell	This study		0.3	183.9	3.9	jm017f1:LT-NO	0.000111	4	273	1	LT-NO	g	pmagpy-2.34	jm017f1	u	2009-10-07T06:19:00Z	0	0	0	90	273
Cromwell	This study		0.3	183.2	2.9	jm017f2:LT-NO	0.000106	4	273	1	LT-NO	g	pmagpy-2.34	jm017f2	u	2009-10-07T06:22:00Z	0	0	0	90	273
Cromwell	This study		0.2	173.5	38.4	jm017g1:LT-NO	0.000129	4	273	1	LT-NO	g	pmagpy-2.34	jm017g1	u	2009-10-07T06:16:00Z	0	0	0	90	273
Cromwell	This study		0.2	173.3	35.9	jm017g2:LT-NO	0.000131	4	273	1	LT-NO	g	pmagpy-2.34	jm017g2	u	2009-10-07T06:18:00Z	0	0	0	90	273
Cromwell	This study		0.2	178	41	jm017h1:LT-NO	0.00011	4	273	1	LT-NO	g	pmagpy-2.34	jm017h1	u	2009-10-07T06:11:00Z	0	0	0	90	273
Cromwell	This study		0.2	182.6	40.1	jm017h2:LT-NO	0.000126	4	273	1	LT-NO	g	pmagpy-2.34	jm017h2	u	2009-10-07T06:17:00Z	0	0	0	90	273
Cromwell	This study		0.3	184.3	9.3	jm017i1:LT-NO	0.000106	4	273	1	LT-NO	g	pmagpy-2.34	jm017i1	u	2009-10-07T06:13:00Z	0	0	0	90	273
Cromwell	This study		0.3	190.1	13.9	jm017j1:LT-NO	0.0000887	4	273	1	LT-NO	g	pmagpy-2.34	jm017j1	u	2009-10-07T06:10:00Z	0	0	0	90	273
Cromwell	This study		0.3	155.6	14.2	jm019a1:LT-NO	0.000117	4	273	1	LT-NO	g	pmagpy-2.34	jm019a1	u	2009-10-09T01:11:00Z	0	0	0	90	273
Cromwell	This study		0.3	148.2	15.3	jm019b1:LT-NO	0.000117	4	273	1	LT-NO	g	pmagpy-2.34	jm019b1	u	2009-10-09T01:09:00Z	0	0	0	90	273
Cromwell	This study		0.2	153.3	39.6	jm019c1:LT-NO	0.000116	4	273	1	LT-NO	g	pmagpy-2.34	jm019c1	u	2009-10-09T01:10:00Z	0	0	0	90	273
Cromwell	This study		0.2	153.2	39.6	jm019c2:LT-NO	0.00011	4	273	1	LT-NO	g	pmagpy-2.34	jm019c2	u	2009-10-09T01:14:00Z	0	0	0	90	273
Cromwell	This study		0.3	145.7	32.4	jm019e2:LT-NO	0.0000849	4	273	1	LT-NO	g	pmagpy-2.34	jm019e2	u	2009-10-09T01:12:00Z	0	0	0	90	273
Cromwell	This study		0.2	153.8	39.8	jm019f1:LT-NO	0.000191	4	273	1	LT-NO	g	pmagpy-2.34	jm019f1	u	2009-10-09T01:20:00Z	0	0	0	90	273
Cromwell	This study		0.2	171.4	35.5	jm019g1:LT-NO	0.0000513	4	273	1	LT-NO	g	pmagpy-2.34	jm019g1	u	2009-10-09T01:20:00Z	0	0	0	90	273
Cromwell	This study		0.2	172.8	34.7	jm019g2:LT-NO	0.0000484	4	273	1	LT-NO	g	pmagpy-2.34	jm019g2	u	2009-10-09T01:07:00Z	0	0	0	90	273
Cromwell	This study		0.2	167.9	40.3	jm019h1:LT-NO	0.0000497	4	273	1	LT-NO	g	pmagpy-2.34	jm019h1	u	2009-10-09T01:07:00Z	0	0	0	90	273
Cromwell	This study		0.2	166.9	50.6	jm019i1:LT-NO	0.0000574	4	273	1	LT-NO	g	pmagpy-2.34	jm019i1	u	2009-10-09T01:17:00Z	0	0	0	90	273
Cromwell	This study		0.2	168.3	49.7	jm019i2:LT-NO	0.0000477	4	273	1	LT-NO	g	pmagpy-2.34	jm019i2	u	2009-10-09T01:16:00Z	0	0	0	90	273
Cromwell	This study		0.2	174.5	56	jm019j1:LT-NO	0.0000653	4	273	1	LT-NO	g	pmagpy-2.34	jm019j1	u	2009-10-09T01:12:00Z	0	0	0	90	273
Cromwell	This study		0.2	178.5	57.9	jm019j2:LT-NO	0.0000566	4	273	1	LT-NO	g	pmagpy-2.34	jm019j2	u	2009-10-09T01:18:00Z	0	0	0	90	273
Cromwell	This study		0.2	157.5	42.6	jm020a1:LT-NO	0.0000997	4	273	1	LT-NO	g	pmagpy-2.34	jm020a1	u	2009-10-09T01:03:00Z	0	0	0	90	273
Cromwell	This study		0.2	167.2	34.7	jm020b1:LT-NO	0.000103	4	273	1	LT-NO	g	pmagpy-2.34	jm020b1	u	2009-10-09T01:02:00Z	0	0	0	90	273
Cromwell	This study		0.3	172	23.6	jm020c1:LT-NO	0.000115	4	273	1	LT-NO	g	pmagpy-2.34	jm020c1	u	2009-10-09T01:05:00Z	0	0	0	90	273
Cromwell	This study		0.2	179.1	26.1	jm020d1:LT-NO	0.000109	4	273	1	LT-NO	g	pmagpy-2.34	jm020d1	u	2009-10-09T00:57:00Z	0	0	0	90	273
Cromwell	This study		0.2	178.4	26.4	jm020d2:LT-NO	0.000102	4	273	1	LT-NO	g	pmagpy-2.34	jm020d2	u	2009-10-09T01:01:00Z	0	0	0	90	273
Cromwell	This study		0.3	181.9	9.8	jm020e2:LT-NO	0.000121	4	273	1	LT-NO	g	pmagpy-2.34	jm020e2	u	2009-10-09T00:41:00Z	0	0	0	90	273
Cromwell	This study		0.3	177.3	5.9	jm020f2:LT-NO	0.000137	4	273	1	LT-NO	g	pmagpy-2.34	jm020f2	u	2009-10-09T00:46:00Z	0	0	0	90	273
Cromwell	This study		0.3	181.8	13.6	jm020g1:LT-NO	0.000157	4	273	1	LT-NO	g	pmagpy-2.34	jm020g1	u	2009-10-09T00:42:00Z	0	0	0	90	273
Cromwell	This study		0.3	181.3	11.8	jm020g2:LT-NO	0.000155	4	273	1	LT-NO	g	pmagpy-2.34	jm020g2	u	2009-10-09T00:43:00Z	0	0	0	90	273
Cromwell	This study		0.3	178	8	jm020h1:LT-NO	0.000136	4	273	1	LT-NO	g	pmagpy-2.34	jm020h1	u	2009-10-09T00:49:00Z	0	0	0	90	273
Cromwell	This study		0.3	178.5	17.5	jm020i1:LT-NO	0.000154	4	273	1	LT-NO	g	pmagpy-2.34	jm020i1	u	2009-10-09T00:52:00Z	0	0	0	90	273
Cromwell	This study		0.2	178.3	16.5	jm020i2:LT-NO	0.000133	4	273	1	LT-NO	g	pmagpy-2.34	jm020i2	u	2009-10-09T00:47:00Z	0	0	0	90	273
Cromwell	This study		0.2	174	38.5	jm020j1:LT-NO	0.000158	4	273	1	LT-NO	g	pmagpy-2.34	jm020j1	u	2009-10-09T00:55:00Z	0	0	0	90	273
Cromwell	This study		0.2	173.1	39.3	jm020j2:LT-NO	0.000161	4	273	1	LT-NO	g	pmagpy-2.34	jm020j2	u	2009-10-09T00:56:00Z	0	0	0	90	273
Cromwell	This study		0.2	174.5	39.6	jm020j3:LT-NO	0.000158	4	273	1	LT-NO	g	pmagpy-2.34	jm020j3	u	2009-10-09T01:06:00Z	0	0	0	90	273
Cromwell	This study		0.3	158.8	26.2	jm021a1:LT-NO	0.0000634	4	273	1	LT-NO	g	pmagpy-2.34	jm021a1	u	2009-10-09T16:42:00Z	0	0	0	90	273
Cromwell	This study		0.3	157	28.5	jm021a2:LT-NO	0.0000503	4	273	1	LT-NO	g	pmagpy-2.34	jm021a2	u	2009-10-09T16:41:00Z	0	0	0	90	273
Cromwell	This study		0.3	160	31.2	jm021b1:LT-NO	0.000052	4	273	1	LT-NO	g	pmagpy-2.34	jm021b1	u	2009-10-09T16:53:00Z	0	0	0	90	273
Cromwell	This study		0.3	160.9	24.7	jm021c1:LT-NO	0.0000753	4	273	1	LT-NO	g	pmagpy-2.34	jm021c1	u	2009-10-09T16:44:00Z	0	0	0	90	273
Cromwell	This study		0.3	162.1	21.8	jm021c2:LT-NO	0.0000717	4	273	1	LT-NO	g	pmagpy-2.34	jm021c2	u	2009-10-09T16:43:00Z	0	0	0	90	273
Cromwell	This study		0.3	160	12.7	jm021e2:LT-NO	0.0000703	4	273	1	LT-NO	g	pmagpy-2.34	jm021e2	u	2009-10-09T16:40:00Z	0	0	0	90	273
Cromwell	This study		0.3	158.6	18.1	jm021f1:LT-NO	0.0000943	4	273	1	LT-NO	g	pmagpy-2.34	jm021f1	u	2009-10-09T16:39:00Z	0	0	0	90	273
Cromwell	This study		0.3	158.3	16.2	jm021f2:LT-NO	0.0000677	4	273	1	LT-NO	g	pmagpy-2.34	jm021f2	u	2009-10-09T16:41:00Z	0	0	0	90	273
Cromwell	This study		0.3	168	3	jm021g1:LT-NO	0.0000814	4	273	1	LT-NO	g	pmagpy-2.34	jm021g1	u	2009-10-09T16:49:00Z	0	0	0	90	273
Cromwell	This study		0.3	167.8	2.9	jm021g2:LT-NO	0.0000412	4	273	1	LT-NO	g	pmagpy-2.34	jm021g2	u	2009-10-09T16:50:00Z	0	0	0	90	273
Cromwell	This study		0.3	166.4	6.7	jm021h1:LT-NO	0.000069	4	273	1	LT-NO	g	pmagpy-2.34	jm021h1	u	2009-10-09T16:51:00Z	0	0	0	90	273
Cromwell	This study		0.3	167.9	7.5	jm021h2:LT-NO	0.0000371	4	273	1	LT-NO	g	pmagpy-2.34	jm021h2	u	2009-10-09T16:48:00Z	0	0	0	90	273
Cromwell	This study		0.3	172.2	4.9	jm021i1:LT-NO	0.0000947	4	273	1	LT-NO	g	pmagpy-2.34	jm021i1	u	2009-10-09T16:47:00Z	0	0	0	90	273
Cromwell	This study		0.3	170.7	4.6	jm021i2:LT-NO	0.0000766	4	273	1	LT-NO	g	pmagpy-2.34	jm021i2	u	2009-10-09T16:46:00Z	0	0	0	90	273
Cromwell	This study		0.3	167.7	11.7	jm021j1:LT-NO	0.000106	4	273	1	LT-NO	g	pmagpy-2.34	jm021j1	u	2009-10-09T16:55:00Z	0	0	0	90	273
Cromwell	This study		0.3	167.4	4.9	jm021j2:LT-NO	0.000135	4	273	1	LT-NO	g	pmagpy-2.34	jm021j2	u	2009-10-09T16:54:00Z	0	0	0	90	273
Cromwell	This study		0.3	151.4	15.6	jm022a1:LT-NO	0.0000754	4	273	1	LT-NO	g	pmagpy-2.34	jm022a1	u	2009-10-09T16:56:00Z	0	0	0	90	273
Cromwell	This study		0.3	149.9	16.6	jm022a2:LT-NO	0.0000728	4	273	1	LT-NO	g	pmagpy-2.34	jm022a2	u	2009-10-09T16:57:00Z	0	0	0	90	273
Cromwell	This study		0.3	154.4	27.2	jm022b1:LT-NO	0.0000787	4	273	1	LT-NO	g	pmagpy-2.34	jm022b1	u	2009-10-09T16:59:00Z	0	0	0	90	273
Cromwell	This study		0.3	154.2	29.2	jm022b2:LT-NO	0.000069	4	273	1	LT-NO	g	pmagpy-2.34	jm022b2	u	2009-10-09T16:58:00Z	0	0	0	90	273
Cromwell	This study		0.3	152.3	12	jm022d1:LT-NO	0.0000826	4	273	1	LT-NO	g	pmagpy-2.34	jm022d1	u	2009-10-09T17:00:00Z	0	0	0	90	273
Cromwell	This study		0.3	154.3	22	jm022e1:LT-NO	0.0000694	4	273	1	LT-NO	g	pmagpy-2.34	jm022e1	u	2009-10-09T17:01:00Z	0	0	0	90	273
Cromwell	This study		0.3	157.5	26.4	jm022f1:LT-NO	0.0000743	4	273	1	LT-NO	g	pmagpy-2.34	jm022f1	u	2009-10-09T17:02:00Z	0	0	0	90	273
Cromwell	This study		0.3	154.5	28.4	jm022f2:LT-NO	0.0000719	4	273	1	LT-NO	g	pmagpy-2.34	jm022f2	u	2009-10-09T17:02:00Z	0	0	0	90	273
Cromwell	This study		0.2	151.8	32.8	jm022h1:LT-NO	0.000075	4	273	1	LT-NO	g	pmagpy-2.34	jm022h1	u	2009-10-09T17:04:00Z	0	0	0	90	273
Cromwell	This study		0.3	154.4	38	jm022i1:LT-NO	0.0000746	4	273	1	LT-NO	g	pmagpy-2.34	jm022i1	u	2009-10-09T16:58:00Z	0	0	0	90	273
Cromwell	This study		0.3	156.1	21.3	jm022j1:LT-NO	0.0000728	4	273	1	LT-NO	g	pmagpy-2.34	jm022j1	u	2009-10-09T17:03:00Z	0	0	0	90	273
Cromwell	This study		0.3	153.5	19.1	jm022j2:LT-NO	0.000058	4	273	1	LT-NO	g	pmagpy-2.34	jm022j2	u	2009-10-09T17:03:00Z	0	0	0	90	273
Cromwell	This study		0.2	195.2	52.7	jm023a1:LT-NO	0.0000491	4	273	1	LT-NO	g	pmagpy-2.34	jm023a1	u	2009-10-09T17:10:00Z	0	0	0	90	273
Cromwell	This study		0.2	183.8	45.4	jm023b1:LT-NO	0.0000524	4	273	1	LT-NO	g	pmagpy-2.34	jm023b1	u	2009-10-09T17:10:00Z	0	0	0	90	273
Cromwell	This study		0.3	183.8	27.8	jm023c1:LT-NO	0.0000481	4	273	1	LT-NO	g	pmagpy-2.34	jm023c1	u	2009-10-09T17:11:00Z	0	0	0	90	273
Cromwell	This study		0.3	186.8	9.3	jm023d1:LT-NO	0.0000603	4	273	1	LT-NO	g	pmagpy-2.34	jm023d1	u	2009-10-09T17:11:00Z	0	0	0	90	273
Cromwell	This study		0.3	152.1	10.3	jm023g1:LT-NO	0.0000755	4	273	1	LT-NO	g	pmagpy-2.34	jm023g1	u	2009-10-09T17:08:00Z	0	0	0	90	273
Cromwell	This study		0.3	151.2	4.7	jm023h1:LT-NO	0.0000626	4	273	1	LT-NO	g	pmagpy-2.34	jm023h1	u	2009-10-09T17:06:00Z	0	0	0	90	273
Cromwell	This study		0.3	154.7	15.4	jm023i1:LT-NO	0.0000546	4	273	1	LT-NO	g	pmagpy-2.34	jm023i1	u	2009-10-09T17:09:00Z	0	0	0	90	273
Cromwell	This study		0.3	141	44.2	jm023j1:LT-NO	0.0000591	4	273	1	LT-NO	g	pmagpy-2.34	jm023j1	u	2009-10-09T17:06:00Z	0	0	0	90	273
Cromwell	This study		0.2	174.5	36.5	jm024a1:LT-NO	0.000117	4	273	1	LT-NO	g	pmagpy-2.34	jm024a1	u	2009-10-09T17:21:00Z	0	0	0	90	273
Cromwell	This study		0.2	177.6	38.2	jm024a2:LT-NO	0.000106	4	273	1	LT-NO	g	pmagpy-2.34	jm024a2	u	2009-10-09T17:20:00Z	0	0	0	90	273
Cromwell	This study		0.2	178.7	35.4	jm024b1:LT-NO	0.000116	4	273	1	LT-NO	g	pmagpy-2.34	jm024b1	u	2009-10-09T17:22:00Z	0	0	0	90	273
Cromwell	This study		0.2	163.9	34.9	jm024c1:LT-NO	0.000138	4	273	1	LT-NO	g	pmagpy-2.34	jm024c1	u	2009-10-09T17:25:00Z	0	0	0	90	273
Cromwell	This study		0.2	171.9	36.9	jm024d2:LT-NO	0.000136	4	273	1	LT-NO	g	pmagpy-2.34	jm024d2	u	2009-10-09T17:12:00Z	0	0	0	90	273
Cromwell	This study		0.2	178	35.5	jm024f1:LT-NO	0.000117	4	273	1	LT-NO	g	pmagpy-2.34	jm024f1	u	2009-10-09T17:17:00Z	0	0	0	90	273
Cromwell	This study		0.2	176.4	37.3	jm024f2:LT-NO	0.000112	4	273	1	LT-NO	g	pmagpy-2.34	jm024f2	u	2009-10-09T17:18:00Z	0	0	0	90	273
Cromwell	This study		0.2	166.9	25.3	jm024g1:LT-NO	0.000123	4	273	1	LT-NO	g	pmagpy-2.34	jm024g1	u	2009-10-09T17:19:00Z	0	0	0	90	273
Cromwell	This study		0.2	166.2	26.2	jm024g2:LT-NO	0.000123	4	273	1	LT-NO	g	pmagpy-2.34	jm024g2	u	2009-10-09T17:23:00Z	0	0	0	90	273
Cromwell	This study		0.2	173.9	32	jm024h1:LT-NO	0.00012	4	273	1	LT-NO	g	pmagpy-2.34	jm024h1	u	2009-10-09T17:24:00Z	0	0	0	90	273
Cromwell	This study		0.2	170.2	30.1	jm024i1:LT-NO	0.000106	4	273	1	LT-NO	g	pmagpy-2.34	jm024i1	u	2009-10-09T17:27:00Z	0	0	0	90	273
Cromwell	This study		0.2	176.6	30.8	jm024i2:LT-NO	0.0000921	4	273	1	LT-NO	g	pmagpy-2.34	jm024i2	u	2009-10-09T17:26:00Z	0	0	0	90	273
Cromwell	This study		0.2	173.9	35.1	jm024j1:LT-NO	0.000115	4	273	1	LT-NO	g	pmagpy-2.34	jm024j1	u	2009-10-09T17:13:00Z	0	0	0	90	273
Cromwell	This study		0.3	187.2	39.7	jm025a1:LT-NO	0.0000826	4	273	1	LT-NO	g	pmagpy-2.34	jm025a1	u	2009-10-12T23:39:00Z	0	0	0	90	273
Cromwell	This study		0.3	185.3	40.9	jm025a2:LT-NO	0.0000505	4	273	1	LT-NO	g	pmagpy-2.34	jm025a2	u	2009-10-12T23:39:00Z	0	0	0	90	273
Cromwell	This study		0.3	185.6	42.5	jm025b1:LT-NO	0.0000481	4	273	1	LT-NO	g	pmagpy-2.34	jm025b1	u	2009-10-12T23:40:00Z	0	0	0	90	273
Cromwell	This study		0.3	188.1	35.8	jm025c1:LT-NO	0.000043	4	273	1	LT-NO	g	pmagpy-2.34	jm025c1	u	2009-10-12T23:40:00Z	0	0	0	90	273
Cromwell	This study		0.2	178.2	43.9	jm025d2:LT-NO	0.0000321	4	273	1	LT-NO	g	pmagpy-2.34	jm025d2	u	2009-10-12T23:43:00Z	0	0	0	90	273
Cromwell	This study		0.2	188.7	52	jm025e2:LT-NO	0.000026	4	273	1	LT-NO	g	pmagpy-2.34	jm025e2	u	2009-10-12T23:42:00Z	0	0	0	90	273
