tab 	pmag_specimens
direction_type	er_analyst_mail_names	er_citation_names	er_location_name	er_sample_name	er_site_name	er_specimen_name	magic_experiment_names	magic_instrument_codes	magic_method_codes	magic_software_packages	measurement_step_max	measurement_step_min	measurement_step_unit	specimen_Z	specimen_b	specimen_b_beta	specimen_b_sigma	specimen_correction	specimen_dang	specimen_dec	specimen_description	specimen_direction_type	specimen_drat	specimen_drats	specimen_f	specimen_fvds	specimen_gamma	specimen_grade	specimen_inc	specimen_int	specimen_int_mad	specimen_int_n	specimen_int_ptrm_n	specimen_lab_field_dc	specimen_md	specimen_q	specimen_rsc	specimen_tilt_correction
l	unknown	This study	332	0332b353p03	0332b	0332b353p031	0332b353p031:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	6.980e+02	4.230e+02	K	-1.0	-2.035	0.121	0.246	u	36.6	266.7		l	30.1	35.9	0.273	0.204	3.3		50.0	6.1053e-05	9.8	8	5	3.000e-05	-1	1.8	0.9141	-1
l	unknown	This study	332	0332b432p02	0332b	0332b432p021	0332b432p021:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	6.480e+02	3.730e+02	K	-1.0	-0.713	0.547	0.390	u	80.7	216.5		l	26.6	40.6	0.087	0.052	11.8		-45.0	2.1379e-05	16.4	7	4	3.000e-05	-1	0.1	0.0634	-1
l	unknown	This study	332	0332b481p06	0332b	0332b481p061	0332b481p061:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	7.730e+02	4.730e+02	K	-1.0	-0.198	0.069	0.014	u	19.3	296.1		l	16.5	13.4	0.755	0.230	4.8		-28.6	5.9384e-06	21.1	11	7	3.000e-05	-1	9.0	0.9576	-1
l	unknown	This study	332	0332b481p06	0332b	0332b481p062	0332b481p062:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	7.230e+02	3.730e+02	K	-1.0	-0.737	0.037	0.027	u	1.6	108.9		l	12.1	17.0	0.867	0.667	0.3		41.6	2.2103e-05	7.4	11	6	3.000e-05	-1	20.7	0.9878	-1
l	unknown	This study	334	0334x171p01	0334x	0334x171p011	0334x171p011:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	7.230e+02	5.980e+02	K	-1.0	-1.354	0.096	0.131	u	9.9	213.7		l	13.9	5.2	0.335	0.404	0.5		-40.2	4.0626e-05	9.2	6	5	3.000e-05	-1	2.6	0.9631	-1
l	unknown	This study	334	0334x171p01	0334x	0334x171p012	0334x171p012:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	8.230e+02	3.730e+02	K	-1.0	-0.589	0.096	0.057	u	5.2	137.8		l	5.3	15.0	0.917	0.616	3.8		-39.0	1.7655e-05	9.1	14	7	3.000e-05	-1	7.7	0.8914	-1
l	unknown	This study	334	0334x181p04	0334x	0334x181p041	0334x181p041:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	7.230e+02	6.230e+02	K	-1.0	-2.923	0.129	0.376	u	15.6	101.2		l	29.8	28.0	0.195	0.333	4.3		-54.8	8.7698e-05	8.0	5	5	3.000e-05	-1	0.9	0.9509	-1
l	unknown	This study	335	0335x052129	0335x	0335x0521291	0335x0521291:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	6.730e+02	2.730e+02	K	-1.0	-0.777	0.048	0.038	u	3.2	245.9		l	6.1	5.5	0.657	0.588	2.5		-31.1	3.8841e-05	7.5	12	6	5.000e-05	-1	11.9	0.9767	-1
l	unknown	This study	335	0335x061042	0335x	0335x0610421	0335x0610421:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	6.730e+02	5.730e+02	K	-1.0	-0.547	0.243	0.133	u	50.3	165.4		l	12.1	9.3	0.170	0.152	1.4		-15.5	2.7353e-05	30.3	5	6	5.000e-05	-1	0.3	0.8301	-1
l	unknown	This study	335	0335x062097	0335x	0335x0620972	0335x0620972:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	6.730e+02	5.730e+02	K	-1.0	-0.415	0.449	0.186	u	40.4	163.8		l	8.4	11.7	0.217	0.133	3.0		-23.6	2.0741e-05	27.0	5	6	5.000e-05	-1	0.2	0.4861	-1
l	unknown	This study	335	0335x063021	0335x	0335x0630211	0335x0630211:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	6.980e+02	5.730e+02	K	-1.0	-0.253	0.290	0.073	u	15.9	218.8		l	17.1	16.1	0.278	0.236	1.6		-23.6	1.2634e-05	31.4	6	6	5.000e-05	-1	0.6	0.6911	-1
l	unknown	This study	335	0335x063021	0335x	0335x0630212	0335x0630212:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	6.980e+02	2.730e+02	K	-1.0	-0.399	0.038	0.015	u	12.5	191.6		l	16.7	26.2	0.637	0.508	2.0		21.2	1.9928e-05	11.6	13	6	5.000e-05	-1	15.1	0.9842	-1
l	unknown	This study	335	0335x063021	0335x	0335x0630213	0335x0630213:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI:IE-TT	pmagpy-2.141	8.230e+02	3.730e+02	K	0.0	-0.085	0.168	0.014	u	74.1	297.7		l	18.6	31.9	1.007	0.270	1.3		-66.8	3.3970e-06	21.7	16	9	4.000e-05	8	4.2	0.6443	-1
l	unknown	This study	335	0335x063021	0335x	0335x0630214	0335x0630214:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI:IE-TT	pmagpy-2.141	8.230e+02	6.730e+02	K	0.0	-0.259	0.053	0.014	u	13.3	357.9		l	6.7	17.2	0.687	0.371	1.3		45.1	1.0377e-05	12.2	6	9	4.000e-05	5	9.7	0.9889	-1
l	unknown	This study	335	0335x063021	0335x	0335x0630215	0335x0630215:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI:IE-TT	pmagpy-2.141	7.230e+02	3.730e+02	K	0.0	-0.335	0.101	0.034	u	6.6	239.4		l	13.0	43.3	0.699	0.407	1.7		16.8	1.3389e-05	14.1	13	9	4.000e-05	3	6.0	0.8904	-1
l	unknown	This study	335	0335x063060	0335x	0335x0630601	0335x0630601:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	5.980e+02	4.980e+02	K	-1.0	-0.092	0.026	0.002	u	3.1	23.3		l	15.8	21.7	0.392	0.218	1.3		-28.3	4.5835e-06	11.8	5	6	5.000e-05	-1	11.1	0.9979	-1
l	unknown	This study	335	0335x063060	0335x	0335x0630602	0335x0630602:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	6.980e+02	2.730e+02	K	-1.0	-0.134	0.087	0.012	u	0.4	300.7		l	14.9	26.5	0.884	0.748	2.9		-46.5	6.7234e-06	4.5	13	5	5.000e-05	-1	8.9	0.9187	-1
l	unknown	This study	335	0335x064091	0335x	0335x0640911	0335x0640911:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	6.980e+02	5.730e+02	K	-1.0	-0.400	0.155	0.062	u	5.1	314.4		l	2.8	4.7	0.186	0.186	1.4		78.7	1.9978e-05	9.5	6	6	5.000e-05	-1	0.9	0.9064	-1
l	unknown	This study	335	0335x064091	0335x	0335x0640913	0335x0640913:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	6.980e+02	5.980e+02	K	-1.0	-0.407	0.067	0.027	u	2.7	14.2		l	29.6	45.4	0.429	0.127	0.9		33.5	2.0338e-05	6.8	5	6	5.000e-05	-1	4.7	0.9864	-1
l	unknown	This study	335	0335x064091	0335x	0335x0640914	0335x0640914:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI:SM-TTEST:IE-TT	pmagpy-2.141	7.730e+02	5.980e+02	K	1.1	-0.534	0.034	0.018	u	0.4	160.3		l	12.5	3.8	0.528	0.356	1.3		3.2	2.1368e-05	15.8	7	9	4.000e-05	2	10.6	0.9944	-1
l	unknown	This study	335	0335x064091	0335x	0335x0640915	0335x0640915:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI:IE-TT	pmagpy-2.141	7.730e+02	3.730e+02	K	0.0	-0.466	0.065	0.030	u	8.9	291.0		l	6.1	16.3	0.856	0.712	1.9		2.3	1.8649e-05	9.8	14	9	4.000e-05	1	11.7	0.9504	-1
l	unknown	This study	335	0335x072002	0335x	0335x0720021	0335x0720021:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	7.230e+02	4.730e+02	K	-1.0	-0.148	0.074	0.011	u	4.9	12.6		l	20.6	16.6	0.823	0.387	2.8		60.4	7.4222e-06	13.7	10	4	5.000e-05	-1	9.0	0.9563	-1
l	unknown	This study	335	0335x072002	0335x	0335x0720023	0335x0720023:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	7.430e+02	3.980e+02	K	-1.0	-0.085	0.072	0.006	u	8.2	53.6		l	3.7	4.8	0.822	0.366	2.0		59.7	4.2545e-06	14.2	12	5	5.000e-05	-1	8.7	0.9491	-1
l	unknown	This study	335	0335x091058	0335x	0335x0910582	0335x0910582:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	7.430e+02	2.730e+02	K	-1.0	-0.556	0.073	0.041	u	6.2	24.9		l	6.2	9.2	0.778	0.554	2.5		-1.3	2.7788e-05	14.9	13	5	5.000e-05	-1	7.0	0.9416	-1
l	unknown	This study	335	0335x091058	0335x	0335x0910583	0335x0910583:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	7.430e+02	2.730e+02	K	-1.0	-0.276	0.061	0.017	u	10.1	323.5		l	1.4	0.9	0.977	0.704	1.2		37.6	1.3778e-05	18.3	13	5	5.000e-05	-1	13.7	0.9599	-1
l	unknown	This study	335	0335x091058	0335x	0335x0910584	0335x0910584:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI:IE-TT	pmagpy-2.141	7.980e+02	3.730e+02	K	0.0	-0.505	0.019	0.009	u	2.2	270.8		l	5.1	16.5	0.932	0.751	2.0		-30.0	2.0193e-05	4.9	15	9	4.000e-05	3	41.5	0.9955	-1
l	unknown	This study	335	0335x091058	0335x	0335x0910585	0335x0910585:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI:IE-TT	pmagpy-2.141	7.730e+02	5.730e+02	K	0.0	-0.518	0.075	0.039	u	3.4	71.4		l	16.2	1.1	0.797	0.382	1.6		-31.1	2.0710e-05	14.4	8	9	4.000e-05	2	7.2	0.9662	-1
l	unknown	This study	335	0335x094127	0335x	0335x0941271	0335x0941271:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI:IE-TT	pmagpy-2.141	7.980e+02	3.730e+02	K	0.0	-0.549	0.029	0.016	u	2.2	155.0		l	4.3	6.3	0.898	0.672	1.5		-5.7	2.1941e-05	4.6	15	9	4.000e-05	0	26.2	0.9894	-1
l	unknown	This study	335	0335x094127	0335x	0335x0941272	0335x0941272:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI:IE-TT	pmagpy-2.141	7.980e+02	4.230e+02	K	0.0	-0.484	0.047	0.023	u	2.9	169.9		l	9.2	3.7	0.920	0.638	1.9		-65.0	1.9357e-05	3.5	14	9	4.000e-05	4	15.9	0.9735	-1
l	unknown	This study	335	0335x094127	0335x	0335x0941273	0335x0941273:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI:IE-TT	pmagpy-2.141	7.980e+02	3.730e+02	K	0.0	-0.315	0.037	0.012	u	10.4	89.9		l	5.0	14.3	0.874	0.520	1.3		-10.1	1.2620e-05	10.4	15	9	4.000e-05	3	20.4	0.9823	-1
l	unknown	This study	335	0335x094129	0335x	0335x0941291	0335x0941291:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	7.430e+02	5.980e+02	K	-1.0	-0.411	0.046	0.019	u	2.8	232.5		l	3.0	6.4	0.531	0.439	1.4		44.6	2.0531e-05	6.8	6	5	5.000e-05	-1	7.9	0.9917	-1
l	unknown	This study	335	0335x094129	0335x	0335x0941293	0335x0941293:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	6.980e+02	2.730e+02	K	-1.0	-0.344	0.032	0.011	u	14.8	22.0		l	33.8	34.2	0.691	0.564	1.7		-40.4	1.7208e-05	13.3	12	5	5.000e-05	-1	18.6	0.9898	-1
l	unknown	This study	335	0335x101145	0335x	0335x1011452	0335x1011452:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	6.980e+02	3.980e+02	K	-1.0	-0.444	0.043	0.019	u	12.5	63.3		l	15.8	20.1	0.503	0.432	1.7		-24.2	2.2177e-05	13.2	11	5	5.000e-05	-1	10.0	0.9834	-1
l	unknown	This study	335	0335x101145	0335x	0335x1011453	0335x1011453:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	6.980e+02	3.980e+02	K	-1.0	-0.503	0.056	0.028	u	12.0	113.2		l	11.9	5.0	0.493	0.395	0.8		-73.3	2.5152e-05	11.8	11	5	5.000e-05	-1	7.4	0.9723	-1
l	unknown	This study	335	0335x102095	0335x	0335x1020951	0335x1020951:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	6.980e+02	2.730e+02	K	-1.0	-0.342	0.145	0.050	u	26.3	349.0		l	11.1	28.0	0.752	0.593	2.3		76.8	1.7100e-05	16.8	12	5	5.000e-05	-1	4.2	0.8013	-1
l	unknown	This study	335	0335x102095	0335x	0335x1020952	0335x1020952:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	6.980e+02	2.730e+02	K	-1.0	-0.355	0.136	0.048	u	8.6	56.9		l	15.3	3.3	0.682	0.529	1.0		-32.5	1.7774e-05	18.3	12	5	5.000e-05	-1	4.4	0.8236	-1
l	unknown	This study	335	0335x103141	0335x	0335x1031411	0335x1031411:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	6.980e+02	2.730e+02	K	-1.0	-0.377	0.070	0.026	u	14.3	96.7		l	54.6	51.3	0.700	0.569	2.0		-57.2	1.8825e-05	13.5	12	5	5.000e-05	-1	8.5	0.9518	-1
l	unknown	This study	335	0335x103141	0335x	0335x1031412	0335x1031412:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	6.980e+02	2.730e+02	K	-1.0	-0.381	0.049	0.019	u	18.3	74.5		l	51.8	51.4	0.668	0.558	1.9		-7.5	1.9050e-05	15.8	12	5	5.000e-05	-1	11.2	0.9759	-1
l	unknown	This study	335	0335x121103	0335x	0335x1211031	0335x1211031:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	6.730e+02	4.230e+02	K	-1.0	-0.314	0.040	0.013	u	26.7	156.1		l	4.2	6.1	0.228	0.175	1.5		32.0	1.5684e-05	22.6	10	6	5.000e-05	-1	4.9	0.9871	-1
l	unknown	This study	335	0335x121103	0335x	0335x1211033	0335x1211033:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	6.730e+02	2.730e+02	K	-1.0	-0.177	0.129	0.023	u	22.5	47.2		l	19.3	1.1	0.451	0.361	2.0		64.7	8.8311e-06	24.5	12	6	5.000e-05	-1	3.0	0.8410	-1
l	unknown	This study	335	0335x122117	0335x	0335x1221171	0335x1221171:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	6.730e+02	4.730e+02	K	-1.0	-0.162	0.174	0.028	u	15.5	169.0		l	41.0	39.6	0.254	0.139	1.6		58.2	8.1042e-06	24.9	9	6	5.000e-05	-1	1.1	0.7984	-1
l	unknown	This study	335	0335x131054	0335x	0335x1310542	0335x1310542:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	6.730e+02	3.980e+02	K	-1.0	-0.494	0.077	0.038	u	6.3	131.3		l	18.3	8.4	0.340	0.219	3.0		-23.6	2.4688e-05	23.6	11	6	5.000e-05	-1	3.5	0.9474	-1
l	unknown	This study	335	0335x131054	0335x	0335x1310543	0335x1310543:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	6.730e+02	2.730e+02	K	-1.0	-0.375	0.126	0.047	u	14.3	47.1		l	14.8	15.8	0.416	0.268	2.1		-47.6	1.8726e-05	27.7	12	6	5.000e-05	-1	2.8	0.8474	-1
l	unknown	This study	335	0335x132054	0335x	0335x1320541	0335x1320541:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	6.730e+02	5.730e+02	K	-1.0	-0.149	0.380	0.056	u	84.1	84.7		l	21.6	10.7	0.192	0.106	2.4		57.2	7.4307e-06	43.8	5	6	5.000e-05	-1	0.3	0.6139	-1
l	unknown	This study	335	0335x132054	0335x	0335x1320543	0335x1320543:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	6.730e+02	3.980e+02	K	-1.0	-0.433	0.066	0.029	u	9.4	293.3		l	11.9	10.2	0.389	0.264	2.3		32.1	2.1663e-05	18.7	11	6	5.000e-05	-1	5.1	0.9609	-1
l	unknown	This study	335	0335x133006	0335x	0335x1330061	0335x1330061:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	6.730e+02	3.980e+02	K	-1.0	-0.496	0.050	0.025	u	14.3	263.4		l	13.6	4.1	0.384	0.318	2.1		27.3	2.4798e-05	14.5	11	6	5.000e-05	-1	6.5	0.9773	-1
l	unknown	This study	335	0335x133006	0335x	0335x1330062	0335x1330062:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI:IE-TT	pmagpy-2.141	7.980e+02	3.730e+02	K	0.0	-0.614	0.023	0.014	u	3.9	258.9		l	3.3	8.5	0.926	0.802	3.8		12.1	2.4549e-05	3.2	15	9	4.000e-05	0	34.5	0.9934	-1
l	unknown	This study	335	0335x133006	0335x	0335x1330063	0335x1330063:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI:IE-TT	pmagpy-2.141	7.730e+02	3.730e+02	K	0.0	-0.638	0.042	0.027	u	2.0	258.3		l	8.2	6.7	0.832	0.604	1.7		43.2	2.5514e-05	8.1	14	9	4.000e-05	1	17.0	0.9788	-1
l	unknown	This study	335	0335x133006	0335x	0335x1330064	0335x1330064:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI:IE-TT	pmagpy-2.141	8.230e+02	3.730e+02	K	0.0	-0.425	0.055	0.024	u	5.3	122.3		l	12.3	29.7	0.929	0.507	2.1		29.6	1.7011e-05	11.0	16	9	4.000e-05	4	13.6	0.9576	-1
l	unknown	This study	335	0335x141075	0335x	0335x1410751	0335x1410751:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	7.430e+02	2.730e+02	K	-1.0	-0.570	0.075	0.043	u	5.3	356.3		l	10.5	7.1	0.614	0.343	4.7		24.7	2.8501e-05	18.5	14	6	5.000e-05	-1	6.1	0.9331	-1
l	unknown	This study	335	0335x141075	0335x	0335x1410752	0335x1410752:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	7.430e+02	2.730e+02	K	-1.0	-0.249	0.120	0.030	u	13.2	272.4		l	10.0	8.3	1.042	0.696	2.3		-17.4	1.2465e-05	16.8	14	6	5.000e-05	-1	7.4	0.8339	-1
l	unknown	This study	335	0335x142049	0335x	0335x1420492	0335x1420492:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	7.430e+02	2.730e+02	K	-1.0	-0.506	0.242	0.122	u	11.2	75.2		l	22.6	18.2	1.345	0.711	2.4		-53.9	2.5282e-05	8.0	14	6	5.000e-05	-1	4.5	0.4204	-1
l	unknown	This study	335	0335x142049	0335x	0335x1420493	0335x1420493:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI:IE-TT	pmagpy-2.141	7.430e+02	2.730e+02	K	-1.0	-0.857	0.226	0.194	u	19.4	267.8		l	28.3	7.5	1.257	0.460	2.9		-68.2	4.2869e-05	21.3	16	5	5.000e-05	-1	4.6	0.4109	-1
l	unknown	This study	395	0395a171p11	0395a	0395a171p111	0395a171p111:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	6.480e+02	3.730e+02	K	-1.0	-0.459	0.133	0.061	u	12.6	167.7		l	20.5	4.2	0.523	0.357	7.7		-15.5	1.3756e-05	12.5	8	4	3.000e-05	-1	3.4	0.8972	-1
l	unknown	This study	395	0395a262p8a	0395a	0395a262p8a1	0395a262p8a1:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	6.730e+02	3.730e+02	K	-1.0	-0.411	0.192	0.079	u	10.8	57.4		l	51.4	64.9	0.487	0.336	3.5		46.3	1.2328e-05	9.1	9	4	3.000e-05	-1	1.9	0.7583	-1
l	unknown	This study	395	0395a262p8b	0395a	0395a262p8b1	0395a262p8b1:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	6.730e+02	3.730e+02	K	-1.0	-0.699	0.139	0.097	u	14.7	89.8		l	11.4	2.3	0.712	0.476	2.9		-45.3	2.0963e-05	11.5	9	4	3.000e-05	-1	4.3	0.8693	-1
