tab 	pmag_specimens
er_analyst_mail_names	er_citation_names	er_location_name	er_sample_name	er_site_name	er_specimen_name	magic_experiment_names	magic_method_codes	magic_software_packages	measurement_step_max	measurement_step_min	measurement_step_unit	specimen_alpha95	specimen_b	specimen_b_beta	specimen_b_sigma	specimen_comp_name	specimen_correction	specimen_dang	specimen_dec	specimen_direction_type	specimen_drats	specimen_f	specimen_fvds	specimen_gamma	specimen_inc	specimen_int	specimen_int_mad	specimen_int_n	specimen_int_ptrm_n	specimen_lab_field_dc	specimen_mad	specimen_md	specimen_n	specimen_q	specimen_rsc	specimen_tilt_correction
Lisa Tauxe	This study	McMurdo	mc106d	mc106	mc106d1	mc106d1-LP-DIR-AF	LP-DIR-AF:SO-SUN:DE-BFL:DA-DIR-GEO	pmagpy-2.58	0.15	0.005	T					A	u		24.4	l					-74.8						1.3		12			0
Lisa Tauxe	This study	McMurdo	mc106e	mc106	mc106e1	mc106e1-LP-DIR-AF	LP-DIR-AF:SO-SUN:DE-BFL:DA-DIR-GEO	pmagpy-2.58	0.15	0.005	T					A	u		10	l					-72.8						0.9		12			0
Lisa Tauxe	This study	McMurdo	mc107c	mc107	mc107c1	mc107c1-LP-DIR-AF	LP-DIR-AF:SO-SUN:DE-BFL:DA-DIR-GEO	pmagpy-2.58	0.08	0.005	T					A	u		89.8	l					-86.9						1.4		9			0
Lisa Tauxe	This study	McMurdo	mc107d	mc107	mc107d2	mc107d2-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI	LP-DIR-T:SO-SUN:DE-BFP:DA-DIR-GEO	pmagpy-2.58	803	573	K					A	u		74.6	p					6						2.7		7			0
Lisa Tauxe	This study	McMurdo	mc107e	mc107	mc107e1	mc107e1-LP-DIR-AF	LP-DIR-AF:SO-GPS-DIFF:DE-BFL:DA-DIR-GEO	pmagpy-2.58	0.15	0.005	T					A	u		111.3	l					-87.1						1.2		12			0
Lisa Tauxe	This study	McMurdo	mc107e	mc107	mc107e2	mc107e2-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI	LP-DIR-T:SO-GPS-DIFF:DE-BFP:DA-DIR-GEO	pmagpy-2.58	803	473	K					A	u		81.4	p					5.5						3.9		9			0
Lisa Tauxe	This study	McMurdo	mc107h	mc107	mc107h1	mc107h1-LP-DIR-AF	LP-DIR-AF:SO-SUN:DE-BFL:DA-DIR-GEO	pmagpy-2.58	0.18	0.005	T					A	u		102	l					-82.7						1.6		13			0
Lisa Tauxe	This study	McMurdo	mc107k	mc107	mc107k1	mc107k1-LP-DIR-AF	LP-DIR-AF:SO-SUN:DE-BFL:DA-DIR-GEO	pmagpy-2.58	0.15	0.005	T					A	u		87.8	l					-86.8						0.8		12			0
Lisa Tauxe	This study	McMurdo	mc107l	mc107	mc107l1	mc107l1-LP-DIR-AF	LP-DIR-AF:SO-SUN:DE-BFL:DA-DIR-GEO	pmagpy-2.58	0.15	0.005	T					A	u		94.3	l					-81.5						1		12			0
Lisa Tauxe	This study	McMurdo	mc108a	mc108	mc108a1	mc108a1-LP-DIR-AF	LP-DIR-AF:SO-SUN:DE-BFL:DA-DIR-GEO	pmagpy-2.58	0.18	0.005	T					A	u		86.7	l					-72.7						1.6		12			0
Lisa Tauxe	This study	McMurdo	mc108b	mc108	mc108b1	mc108b1-LP-DIR-AF	LP-DIR-AF:SO-GPS-DIFF:DE-BFL:DA-DIR-GEO	pmagpy-2.58	0.15	0.005	T					A	u		70.8	l					-70.2						2.1		12			0
Lisa Tauxe	This study	McMurdo	mc108c	mc108	mc108c1	mc108c1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI	LP-DIR-T:SO-GPS-DIFF:DE-BFL:DA-DIR-GEO	pmagpy-2.58	623	273	K					A	u		98.8	l					-76						10.5		6			0
Lisa Tauxe	This study	McMurdo	mc108d	mc108	mc108d1	mc108d1-LP-DIR-AF	LP-DIR-AF:SO-GPS-DIFF:DE-BFL:DA-DIR-GEO	pmagpy-2.58	0.12	0.03	T					A	u		57.5	l					-74.4						1.4		7			0
Lisa Tauxe	This study	McMurdo	mc108g	mc108	mc108g2	mc108g2-LP-DIR-AF	LP-DIR-AF:SO-GPS-DIFF:DE-BFL:DA-DIR-GEO	pmagpy-2.58	0.12	0.03	T					A	u		62.4	l					-69.4						1.7		7			0
Lisa Tauxe	This study	McMurdo	mc108h	mc108	mc108h1	mc108h1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI	LP-DIR-T:SO-GPS-DIFF:DE-BFL:DA-DIR-GEO	pmagpy-2.58	623	273	K					A	u		54.7	l					-65.6						22.1		6			0
Lisa Tauxe	This study	McMurdo	mc108k	mc108	mc108k1	mc108k1-LP-DIR-AF	LP-DIR-AF:SO-GPS-DIFF:DE-BFL:DA-DIR-GEO	pmagpy-2.58	0.18	0.01	T					A	u		71.7	l					-74.2						1.8		12			0
Lisa Tauxe	This study	McMurdo	mc109a	mc109	mc109a1	mc109a1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI	LP-DIR-T:SO-SUN:DE-BFL:DA-DIR-GEO	pmagpy-2.58	823	573	K					A	u		166	l					75.9						2		9			0
Lisa Tauxe	This study	McMurdo	mc109a	mc109	mc109a2	mc109a2-LP-DIR-AF	LP-DIR-AF:SO-SUN:DE-BFL:DA-DIR-GEO	pmagpy-2.58	0.18	0.005	T					A	u		155.1	l					75.4						0.4		13			0
Lisa Tauxe	This study	McMurdo	mc109c	mc109	mc109c1	mc109c1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI	LP-DIR-T:SO-SUN:DE-BFL:DA-DIR-GEO	pmagpy-2.58	823	623	K					A	u		184.9	l					75.1						2.3		8			0
Lisa Tauxe	This study	McMurdo	mc109d	mc109	mc109d1	mc109d1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI	LP-DIR-T:SO-SUN:DE-BFL:DA-DIR-GEO	pmagpy-2.58	813	673	K					A	u		178	l					71.3						1.9		6			0
Lisa Tauxe	This study	McMurdo	mc109e	mc109	mc109e1	mc109e1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI	LP-DIR-T:SO-SUN:DE-BFL:DA-DIR-GEO	pmagpy-2.58	813	573	K					A	u		186.6	l					75.5						2.4		8			0
Lisa Tauxe	This study	McMurdo	mc109i	mc109	mc109i1	mc109i1-LP-DIR-AF	LP-DIR-AF:SO-SUN:DE-BFL:DA-DIR-GEO	pmagpy-2.58	0.18	0.005	T					A	u		175.7	l					77.9						2.1		13			0
Lisa Tauxe	This study	McMurdo	mc10a	mc10	mc10a	mc10a-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LP-DIR-T:SO-SIGHT:DE-BFL:DA-DIR-GEO	pmagpy-2.58	823	523	K					A	u		311.9	l					-85.8						3.1		8			0
Lisa Tauxe	This study	McMurdo	mc10b	mc10	mc10b	mc10b-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LP-DIR-T:SO-SIGHT:DE-BFL:DA-DIR-GEO	pmagpy-2.58	798	623	K					A	u		290.3	l					-78.7						4		5			0
Lisa Tauxe	This study	McMurdo	mc10c	mc10	mc10c	mc10c-LP-DIR-T	LP-DIR-T:SO-SIGHT:DE-BFL:DA-DIR-GEO	pmagpy-2.58	823	373	K					A	u		348.4	l					-76.4						0.8		11			0
Lisa Tauxe	This study	McMurdo	mc10d	mc10	mc10d	mc10d-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LP-DIR-T:SO-SIGHT:DE-BFL:DA-DIR-GEO	pmagpy-2.58	823	623	K					A	u		329.1	l					-78.4						0.7		6			0
Lisa Tauxe	This study	McMurdo	mc10e	mc10	mc10e	mc10e-LP-DIR-AF	LP-DIR-AF:SO-SIGHT:DE-BFL:DA-DIR-GEO	pmagpy-2.58	0.16	0.005	T					A	u		316.9	l					-76.5						1		12			0
Lisa Tauxe	This study	McMurdo	mc10f	mc10	mc10f	mc10f-LP-DIR-T	LP-DIR-T:SO-SIGHT:DE-BFL:DA-DIR-GEO	pmagpy-2.58	823	473	K					A	u		352.9	l					-75.8						0.6		9			0
Lisa Tauxe	This study	McMurdo	mc10g	mc10	mc10g	mc10g-LP-DIR-T	LP-DIR-T:SO-SIGHT:DE-BFL:DA-DIR-GEO	pmagpy-2.58	823	473	K					A	u		341.8	l					-77						1.6		8			0
Lisa Tauxe	This study	McMurdo	mc10h	mc10	mc10h	mc10h-LP-DIR-T	LP-DIR-T:SO-SIGHT:DE-BFL:DA-DIR-GEO	pmagpy-2.58	823	423	K					A	u		358.1	l					-73.6						0.8		10			0
Lisa Tauxe	This study	McMurdo	mc110a	mc110	mc110a1	mc110a1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI	LP-DIR-T:SO-GPS-DIFF:DE-BFP:DA-DIR-GEO	pmagpy-2.58	823	423	K					A	u		58.2	p					14.1						12.6		12			0
Lisa Tauxe	This study	McMurdo	mc110a	mc110	mc110a2	mc110a2-LP-DIR-AF	LP-DIR-AF:SO-GPS-DIFF:DE-BFL:DA-DIR-GEO	pmagpy-2.58	0.18	0.015	T					A	u		266.6	l					78.4						0.7		11			0
Lisa Tauxe	This study	McMurdo	mc110b	mc110	mc110b2	mc110b2-LP-DIR-AF	LP-DIR-AF:SO-GPS-DIFF:DE-BFL:DA-DIR-GEO	pmagpy-2.58	0.12	0.01	T					A	u		263.9	l					71.8						0.6		10			0
Lisa Tauxe	This study	McMurdo	mc110d	mc110	mc110d1	mc110d1-LP-DIR-AF	LP-DIR-AF:SO-GPS-DIFF:DE-BFL:DA-DIR-GEO	pmagpy-2.58	0.18	0.01	T					A	u		248.3	l					80.5						0.9		12			0
Lisa Tauxe	This study	McMurdo	mc110g	mc110	mc110g1	mc110g1-LP-DIR-AF	LP-DIR-AF:SO-GPS-DIFF:DE-BFL:DA-DIR-GEO	pmagpy-2.58	0.18	0.005	T					A	u		237.3	l					81.2						1.2		12			0
Lisa Tauxe	This study	McMurdo	mc110i	mc110	mc110i1	mc110i1-LP-DIR-AF	LP-DIR-AF:SO-GPS-DIFF:DE-BFL:DA-DIR-GEO	pmagpy-2.58	0.18	0.005	T					A	u		226.9	l					84.3						1		12			0
Lisa Tauxe	This study	McMurdo	mc111a	mc111	mc111a2	mc111a2-LP-DIR-AF	LP-DIR-AF:SO-SUN:DE-BFL:DA-DIR-GEO	pmagpy-2.58	0.12	0.015	T					A	u		48.4	l					-68.7						0.4		9			0
Lisa Tauxe	This study	McMurdo	mc111b	mc111	mc111b1	mc111b1-LP-DIR-AF	LP-DIR-AF:SO-SUN:DE-BFL:DA-DIR-GEO	pmagpy-2.58	0.1	0.015	T					A	u		55	l					-69.7						0.8		8			0
Lisa Tauxe	This study	McMurdo	mc111d	mc111	mc111d1	mc111d1-LP-DIR-AF	LP-DIR-AF:SO-SUN:DE-BFL:DA-DIR-GEO	pmagpy-2.58	0.18	0.005	T					A	u		45.6	l					-66.2						1.3		13			0
Lisa Tauxe	This study	McMurdo	mc111d	mc111	mc111d2	mc111d2-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI	LP-DIR-T:SO-SUN:DE-BFL:DA-DIR-GEO	pmagpy-2.58	833	423	K					A	u		43	l					-67						1.8		14			0
Lisa Tauxe	This study	McMurdo	mc111e	mc111	mc111e1	mc111e1-LP-DIR-AF	LP-DIR-AF:SO-SUN:DE-BFL:DA-DIR-GEO	pmagpy-2.58	0.12	0.015	T					A	u		51.6	l					-65.8						0.9		9			0
Lisa Tauxe	This study	McMurdo	mc111e	mc111	mc111e2	mc111e2-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI	LP-DIR-T:SO-SUN:DE-BFL:DA-DIR-GEO	pmagpy-2.58	823	623	K					A	u		47.9	l					-66.1						1.6		8			0
Lisa Tauxe	This study	McMurdo	mc111f	mc111	mc111f1	mc111f1-LP-DIR-AF	LP-DIR-AF:SO-SUN:DE-BFL:DA-DIR-GEO	pmagpy-2.58	0.12	0.02	T					A	u		43.9	l					-69.3						0.7		8			0
Lisa Tauxe	This study	McMurdo	mc112a	mc112	mc112a1	mc112a1-LP-DIR-AF	LP-DIR-AF:SO-GPS-DIFF:DE-BFL:DA-DIR-GEO	pmagpy-2.58	0.12	0.015	T					A	u		246.7	l					73.5						1.1		9			0
Lisa Tauxe	This study	McMurdo	mc112c	mc112	mc112c1	mc112c1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI	LP-DIR-T:SO-GPS-DIFF:DE-BFP:DA-DIR-GEO	pmagpy-2.58	793	273	K					A	u		80.6	p					14						9.8		10			0
Lisa Tauxe	This study	McMurdo	mc112d	mc112	mc112d1	mc112d1-LP-DIR-AF	LP-DIR-AF:SO-GPS-DIFF:DE-BFL:DA-DIR-GEO	pmagpy-2.58	0.18	0.015	T					A	u		254.4	l					79.4						1.8		11			0
Lisa Tauxe	This study	McMurdo	mc112g	mc112	mc112g1	mc112g1-LP-DIR-AF	LP-DIR-AF:SO-GPS-DIFF:DE-BFL:DA-DIR-GEO	pmagpy-2.58	0.18	0.005	T					A	u		219.4	l					76.9						1.4		13			0
Lisa Tauxe	This study	McMurdo	mc112h	mc112	mc112h3	mc112h3-LP-DIR-AF	LP-DIR-AF:SO-GPS-DIFF:DE-BFL:DA-DIR-GEO	pmagpy-2.58	0.08	0.01	T					A	u		226.5	l					77.6						1.5		8			0
Lisa Tauxe	This study	McMurdo	mc112j	mc112	mc112j1	mc112j1-LP-DIR-AF	LP-DIR-AF:SO-GPS-DIFF:DE-BFL:DA-DIR-GEO	pmagpy-2.58	0.18	0.03	T					A	u		223.3	l					69.3						2.4		8			0
Lisa Tauxe	This study	McMurdo	mc113a	mc113	mc113a1	mc113a1-LP-DIR-AF	LP-DIR-AF:SO-SUN:DE-BFL:DA-DIR-GEO	pmagpy-2.58	0.18	0.005	T					A	u		267	l					73.9						1.9		13			0
Lisa Tauxe	This study	McMurdo	mc113a	mc113	mc113a2	mc113a2-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI	LP-DIR-T:SO-SUN:DE-BFL:DA-DIR-GEO	pmagpy-2.58	813	423	K					A	u		268.4	l					74.9						5.7		12			0
Lisa Tauxe	This study	McMurdo	mc113b	mc113	mc113b1	mc113b1-LP-DIR-AF	LP-DIR-AF:SO-SUN:DE-BFL:DA-DIR-GEO	pmagpy-2.58	0.12	0.01	T					A	u		265.4	l					72.7						1		10			0
Lisa Tauxe	This study	McMurdo	mc113c	mc113	mc113c1	mc113c1-LP-DIR-AF	LP-DIR-AF:SO-SUN:DE-BFL:DA-DIR-GEO	pmagpy-2.58	0.12	0.01	T					A	u		272.7	l					72.1						1.3		10			0
Lisa Tauxe	This study	McMurdo	mc113h	mc113	mc113h1	mc113h1-LP-DIR-AF	LP-DIR-AF:SO-SUN:DE-BFL:DA-DIR-GEO	pmagpy-2.58	0.18	0.005	T					A	u		254	l					78.5						1.3		13			0
Lisa Tauxe	This study	McMurdo	mc113j	mc113	mc113j1	mc113j1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI	LP-DIR-T:SO-SUN:DE-BFL:DA-DIR-GEO	pmagpy-2.58	813	423	K					A	u		248.6	l					78.2						4.3		12			0
Lisa Tauxe	This study	McMurdo	mc113m	mc113	mc113m1	mc113m1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI	LP-DIR-T:SO-SUN:DE-BFL:DA-DIR-GEO	pmagpy-2.58	813	423	K					A	u		271.3	l					75.9						4.5		12			0
Lisa Tauxe	This study	McMurdo	mc114a	mc114	mc114a1	mc114a1-LP-DIR-AF	LP-DIR-AF:SO-SUN:DE-BFL:DA-DIR-GEO	pmagpy-2.58	0.18	0.005	T					A	u		46.6	l					-70.2						1		13			0
Lisa Tauxe	This study	McMurdo	mc114b	mc114	mc114b2	mc114b2-LP-DIR-AF	LP-DIR-AF:SO-SUN:DE-BFL:DA-DIR-GEO	pmagpy-2.58	0.06	0.01	T					A	u		48	l					-71						2.1		7			0
Lisa Tauxe	This study	McMurdo	mc114c	mc114	mc114c1	mc114c1-LP-DIR-AF	LP-DIR-AF:SO-SUN:DE-BFL:DA-DIR-GEO	pmagpy-2.58	0.18	0.015	T					A	u		54.7	l					-68.9						2.5		11			0
Lisa Tauxe	This study	McMurdo	mc114d	mc114	mc114d2	mc114d2-LP-DIR-AF	LP-DIR-AF:SO-SUN:DE-BFL:DA-DIR-GEO	pmagpy-2.58	0.1	0.02	T					A	u		53.8	l					-65.3						2.3		7			0
Lisa Tauxe	This study	McMurdo	mc114i	mc114	mc114i1	mc114i1-LP-DIR-AF	LP-DIR-AF:SO-SUN:DE-BFL:DA-DIR-GEO	pmagpy-2.58	0.1	0.015	T					A	u		59.2	l					-72.7						4.3		8			0
Lisa Tauxe	This study	McMurdo	mc115a	mc115	mc115a1	mc115a1-LP-DIR-AF	LP-DIR-AF:SO-SUN:DE-BFL:DA-DIR-GEO	pmagpy-2.58	0.18	0.005	T					A	u		81.8	l					69.1						0.8		13			0
Lisa Tauxe	This study	McMurdo	mc115a	mc115	mc115a2	mc115a2-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI	LP-DIR-T:SO-SUN:DE-BFL:DA-DIR-GEO	pmagpy-2.58	823	523	K					A	u		81	l					72.8						2.3		10			0
Lisa Tauxe	This study	McMurdo	mc115b	mc115	mc115b1	mc115b1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI	LP-DIR-T:SO-SUN:DE-BFL:DA-DIR-GEO	pmagpy-2.58	823	523	K					A	u		72.1	l					72.5						3.8		10			0
Lisa Tauxe	This study	McMurdo	mc115e	mc115	mc115e1	mc115e1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI	LP-DIR-T:SO-SUN:DE-BFL:DA-DIR-GEO	pmagpy-2.58	813	573	K					A	u		75.7	l					64.9						4.3		8			0
Lisa Tauxe	This study	McMurdo	mc115g	mc115	mc115g2	mc115g2-LP-DIR-AF	LP-DIR-AF:SO-SUN:DE-BFL:DA-DIR-GEO	pmagpy-2.58	0.18	0.005	T					A	u		81.5	l					65.9						1.1		13			0
Lisa Tauxe	This study	McMurdo	mc115h	mc115	mc115h1	mc115h1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI	LP-DIR-T:SO-SUN:DE-BFL:DA-DIR-GEO	pmagpy-2.58	813	573	K					A	u		74.2	l					63.4						2.9		8			0
Lisa Tauxe	This study	McMurdo	mc116a	mc116	mc116a1	mc116a1-LP-DIR-AF	LP-DIR-AF:SO-SUN:DE-BFL:DA-DIR-GEO	pmagpy-2.58	0.18	0.005	T					A	u		239.7	l					-73						0.8		13			0
Lisa Tauxe	This study	McMurdo	mc116b	mc116	mc116b1	mc116b1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI	LP-DIR-T:SO-SUN:DE-BFL:DA-DIR-GEO	pmagpy-2.58	813	523	K					A	u		317.1	l					-83.9						2.2		9			0
Lisa Tauxe	This study	McMurdo	mc116c	mc116	mc116c1	mc116c1-LP-DIR-AF	LP-DIR-AF:SO-SUN:DE-BFL:DA-DIR-GEO	pmagpy-2.58	0.18	0.015	T					A	u		275.9	l					-82.5						1.3		11			0
Lisa Tauxe	This study	McMurdo	mc116i	mc116	mc116i2	mc116i2-LP-DIR-AF	LP-DIR-AF:SO-SUN:DE-BFL:DA-DIR-GEO	pmagpy-2.58	0.18	0.015	T					A	u		286.7	l					-77.8						2		11			0
Lisa Tauxe	This study	McMurdo	mc116j	mc116	mc116j2	mc116j2-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI	LP-DIR-T:SO-SUN:DE-BFL:DA-DIR-GEO	pmagpy-2.58	813	523	K					A	u		298.8	l					-83.3						2.8		9			0
Lisa Tauxe	This study	McMurdo	mc117a	mc117	mc117a1	mc117a1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI	LP-DIR-T:SO-GPS-DIFF:DE-BFL:DA-DIR-GEO	pmagpy-2.58	823	473	K					A	u		163.5	l					70						1		11			0
Lisa Tauxe	This study	McMurdo	mc117a	mc117	mc117a2	mc117a2-LP-DIR-AF	LP-DIR-AF:SO-GPS-DIFF:DE-BFL:DA-DIR-GEO	pmagpy-2.58	0.18	0.005	T					A	u		166.4	l					68.4						0.8		13			0
Lisa Tauxe	This study	McMurdo	mc117b	mc117	mc117b1	mc117b1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI	LP-DIR-T:SO-GPS-DIFF:DE-BFL:DA-DIR-GEO	pmagpy-2.58	823	473	K					A	u		167.6	l					70.3						1.1		11			0
Lisa Tauxe	This study	McMurdo	mc117d	mc117	mc117d2	mc117d2-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI	LP-DIR-T:SO-GPS-DIFF:DE-BFL:DA-DIR-GEO	pmagpy-2.58	813	473	K					A	u		165.1	l					70.3						1.5		10			0
Lisa Tauxe	This study	McMurdo	mc117e	mc117	mc117e2	mc117e2-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI	LP-DIR-T:SO-GPS-DIFF:DE-BFL:DA-DIR-GEO	pmagpy-2.58	813	473	K					A	u		165.1	l					69.6						2.8		10			0
Lisa Tauxe	This study	McMurdo	mc117h	mc117	mc117h1	mc117h1-LP-DIR-AF	LP-DIR-AF:SO-GPS-DIFF:DE-BFL:DA-DIR-GEO	pmagpy-2.58	0.18	0.005	T					A	u		158.6	l					71.4						1.9		13			0
Lisa Tauxe	This study	McMurdo	mc118a	mc118	mc118a1	mc118a1-LP-DIR-AF	LP-DIR-AF:SO-GPS-DIFF:DE-BFL:DA-DIR-GEO	pmagpy-2.58	0.18	0.005	T					A	u		62.1	l					-57.9						1.5		13			0
Lisa Tauxe	This study	McMurdo	mc118c	mc118	mc118c1	mc118c1-LP-DIR-AF	LP-DIR-AF:SO-GPS-DIFF:DE-BFL:DA-DIR-GEO	pmagpy-2.58	0.15	0.01	T					A	u		65.9	l					-54						2.4		11			0
Lisa Tauxe	This study	McMurdo	mc118d	mc118	mc118d1	mc118d1-LP-DIR-AF	LP-DIR-AF:SO-GPS-DIFF:DE-BFL:DA-DIR-GEO	pmagpy-2.58	0.16	0.015	T					A	u		62.7	l					-51.4						1.2		10			0
Lisa Tauxe	This study	McMurdo	mc118e	mc118	mc118e1	mc118e1-LP-DIR-AF	LP-DIR-AF:SO-GPS-DIFF:DE-BFL:DA-DIR-GEO	pmagpy-2.58	0.18	0.02	T					A	u		56.4	l					-51.3						1.2		10			0
Lisa Tauxe	This study	McMurdo	mc118f	mc118	mc118f1	mc118f1-LP-DIR-AF	LP-DIR-AF:SO-GPS-DIFF:DE-BFL:DA-DIR-GEO	pmagpy-2.58	0.18	0.02	T					A	u		52.3	l					-49.6						2.1		10			0
Lisa Tauxe	This study	McMurdo	mc118i	mc118	mc118i1	mc118i1-LP-DIR-AF	LP-DIR-AF:SO-GPS-DIFF:DE-BFL:DA-DIR-GEO	pmagpy-2.58	0.16	0.015	T					A	u		52.3	l					-41.6						1.7		10			0
Lisa Tauxe	This study	McMurdo	mc118l	mc118	mc118l2	mc118l2-LP-DIR-AF	LP-DIR-AF:SO-GPS-DIFF:DE-BFL:DA-DIR-GEO	pmagpy-2.58	0.12	0.01	T					A	u		64.7	l					-65.4						1.2		10			0
Lisa Tauxe	This study	McMurdo	mc119a	mc119	mc119a1	mc119a1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI	LP-DIR-T:SO-GPS-DIFF:DE-BFL:DA-DIR-GEO	pmagpy-2.58	813	473	K					A	u		119.3	l					49.4						1.9		10			0
Lisa Tauxe	This study	McMurdo	mc119b	mc119	mc119b1	mc119b1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI	LP-DIR-T:SO-GPS-DIFF:DE-BFL:DA-DIR-GEO	pmagpy-2.58	813	473	K					A	u		124.4	l					50.9						2.2		10			0
Lisa Tauxe	This study	McMurdo	mc119b	mc119	mc119b2	mc119b2-LP-DIR-AF	LP-DIR-AF:SO-GPS-DIFF:DE-BFL:DA-DIR-GEO	pmagpy-2.58	0.18	0.005	T					A	u		126.1	l					48.6						1.2		13			0
Lisa Tauxe	This study	McMurdo	mc119d	mc119	mc119d2	mc119d2-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI	LP-DIR-T:SO-GPS-DIFF:DE-BFL:DA-DIR-GEO	pmagpy-2.58	813	473	K					A	u		124.6	l					51.1						2.9		10			0
Lisa Tauxe	This study	McMurdo	mc119e	mc119	mc119e2	mc119e2-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI	LP-DIR-T:SO-GPS-DIFF:DE-BFL:DA-DIR-GEO	pmagpy-2.58	813	473	K					A	u		126.6	l					45.8						2.1		10			0
Lisa Tauxe	This study	McMurdo	mc119f	mc119	mc119f2	mc119f2-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI	LP-DIR-T:SO-GPS-DIFF:DE-BFL:DA-DIR-GEO	pmagpy-2.58	813	473	K					A	u		127.3	l					47.8						1.9		10			0
Lisa Tauxe	This study	McMurdo	mc11a	mc11	mc11a	mc11a-LP-DIR-T	LP-DIR-T:SO-SIGHT:DE-BFL:DA-DIR-GEO	pmagpy-2.58	823	373	K					A	u		332.3	l					-74.6						1.8		10			0
Lisa Tauxe	This study	McMurdo	mc11b	mc11	mc11b	mc11b-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LP-DIR-T:SO-SIGHT:DE-BFL:DA-DIR-GEO	pmagpy-2.58	823	373	K					A	u		323.3	l					-79.4						2.6		11			0
Lisa Tauxe	This study	McMurdo	mc11c	mc11	mc11c	mc11c-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LP-DIR-T:SO-SIGHT:DE-BFL:DA-DIR-GEO	pmagpy-2.58	798	673	K					A	u		308.4	l					-79.7						0.5		4			0
Lisa Tauxe	This study	McMurdo	mc11d	mc11	mc11d	mc11d-LP-DIR-AF	LP-DIR-AF:SO-SIGHT:DE-BFL:DA-DIR-GEO	pmagpy-2.58	0.18	0.005	T					A	u		323	l					-75						0.7		13			0
Lisa Tauxe	This study	McMurdo	mc11e	mc11	mc11e	mc11e-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LP-DIR-T:SO-SIGHT:DE-BFL:DA-DIR-GEO	pmagpy-2.58	823	623	K					A	u		334.1	l					-76						0.9		6			0
Lisa Tauxe	This study	McMurdo	mc11f	mc11	mc11f	mc11f-LP-DIR-T	LP-DIR-T:SO-SIGHT:DE-BFL:DA-DIR-GEO	pmagpy-2.58	823	373	K					A	u		310.4	l					-78.5						1.5		10			0
Lisa Tauxe	This study	McMurdo	mc11g	mc11	mc11g	mc11g-LP-DIR-T	LP-DIR-T:SO-SIGHT:DE-BFL:DA-DIR-GEO	pmagpy-2.58	823	373	K					A	u		335.6	l					-76.5						1.4		10			0
Lisa Tauxe	This study	McMurdo	mc11h	mc11	mc11h	mc11h-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LP-DIR-T:SO-SIGHT:DE-BFL:DA-DIR-GEO	pmagpy-2.58	823	673	K					A	u		340.6	l					-75.7						1		5			0
