tab 	magic_measurements
er_analyst_mail_names	er_citation_names	er_expedition_name	er_location_name	er_sample_name	er_site_name	er_specimen_name	external_database_ids	external_database_names	magic_experiment_name	magic_instrument_codes	magic_method_codes	magic_software_packages	measurement_csd	measurement_date	measurement_dec	measurement_description	measurement_flag	measurement_inc	measurement_magn_moment	measurement_number	measurement_positions	measurement_standard	measurement_temp	treatment_ac_field	treatment_dc_field	treatment_dc_field_phi	treatment_dc_field_theta	treatment_temp
SUGISAKI	This study	318	U1359B	318-U1359B-003H_4A-105.00	318-U1359B-003H_4A-105.00	318-U1359B-003H_4A-105.00	""	LIMS	318-U1359B-003H_4A-105.00:LT-NO	ODP-SRM:ODP-SRM-AF	LT-NO	pmagpy-3.2.1		202010:02:10:23:25:00.00	175.2		g	83.7	5.589e-07	1		u	2.730e+02	0.000e+00	0	0	0	2.730e+02
SUGISAKI	This study	318	U1359B	318-U1359B-003H_4A-110.00	318-U1359B-003H_4A-110.00	318-U1359B-003H_4A-110.00	""	LIMS	318-U1359B-003H_4A-110.00:LT-NO	ODP-SRM:ODP-SRM-AF	LT-NO	pmagpy-3.2.1		202010:02:10:23:25:00.00	305.8		g	84.4	5.961e-07	1		u	2.730e+02	0.000e+00	0	0	0	2.730e+02
SUGISAKI	This study	318	U1359B	318-U1359B-003H_4A-115.00	318-U1359B-003H_4A-115.00	318-U1359B-003H_4A-115.00	""	LIMS	318-U1359B-003H_4A-115.00:LT-NO	ODP-SRM:ODP-SRM-AF	LT-NO	pmagpy-3.2.1		202010:02:10:23:25:00.00	22.6		g	87	7.960e-07	1		u	2.730e+02	0.000e+00	0	0	0	2.730e+02
SUGISAKI	This study	318	U1359B	318-U1359B-003H_4A-120.00	318-U1359B-003H_4A-120.00	318-U1359B-003H_4A-120.00	""	LIMS	318-U1359B-003H_4A-120.00:LT-NO	ODP-SRM:ODP-SRM-AF	LT-NO	pmagpy-3.2.1		202010:02:10:23:25:00.00	71.6		g	88.1	8.865e-07	1		u	2.730e+02	0.000e+00	0	0	0	2.730e+02
SUGISAKI	This study	318	U1359B	318-U1359B-003H_4A-125.00	318-U1359B-003H_4A-125.00	318-U1359B-003H_4A-125.00	""	LIMS	318-U1359B-003H_4A-125.00:LT-NO	ODP-SRM:ODP-SRM-AF	LT-NO	pmagpy-3.2.1		202010:02:10:23:25:00.00	12.9		g	87.7	8.397e-07	1		u	2.730e+02	0.000e+00	0	0	0	2.730e+02
SUGISAKI	This study	318	U1359B	318-U1359B-003H_4A-130.00	318-U1359B-003H_4A-130.00	318-U1359B-003H_4A-130.00	""	LIMS	318-U1359B-003H_4A-130.00:LT-NO	ODP-SRM:ODP-SRM-AF	LT-NO	pmagpy-3.2.1		202010:02:10:23:25:00.00	76.4		g	86.2	6.180e-07	1		u	2.730e+02	0.000e+00	0	0	0	2.730e+02
SUGISAKI	This study	318	U1359B	318-U1359B-003H_4A-135.00	318-U1359B-003H_4A-135.00	318-U1359B-003H_4A-135.00	""	LIMS	318-U1359B-003H_4A-135.00:LT-NO	ODP-SRM:ODP-SRM-AF	LT-NO	pmagpy-3.2.1		202010:02:10:23:25:00.00	109.6		g	80.2	1.792e-07	1		u	2.730e+02	0.000e+00	0	0	0	2.730e+02
SUGISAKI	This study	318	U1359B	318-U1359B-003H_4A-15.00	318-U1359B-003H_4A-15.00	318-U1359B-003H_4A-15.00	""	LIMS	318-U1359B-003H_4A-15.00:LT-NO	ODP-SRM:ODP-SRM-AF	LT-NO	pmagpy-3.2.1		202010:02:10:23:25:00.00	60.7		g	89.1	6.381e-07	1		u	2.730e+02	0.000e+00	0	0	0	2.730e+02
SUGISAKI	This study	318	U1359B	318-U1359B-003H_4A-20.00	318-U1359B-003H_4A-20.00	318-U1359B-003H_4A-20.00	""	LIMS	318-U1359B-003H_4A-20.00:LT-NO	ODP-SRM:ODP-SRM-AF	LT-NO	pmagpy-3.2.1		202010:02:10:23:25:00.00	62.8		g	86.6	6.611e-07	1		u	2.730e+02	0.000e+00	0	0	0	2.730e+02
SUGISAKI	This study	318	U1359B	318-U1359B-003H_4A-25.00	318-U1359B-003H_4A-25.00	318-U1359B-003H_4A-25.00	""	LIMS	318-U1359B-003H_4A-25.00:LT-NO	ODP-SRM:ODP-SRM-AF	LT-NO	pmagpy-3.2.1		202010:02:10:23:25:00.00	23.2		g	84.8	7.630e-07	1		u	2.730e+02	0.000e+00	0	0	0	2.730e+02
SUGISAKI	This study	318	U1359B	318-U1359B-003H_4A-30.00	318-U1359B-003H_4A-30.00	318-U1359B-003H_4A-30.00	""	LIMS	318-U1359B-003H_4A-30.00:LT-NO	ODP-SRM:ODP-SRM-AF	LT-NO	pmagpy-3.2.1		202010:02:10:23:25:00.00	350		g	85.7	9.237e-07	1		u	2.730e+02	0.000e+00	0	0	0	2.730e+02
SUGISAKI	This study	318	U1359B	318-U1359B-003H_4A-35.00	318-U1359B-003H_4A-35.00	318-U1359B-003H_4A-35.00	""	LIMS	318-U1359B-003H_4A-35.00:LT-NO	ODP-SRM:ODP-SRM-AF	LT-NO	pmagpy-3.2.1		202010:02:10:23:25:00.00	343.9		g	88	9.828e-07	1		u	2.730e+02	0.000e+00	0	0	0	2.730e+02
SUGISAKI	This study	318	U1359B	318-U1359B-003H_4A-40.00	318-U1359B-003H_4A-40.00	318-U1359B-003H_4A-40.00	""	LIMS	318-U1359B-003H_4A-40.00:LT-NO	ODP-SRM:ODP-SRM-AF	LT-NO	pmagpy-3.2.1		202010:02:10:23:25:00.00	325.4		g	89.4	9.574e-07	1		u	2.730e+02	0.000e+00	0	0	0	2.730e+02
SUGISAKI	This study	318	U1359B	318-U1359B-003H_4A-45.00	318-U1359B-003H_4A-45.00	318-U1359B-003H_4A-45.00	""	LIMS	318-U1359B-003H_4A-45.00:LT-NO	ODP-SRM:ODP-SRM-AF	LT-NO	pmagpy-3.2.1		202010:02:10:23:25:00.00	185.4		g	86.7	8.050e-07	1		u	2.730e+02	0.000e+00	0	0	0	2.730e+02
SUGISAKI	This study	318	U1359B	318-U1359B-003H_4A-5.00	318-U1359B-003H_4A-5.00	318-U1359B-003H_4A-5.00	""	LIMS	318-U1359B-003H_4A-5.00:LT-NO	ODP-SRM:ODP-SRM-AF	LT-NO	pmagpy-3.2.1		202010:02:10:23:25:00.00	343.1		g	61.2	4.947e-07	1		u	2.730e+02	0.000e+00	0	0	0	2.730e+02
SUGISAKI	This study	318	U1359B	318-U1359B-003H_4A-50.00	318-U1359B-003H_4A-50.00	318-U1359B-003H_4A-50.00	""	LIMS	318-U1359B-003H_4A-50.00:LT-NO	ODP-SRM:ODP-SRM-AF	LT-NO	pmagpy-3.2.1		202010:02:10:23:25:00.00	209.7		g	82.8	6.829e-07	1		u	2.730e+02	0.000e+00	0	0	0	2.730e+02
SUGISAKI	This study	318	U1359B	318-U1359B-003H_4A-55.00	318-U1359B-003H_4A-55.00	318-U1359B-003H_4A-55.00	""	LIMS	318-U1359B-003H_4A-55.00:LT-NO	ODP-SRM:ODP-SRM-AF	LT-NO	pmagpy-3.2.1		202010:02:10:23:25:00.00	196		g	83.6	6.467e-07	1		u	2.730e+02	0.000e+00	0	0	0	2.730e+02
SUGISAKI	This study	318	U1359B	318-U1359B-003H_4A-60.00	318-U1359B-003H_4A-60.00	318-U1359B-003H_4A-60.00	""	LIMS	318-U1359B-003H_4A-60.00:LT-NO	ODP-SRM:ODP-SRM-AF	LT-NO	pmagpy-3.2.1		202010:02:10:23:25:00.00	46		g	85.8	6.864e-07	1		u	2.730e+02	0.000e+00	0	0	0	2.730e+02
SUGISAKI	This study	318	U1359B	318-U1359B-003H_4A-65.00	318-U1359B-003H_4A-65.00	318-U1359B-003H_4A-65.00	""	LIMS	318-U1359B-003H_4A-65.00:LT-NO	ODP-SRM:ODP-SRM-AF	LT-NO	pmagpy-3.2.1		202010:02:10:23:25:00.00	306.6		g	88.8	8.775e-07	1		u	2.730e+02	0.000e+00	0	0	0	2.730e+02
SUGISAKI	This study	318	U1359B	318-U1359B-003H_4A-70.00	318-U1359B-003H_4A-70.00	318-U1359B-003H_4A-70.00	""	LIMS	318-U1359B-003H_4A-70.00:LT-NO	ODP-SRM:ODP-SRM-AF	LT-NO	pmagpy-3.2.1		202010:02:10:23:25:00.00	279.6		g	89.8	9.819e-07	1		u	2.730e+02	0.000e+00	0	0	0	2.730e+02
SUGISAKI	This study	318	U1359B	318-U1359B-003H_4A-75.00	318-U1359B-003H_4A-75.00	318-U1359B-003H_4A-75.00	""	LIMS	318-U1359B-003H_4A-75.00:LT-NO	ODP-SRM:ODP-SRM-AF	LT-NO	pmagpy-3.2.1		202010:02:10:23:25:00.00	17.6		g	87.3	1.053e-06	1		u	2.730e+02	0.000e+00	0	0	0	2.730e+02
SUGISAKI	This study	318	U1359B	318-U1359B-003H_4A-80.00	318-U1359B-003H_4A-80.00	318-U1359B-003H_4A-80.00	""	LIMS	318-U1359B-003H_4A-80.00:LT-NO	ODP-SRM:ODP-SRM-AF	LT-NO	pmagpy-3.2.1		202010:02:10:23:25:00.00	36.1		g	88.4	1.037e-06	1		u	2.730e+02	0.000e+00	0	0	0	2.730e+02
SUGISAKI	This study	318	U1359B	318-U1359B-003H_4A-85.00	318-U1359B-003H_4A-85.00	318-U1359B-003H_4A-85.00	""	LIMS	318-U1359B-003H_4A-85.00:LT-NO	ODP-SRM:ODP-SRM-AF	LT-NO	pmagpy-3.2.1		202010:02:10:23:25:00.00	159.1		g	86.9	9.490e-07	1		u	2.730e+02	0.000e+00	0	0	0	2.730e+02
SUGISAKI	This study	318	U1359B	318-U1359B-003H_4A-90.00	318-U1359B-003H_4A-90.00	318-U1359B-003H_4A-90.00	""	LIMS	318-U1359B-003H_4A-90.00:LT-NO	ODP-SRM:ODP-SRM-AF	LT-NO	pmagpy-3.2.1		202010:02:10:23:25:00.00	55.2		g	85.3	9.841e-07	1		u	2.730e+02	0.000e+00	0	0	0	2.730e+02
SUGISAKI	This study	318	U1359B	318-U1359B-003H_4A-95.00	318-U1359B-003H_4A-95.00	318-U1359B-003H_4A-95.00	""	LIMS	318-U1359B-003H_4A-95.00:LT-NO	ODP-SRM:ODP-SRM-AF	LT-NO	pmagpy-3.2.1		202010:02:10:23:25:00.00	144.4		g	81.2	1.026e-06	1		u	2.730e+02	0.000e+00	0	0	0	2.730e+02
SUGISAKI	This study	318	U1359B	318-U1359B-003H_5A-0.00	318-U1359B-003H_5A-0.00	318-U1359B-003H_5A-0.00	"3348654285.390875"	LIMS	318-U1359B-003H_5A-0.00:LP-DIR-AF	ODP-SRM:ODP-SRM-AF	LT-NO:DE-VM:LP-DIR-AF	pmagpy-3.2.1	nan	202010:02:10:23:36:00.00	36.2	average of multiple measurements	g	85.2	6.617e-07	1	3.0	u	2.730e+02	0.000e+00	0	0	0	2.730e+02
SUGISAKI	This study	318	U1359B	318-U1359B-003H_5A-0.00	318-U1359B-003H_5A-0.00	318-U1359B-003H_5A-0.00	"3348654725.43775"	LIMS	318-U1359B-003H_5A-0.00:LP-DIR-AF	ODP-SRM:ODP-SRM-AF	LT-AF-Z:DE-VM:LP-DIR-AF	pmagpy-3.2.1	0.0	202010:02:10:23:36:00.00	96.8	average of multiple measurements	g	80.7	1.213e-07	2	3.0	u	2.730e+02	2.000e-02	0	0	0	2.730e+02
SUGISAKI	This study	318	U1359B	318-U1359B-003H_5A-10.00	318-U1359B-003H_5A-10.00	318-U1359B-003H_5A-10.00	""	LIMS	318-U1359B-003H_5A-10.00:LP-DIR-AF	ODP-SRM:ODP-SRM-AF	LT-NO:DE-VM:LP-DIR-AF	pmagpy-3.2.1	0.0	202010:02:10:23:36:00.00	4.5	average of multiple measurements	g	89.1	1.199e-06	1	3.0	u	2.730e+02	0.000e+00	0	0	0	2.730e+02
SUGISAKI	This study	318	U1359B	318-U1359B-003H_5A-10.00	318-U1359B-003H_5A-10.00	318-U1359B-003H_5A-10.00	""	LIMS	318-U1359B-003H_5A-10.00:LP-DIR-AF	ODP-SRM:ODP-SRM-AF	LT-AF-Z:DE-VM:LP-DIR-AF	pmagpy-3.2.1	nan	202010:02:10:23:36:00.00	119.3	average of multiple measurements	g	85.2	2.602e-07	2	3.0	u	2.730e+02	2.000e-02	0	0	0	2.730e+02
SUGISAKI	This study	318	U1359B	318-U1359B-003H_5A-100.00	318-U1359B-003H_5A-100.00	318-U1359B-003H_5A-100.00	""	LIMS	318-U1359B-003H_5A-100.00:LP-DIR-AF	ODP-SRM:ODP-SRM-AF	LT-NO:DE-VM:LP-DIR-AF	pmagpy-3.2.1	0.0	202010:02:10:23:36:00.00	113.2	average of multiple measurements	g	85.4	6.462e-07	1	3.0	u	2.730e+02	0.000e+00	0	0	0	2.730e+02
SUGISAKI	This study	318	U1359B	318-U1359B-003H_5A-100.00	318-U1359B-003H_5A-100.00	318-U1359B-003H_5A-100.00	""	LIMS	318-U1359B-003H_5A-100.00:LP-DIR-AF	ODP-SRM:ODP-SRM-AF	LT-AF-Z:DE-VM:LP-DIR-AF	pmagpy-3.2.1	0.0	202010:02:10:23:36:00.00	129.7	average of multiple measurements	g	76.9	4.290e-08	2	3.0	u	2.730e+02	2.000e-02	0	0	0	2.730e+02
SUGISAKI	This study	318	U1359B	318-U1359B-003H_5A-105.00	318-U1359B-003H_5A-105.00	318-U1359B-003H_5A-105.00	""	LIMS	318-U1359B-003H_5A-105.00:LP-DIR-AF	ODP-SRM:ODP-SRM-AF	LT-NO:DE-VM:LP-DIR-AF	pmagpy-3.2.1	0.0	202010:02:10:23:36:00.00	10.5	average of multiple measurements	g	82.9	6.203e-07	1	3.0	u	2.730e+02	0.000e+00	0	0	0	2.730e+02
SUGISAKI	This study	318	U1359B	318-U1359B-003H_5A-105.00	318-U1359B-003H_5A-105.00	318-U1359B-003H_5A-105.00	""	LIMS	318-U1359B-003H_5A-105.00:LP-DIR-AF	ODP-SRM:ODP-SRM-AF	LT-AF-Z:DE-VM:LP-DIR-AF	pmagpy-3.2.1	0.0	202010:02:10:23:36:00.00	342.9	average of multiple measurements	g	-4.4	2.197e-08	2	3.0	u	2.730e+02	2.000e-02	0	0	0	2.730e+02
SUGISAKI	This study	318	U1359B	318-U1359B-003H_5A-110.00	318-U1359B-003H_5A-110.00	318-U1359B-003H_5A-110.00	""	LIMS	318-U1359B-003H_5A-110.00:LP-DIR-AF	ODP-SRM:ODP-SRM-AF	LT-NO:DE-VM:LP-DIR-AF	pmagpy-3.2.1	0.0	202010:02:10:23:36:00.00	4.8	average of multiple measurements	g	81.2	6.596e-07	1	3.0	u	2.730e+02	0.000e+00	0	0	0	2.730e+02
SUGISAKI	This study	318	U1359B	318-U1359B-003H_5A-110.00	318-U1359B-003H_5A-110.00	318-U1359B-003H_5A-110.00	""	LIMS	318-U1359B-003H_5A-110.00:LP-DIR-AF	ODP-SRM:ODP-SRM-AF	LT-AF-Z:DE-VM:LP-DIR-AF	pmagpy-3.2.1	0.0	202010:02:10:23:36:00.00	1.4	average of multiple measurements	g	-38.4	3.054e-08	2	3.0	u	2.730e+02	2.000e-02	0	0	0	2.730e+02
SUGISAKI	This study	318	U1359B	318-U1359B-003H_5A-115.00	318-U1359B-003H_5A-115.00	318-U1359B-003H_5A-115.00	""	LIMS	318-U1359B-003H_5A-115.00:LP-DIR-AF	ODP-SRM:ODP-SRM-AF	LT-NO:DE-VM:LP-DIR-AF	pmagpy-3.2.1	0.0	202010:02:10:23:36:00.00	8.1	average of multiple measurements	g	83.2	6.873e-07	1	3.0	u	2.730e+02	0.000e+00	0	0	0	2.730e+02
SUGISAKI	This study	318	U1359B	318-U1359B-003H_5A-115.00	318-U1359B-003H_5A-115.00	318-U1359B-003H_5A-115.00	""	LIMS	318-U1359B-003H_5A-115.00:LP-DIR-AF	ODP-SRM:ODP-SRM-AF	LT-AF-Z:DE-VM:LP-DIR-AF	pmagpy-3.2.1	nan	202010:02:10:23:36:00.00	104.0	average of multiple measurements	g	17.3	2.002e-08	2	3.0	u	2.730e+02	2.000e-02	0	0	0	2.730e+02
SUGISAKI	This study	318	U1359B	318-U1359B-003H_5A-120.00	318-U1359B-003H_5A-120.00	318-U1359B-003H_5A-120.00	""	LIMS	318-U1359B-003H_5A-120.00:LP-DIR-AF	ODP-SRM:ODP-SRM-AF	LT-NO:DE-VM:LP-DIR-AF	pmagpy-3.2.1	nan	202010:02:10:23:36:00.00	101.6	average of multiple measurements	g	81.8	6.930e-07	1	3.0	u	2.730e+02	0.000e+00	0	0	0	2.730e+02
SUGISAKI	This study	318	U1359B	318-U1359B-003H_5A-120.00	318-U1359B-003H_5A-120.00	318-U1359B-003H_5A-120.00	""	LIMS	318-U1359B-003H_5A-120.00:LP-DIR-AF	ODP-SRM:ODP-SRM-AF	LT-AF-Z:DE-VM:LP-DIR-AF	pmagpy-3.2.1	0.0	202010:02:10:23:36:00.00	126.6	average of multiple measurements	g	42.8	1.060e-07	2	3.0	u	2.730e+02	2.000e-02	0	0	0	2.730e+02
SUGISAKI	This study	318	U1359B	318-U1359B-003H_5A-125.00	318-U1359B-003H_5A-125.00	318-U1359B-003H_5A-125.00	""	LIMS	318-U1359B-003H_5A-125.00:LP-DIR-AF	ODP-SRM:ODP-SRM-AF	LT-NO:DE-VM:LP-DIR-AF	pmagpy-3.2.1	0.0	202010:02:10:23:36:00.00	130.1	average of multiple measurements	g	81.4	7.691e-07	1	3.0	u	2.730e+02	0.000e+00	0	0	0	2.730e+02
SUGISAKI	This study	318	U1359B	318-U1359B-003H_5A-125.00	318-U1359B-003H_5A-125.00	318-U1359B-003H_5A-125.00	""	LIMS	318-U1359B-003H_5A-125.00:LP-DIR-AF	ODP-SRM:ODP-SRM-AF	LT-AF-Z:DE-VM:LP-DIR-AF	pmagpy-3.2.1	0.0	202010:02:10:23:36:00.00	146.3	average of multiple measurements	g	55.1	1.565e-07	2	3.0	u	2.730e+02	2.000e-02	0	0	0	2.730e+02
SUGISAKI	This study	318	U1359B	318-U1359B-003H_5A-130.00	318-U1359B-003H_5A-130.00	318-U1359B-003H_5A-130.00	""	LIMS	318-U1359B-003H_5A-130.00:LP-DIR-AF	ODP-SRM:ODP-SRM-AF	LT-NO:DE-VM:LP-DIR-AF	pmagpy-3.2.1	0.0	202010:02:10:23:36:00.00	160.4	average of multiple measurements	g	81.2	8.886e-07	1	3.0	u	2.730e+02	0.000e+00	0	0	0	2.730e+02
SUGISAKI	This study	318	U1359B	318-U1359B-003H_5A-130.00	318-U1359B-003H_5A-130.00	318-U1359B-003H_5A-130.00	""	LIMS	318-U1359B-003H_5A-130.00:LP-DIR-AF	ODP-SRM:ODP-SRM-AF	LT-AF-Z:DE-VM:LP-DIR-AF	pmagpy-3.2.1	nan	202010:02:10:23:36:00.00	163.3	average of multiple measurements	g	55.7	1.921e-07	2	3.0	u	2.730e+02	2.000e-02	0	0	0	2.730e+02
SUGISAKI	This study	318	U1359B	318-U1359B-003H_5A-135.00	318-U1359B-003H_5A-135.00	318-U1359B-003H_5A-135.00	""	LIMS	318-U1359B-003H_5A-135.00:LP-DIR-AF	ODP-SRM:ODP-SRM-AF	LT-NO:DE-VM:LP-DIR-AF	pmagpy-3.2.1	0.0	202010:02:10:23:36:00.00	184.8	average of multiple measurements	g	83.9	9.926e-07	1	3.0	u	2.730e+02	0.000e+00	0	0	0	2.730e+02
SUGISAKI	This study	318	U1359B	318-U1359B-003H_5A-135.00	318-U1359B-003H_5A-135.00	318-U1359B-003H_5A-135.00	""	LIMS	318-U1359B-003H_5A-135.00:LP-DIR-AF	ODP-SRM:ODP-SRM-AF	LT-AF-Z:DE-VM:LP-DIR-AF	pmagpy-3.2.1	nan	202010:02:10:23:36:00.00	184.4	average of multiple measurements	g	52.5	1.685e-07	2	3.0	u	2.730e+02	2.000e-02	0	0	0	2.730e+02
SUGISAKI	This study	318	U1359B	318-U1359B-003H_5A-15.00	318-U1359B-003H_5A-15.00	318-U1359B-003H_5A-15.00	""	LIMS	318-U1359B-003H_5A-15.00:LP-DIR-AF	ODP-SRM:ODP-SRM-AF	LT-NO:DE-VM:LP-DIR-AF	pmagpy-3.2.1	0.0	202010:02:10:23:36:00.00	195.9	average of multiple measurements	g	88.0	1.452e-06	1	3.0	u	2.730e+02	0.000e+00	0	0	0	2.730e+02
SUGISAKI	This study	318	U1359B	318-U1359B-003H_5A-15.00	318-U1359B-003H_5A-15.00	318-U1359B-003H_5A-15.00	""	LIMS	318-U1359B-003H_5A-15.00:LP-DIR-AF	ODP-SRM:ODP-SRM-AF	LT-AF-Z:DE-VM:LP-DIR-AF	pmagpy-3.2.1	0.0	202010:02:10:23:36:00.00	185.9	average of multiple measurements	g	81.4	4.074e-07	2	3.0	u	2.730e+02	2.000e-02	0	0	0	2.730e+02
SUGISAKI	This study	318	U1359B	318-U1359B-003H_5A-20.00	318-U1359B-003H_5A-20.00	318-U1359B-003H_5A-20.00	""	LIMS	318-U1359B-003H_5A-20.00:LP-DIR-AF	ODP-SRM:ODP-SRM-AF	LT-NO:DE-VM:LP-DIR-AF	pmagpy-3.2.1	0.0	202010:02:10:23:36:00.00	139.7	average of multiple measurements	g	82.1	1.618e-06	1	3.0	u	2.730e+02	0.000e+00	0	0	0	2.730e+02
SUGISAKI	This study	318	U1359B	318-U1359B-003H_5A-20.00	318-U1359B-003H_5A-20.00	318-U1359B-003H_5A-20.00	""	LIMS	318-U1359B-003H_5A-20.00:LP-DIR-AF	ODP-SRM:ODP-SRM-AF	LT-AF-Z:DE-VM:LP-DIR-AF	pmagpy-3.2.1	0.0	202010:02:10:23:36:00.00	138.3	average of multiple measurements	g	72.1	6.156e-07	2	3.0	u	2.730e+02	2.000e-02	0	0	0	2.730e+02
SUGISAKI	This study	318	U1359B	318-U1359B-003H_5A-25.00	318-U1359B-003H_5A-25.00	318-U1359B-003H_5A-25.00	""	LIMS	318-U1359B-003H_5A-25.00:LP-DIR-AF	ODP-SRM:ODP-SRM-AF	LT-NO:DE-VM:LP-DIR-AF	pmagpy-3.2.1	0.0	202010:02:10:23:36:00.00	127.6	average of multiple measurements	g	79.2	1.283e-06	1	3.0	u	2.730e+02	0.000e+00	0	0	0	2.730e+02
SUGISAKI	This study	318	U1359B	318-U1359B-003H_5A-25.00	318-U1359B-003H_5A-25.00	318-U1359B-003H_5A-25.00	""	LIMS	318-U1359B-003H_5A-25.00:LP-DIR-AF	ODP-SRM:ODP-SRM-AF	LT-AF-Z:DE-VM:LP-DIR-AF	pmagpy-3.2.1	0.0	202010:02:10:23:36:00.00	122.7	average of multiple measurements	g	66.6	4.828e-07	2	3.0	u	2.730e+02	2.000e-02	0	0	0	2.730e+02
SUGISAKI	This study	318	U1359B	318-U1359B-003H_5A-30.00	318-U1359B-003H_5A-30.00	318-U1359B-003H_5A-30.00	""	LIMS	318-U1359B-003H_5A-30.00:LP-DIR-AF	ODP-SRM:ODP-SRM-AF	LT-NO:DE-VM:LP-DIR-AF	pmagpy-3.2.1	0.0	202010:02:10:23:36:00.00	96.4	average of multiple measurements	g	86.1	9.269e-07	1	3.0	u	2.730e+02	0.000e+00	0	0	0	2.730e+02
SUGISAKI	This study	318	U1359B	318-U1359B-003H_5A-30.00	318-U1359B-003H_5A-30.00	318-U1359B-003H_5A-30.00	""	LIMS	318-U1359B-003H_5A-30.00:LP-DIR-AF	ODP-SRM:ODP-SRM-AF	LT-AF-Z:DE-VM:LP-DIR-AF	pmagpy-3.2.1	0.0	202010:02:10:23:36:00.00	99.7	average of multiple measurements	g	80.8	2.145e-07	2	3.0	u	2.730e+02	2.000e-02	0	0	0	2.730e+02
SUGISAKI	This study	318	U1359B	318-U1359B-003H_5A-35.00	318-U1359B-003H_5A-35.00	318-U1359B-003H_5A-35.00	""	LIMS	318-U1359B-003H_5A-35.00:LP-DIR-AF	ODP-SRM:ODP-SRM-AF	LT-NO:DE-VM:LP-DIR-AF	pmagpy-3.2.1	0.0	202010:02:10:23:36:00.00	349.8	average of multiple measurements	g	89.1	1.006e-06	1	3.0	u	2.730e+02	0.000e+00	0	0	0	2.730e+02
SUGISAKI	This study	318	U1359B	318-U1359B-003H_5A-35.00	318-U1359B-003H_5A-35.00	318-U1359B-003H_5A-35.00	""	LIMS	318-U1359B-003H_5A-35.00:LP-DIR-AF	ODP-SRM:ODP-SRM-AF	LT-AF-Z:DE-VM:LP-DIR-AF	pmagpy-3.2.1	0.0	202010:02:10:23:36:00.00	109.2	average of multiple measurements	g	82.6	1.694e-07	2	3.0	u	2.730e+02	2.000e-02	0	0	0	2.730e+02
SUGISAKI	This study	318	U1359B	318-U1359B-003H_5A-40.00	318-U1359B-003H_5A-40.00	318-U1359B-003H_5A-40.00	""	LIMS	318-U1359B-003H_5A-40.00:LP-DIR-AF	ODP-SRM:ODP-SRM-AF	LT-NO:DE-VM:LP-DIR-AF	pmagpy-3.2.1	0.0	202010:02:10:23:36:00.00	261.9	average of multiple measurements	g	88.5	1.042e-06	1	3.0	u	2.730e+02	0.000e+00	0	0	0	2.730e+02
SUGISAKI	This study	318	U1359B	318-U1359B-003H_5A-40.00	318-U1359B-003H_5A-40.00	318-U1359B-003H_5A-40.00	""	LIMS	318-U1359B-003H_5A-40.00:LP-DIR-AF	ODP-SRM:ODP-SRM-AF	LT-AF-Z:DE-VM:LP-DIR-AF	pmagpy-3.2.1	0.0	202010:02:10:23:36:00.00	142.1	average of multiple measurements	g	81.0	1.723e-07	2	3.0	u	2.730e+02	2.000e-02	0	0	0	2.730e+02
SUGISAKI	This study	318	U1359B	318-U1359B-003H_5A-45.00	318-U1359B-003H_5A-45.00	318-U1359B-003H_5A-45.00	""	LIMS	318-U1359B-003H_5A-45.00:LP-DIR-AF	ODP-SRM:ODP-SRM-AF	LT-NO:DE-VM:LP-DIR-AF	pmagpy-3.2.1	nan	202010:02:10:23:36:00.00	128.6	average of multiple measurements	g	89.2	9.420e-07	1	3.0	u	2.730e+02	0.000e+00	0	0	0	2.730e+02
SUGISAKI	This study	318	U1359B	318-U1359B-003H_5A-45.00	318-U1359B-003H_5A-45.00	318-U1359B-003H_5A-45.00	""	LIMS	318-U1359B-003H_5A-45.00:LP-DIR-AF	ODP-SRM:ODP-SRM-AF	LT-AF-Z:DE-VM:LP-DIR-AF	pmagpy-3.2.1	0.0	202010:02:10:23:36:00.00	168.2	average of multiple measurements	g	76.5	1.414e-07	2	3.0	u	2.730e+02	2.000e-02	0	0	0	2.730e+02
SUGISAKI	This study	318	U1359B	318-U1359B-003H_5A-5.00	318-U1359B-003H_5A-5.00	318-U1359B-003H_5A-5.00	""	LIMS	318-U1359B-003H_5A-5.00:LP-DIR-AF	ODP-SRM:ODP-SRM-AF	LT-NO:DE-VM:LP-DIR-AF	pmagpy-3.2.1	0.0	202010:02:10:23:36:00.00	16.2	average of multiple measurements	g	88.2	1.039e-06	1	3.0	u	2.730e+02	0.000e+00	0	0	0	2.730e+02
SUGISAKI	This study	318	U1359B	318-U1359B-003H_5A-5.00	318-U1359B-003H_5A-5.00	318-U1359B-003H_5A-5.00	""	LIMS	318-U1359B-003H_5A-5.00:LP-DIR-AF	ODP-SRM:ODP-SRM-AF	LT-AF-Z:DE-VM:LP-DIR-AF	pmagpy-3.2.1	0.0	202010:02:10:23:36:00.00	137.9	average of multiple measurements	g	83.5	2.040e-07	2	3.0	u	2.730e+02	2.000e-02	0	0	0	2.730e+02
SUGISAKI	This study	318	U1359B	318-U1359B-003H_5A-50.00	318-U1359B-003H_5A-50.00	318-U1359B-003H_5A-50.00	""	LIMS	318-U1359B-003H_5A-50.00:LP-DIR-AF	ODP-SRM:ODP-SRM-AF	LT-NO:DE-VM:LP-DIR-AF	pmagpy-3.2.1	0.0	202010:02:10:23:36:00.00	53.4	average of multiple measurements	g	89.4	8.541e-07	1	3.0	u	2.730e+02	0.000e+00	0	0	0	2.730e+02
