tab 	magic_measurements
er_analyst_mail_names	er_citation_names	er_expedition_name	er_formation_name	er_fossil_name	er_location_name	er_member_name	er_mineral_name	er_sample_name	er_site_name	er_specimen_name	er_synthetic_name	magic_experiment_name	magic_instrument_codes	magic_method_codes	magic_software_packages	measurement_charging_mode	measurement_chi_mass	measurement_chi_qdr_mass	measurement_chi_qdr_volume	measurement_chi_volume	measurement_composite_depth	measurement_core_depth	measurement_csd	measurement_date	measurement_dec	measurement_demagn_code	measurement_description	measurement_elevation	measurement_flag	measurement_freq	measurement_height	measurement_inc	measurement_lab_field_ac	measurement_lab_field_dc	measurement_loop_n	measurement_loop_x	measurement_magn_mass	measurement_magn_moment	measurement_magn_volume	measurement_magnitude	measurement_number	measurement_orient_phi	measurement_orient_theta	measurement_pos_x	measurement_pos_y	measurement_pos_z	measurement_positions	measurement_r2	measurement_sd	measurement_sd_x	measurement_sd_y	measurement_sd_z	measurement_standard	measurement_sweep_rate	measurement_temp	measurement_temp_change	measurement_time_zone	treatment_ac_field	treatment_ac_field_dc_off	treatment_ac_field_dc_on	treatment_ac_field_decay_rate	treatment_dc_field	treatment_dc_field_ac_off	treatment_dc_field_ac_on	treatment_dc_field_decay_rate	treatment_dc_field_phi	treatment_dc_field_theta	treatment_mw_energy	treatment_mw_integral	treatment_mw_power	treatment_mw_time	treatment_temp	treatment_temp_dc_off	treatment_temp_dc_on	treatment_temp_decay_rate
	This study	318			U1359A			318-U1359A-014H-2-W-60	318-U1359A-014H-2-W-60	318-U1359A-014H-2-W-60		318-U1359A-014H-2-W-60-LP-DIR-AF		LT-AF-Z:DE-VM:LP-DIR-AF	pmagpy-2.111								78.1	2010:02:18:00:54:25.25	12.3		average of multiple measurements.		g			71.2						0.00000000108			8						3			0	0	0	u		273			0.05				0				0	0					273			
	This study	318			U1359A			318-U1359A-014H-2-W-60	318-U1359A-014H-2-W-60	318-U1359A-014H-2-W-60		318-U1359A-014H-2-W-60-LP-DIR-AF		LT-AF-Z:DE-VM:LP-DIR-AF	pmagpy-2.111								8.8	2010:02:18:01:44:57.76	248.7		average of multiple measurements.		g			84.7						0.0000000013			9						2			0	0	0	u		273			0.06				0				0	0					273			
	This study	318			U1359A			318-U1359A-014H-4-W-93	318-U1359A-014H-4-W-93	318-U1359A-014H-4-W-93		318-U1359A-014H-4-W-93-LP-DIR-AF		LT-NO:DE-VM:LP-DIR-AF	pmagpy-2.111								2.5	2010:02:13:21:33:50.51	128.7		average of multiple measurements.		g			71						0.0000000242			1						3			0	0	0	u		273			0				0				0	0					273			
	This study	318			U1359A			318-U1359A-014H-4-W-93	318-U1359A-014H-4-W-93	318-U1359A-014H-4-W-93		318-U1359A-014H-4-W-93-LP-DIR-AF		LT-AF-Z:DE-VM:LP-DIR-AF	pmagpy-2.111								20.8	2010:02:13:22:34:29.03	150.3		average of multiple measurements.		g			60.7						0.00000000625			2						3			0	0	0	u		273			0.005				0				0	0					273			
	This study	318			U1359A			318-U1359A-014H-4-W-93	318-U1359A-014H-4-W-93	318-U1359A-014H-4-W-93		318-U1359A-014H-4-W-93-LP-DIR-AF		LT-AF-Z:DE-VM:LP-DIR-AF	pmagpy-2.111								26.7	2010:02:14:00:09:04.01	156.3		average of multiple measurements.		g			-5.2						0.00000000188			3						3			0	0	0	u		273			0.01				0				0	0					273			
	This study	318			U1359A			318-U1359A-014H-4-W-93	318-U1359A-014H-4-W-93	318-U1359A-014H-4-W-93		318-U1359A-014H-4-W-93-LP-DIR-AF		LT-AF-Z:DE-VM:LP-DIR-AF	pmagpy-2.111								13.8	2010:02:14:03:23:56.06	168.2		average of multiple measurements.		g			-21.6						0.00000000139			4						3			0	0	0	u		273			0.015				0				0	0					273			
	This study	318			U1359A			318-U1359A-014H-4-W-93	318-U1359A-014H-4-W-93	318-U1359A-014H-4-W-93		318-U1359A-014H-4-W-93-LP-DIR-AF		LT-AF-Z:DE-VM:LP-DIR-AF	pmagpy-2.111								5.8	2010:02:14:04:14:47.70	163.8		average of multiple measurements.		g			-21						0.00000000127			5						3			0	0	0	u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-014H-4-W-93	318-U1359A-014H-4-W-93	318-U1359A-014H-4-W-93		318-U1359A-014H-4-W-93-LP-DIR-AF		LT-AF-Z:DE-VM:LP-DIR-AF	pmagpy-2.111								8.3	2010:02:14:05:02:52.84	148.7		average of multiple measurements.		g			-9.1						0.00000000069			6						3			0	0	0	u		273			0.03				0				0	0					273			
	This study	318			U1359A			318-U1359A-014H-4-W-93	318-U1359A-014H-4-W-93	318-U1359A-014H-4-W-93		318-U1359A-014H-4-W-93-LP-DIR-AF		LT-AF-Z:DE-VM:LP-DIR-AF	pmagpy-2.111								36.3	2010:02:14:05:47:47.32	140.6		average of multiple measurements.		g			22						0.000000000697			7						2			0	0	0	u		273			0.04				0				0	0					273			
	This study	318			U1359A			318-U1359A-014H-4-W-93	318-U1359A-014H-4-W-93	318-U1359A-014H-4-W-93		318-U1359A-014H-4-W-93-LP-DIR-AF		LT-AF-Z:DE-VM:LP-DIR-AF	pmagpy-2.111								13.9	2010:02:14:07:27:12.28	162.1		average of multiple measurements.		g			16.5						0.000000000569			8						3			0	0	0	u		273			0.05				0				0	0					273			
	This study	318			U1359A			318-U1359A-002H_2A-0.1	318-U1359A-002H_2A-0.1	318-U1359A-002H_2A-0.1		318-U1359A-002H-2A-0-1-LT-AF-Z		LT-AF-Z	pmagpy-2.36										332.2				g			-69						0.000000684			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-002H_2A-0.15	318-U1359A-002H_2A-0.15	318-U1359A-002H_2A-0.15		318-U1359A-002H-2A-0-15-LT-AF-Z		LT-AF-Z	pmagpy-2.36										339.3				g			-64.3						0.000000781			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-002H_2A-0.2	318-U1359A-002H_2A-0.2	318-U1359A-002H_2A-0.2		318-U1359A-002H-2A-0-2-LT-AF-Z		LT-AF-Z	pmagpy-2.36										347.1				g			-72						0.0000007			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-002H_2A-0.25	318-U1359A-002H_2A-0.25	318-U1359A-002H_2A-0.25		318-U1359A-002H-2A-0-25-LT-AF-Z		LT-AF-Z	pmagpy-2.36										335.2				g			-76.2						0.000000532			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-002H_2A-0.3	318-U1359A-002H_2A-0.3	318-U1359A-002H_2A-0.3		318-U1359A-002H-2A-0-3-LT-AF-Z		LT-AF-Z	pmagpy-2.36										321.9				g			-78.6						0.000000376			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-002H_2A-0.35	318-U1359A-002H_2A-0.35	318-U1359A-002H_2A-0.35		318-U1359A-002H-2A-0-35-LT-AF-Z		LT-AF-Z	pmagpy-2.36										343.9				g			-78.1						0.000000305			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-002H_2A-0.4	318-U1359A-002H_2A-0.4	318-U1359A-002H_2A-0.4		318-U1359A-002H-2A-0-4-LT-AF-Z		LT-AF-Z	pmagpy-2.36										5.7				g			-75						0.000000282			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-002H_2A-0.45	318-U1359A-002H_2A-0.45	318-U1359A-002H_2A-0.45		318-U1359A-002H-2A-0-45-LT-AF-Z		LT-AF-Z	pmagpy-2.36										341				g			-72.2						0.000000299			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-002H_2A-0.5	318-U1359A-002H_2A-0.5	318-U1359A-002H_2A-0.5		318-U1359A-002H-2A-0-5-LT-AF-Z		LT-AF-Z	pmagpy-2.36										299.4				g			-70.6						0.0000003			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-002H_2A-0.55	318-U1359A-002H_2A-0.55	318-U1359A-002H_2A-0.55		318-U1359A-002H-2A-0-55-LT-AF-Z		LT-AF-Z	pmagpy-2.36										288				g			-61.1						0.000000242			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-002H_2A-0.6	318-U1359A-002H_2A-0.6	318-U1359A-002H_2A-0.6		318-U1359A-002H-2A-0-6-LT-AF-Z		LT-AF-Z	pmagpy-2.36										309.5				g			-67						0.000000159			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-002H_2A-0.65	318-U1359A-002H_2A-0.65	318-U1359A-002H_2A-0.65		318-U1359A-002H-2A-0-65-LT-AF-Z		LT-AF-Z	pmagpy-2.36										345.5				g			-73.9						0.000000131			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-002H_2A-0.7	318-U1359A-002H_2A-0.7	318-U1359A-002H_2A-0.7		318-U1359A-002H-2A-0-7-LT-AF-Z		LT-AF-Z	pmagpy-2.36										313.2				g			-72.6						0.000000148			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-002H_2A-0.75	318-U1359A-002H_2A-0.75	318-U1359A-002H_2A-0.75		318-U1359A-002H-2A-0-75-LT-AF-Z		LT-AF-Z	pmagpy-2.36										308.8				g			-72.8						0.000000117			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-002H_2A-0.8	318-U1359A-002H_2A-0.8	318-U1359A-002H_2A-0.8		318-U1359A-002H-2A-0-8-LT-AF-Z		LT-AF-Z	pmagpy-2.36										14.9				g			-79.7						0.0000000907			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-002H_2A-0.85	318-U1359A-002H_2A-0.85	318-U1359A-002H_2A-0.85		318-U1359A-002H-2A-0-85-LT-AF-Z		LT-AF-Z	pmagpy-2.36										318.8				g			-78.8						0.000000135			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-002H_2A-0.9	318-U1359A-002H_2A-0.9	318-U1359A-002H_2A-0.9		318-U1359A-002H-2A-0-9-LT-AF-Z		LT-AF-Z	pmagpy-2.36										323				g			-74.4						0.000000206			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-002H_2A-0.95	318-U1359A-002H_2A-0.95	318-U1359A-002H_2A-0.95		318-U1359A-002H-2A-0-95-LT-AF-Z		LT-AF-Z	pmagpy-2.36										320.8				g			-66.7						0.000000292			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-002H_2A-1	318-U1359A-002H_2A-1	318-U1359A-002H_2A-1		318-U1359A-002H-2A-1-LT-AF-Z		LT-AF-Z	pmagpy-2.36										329.2				g			-66						0.000000365			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-002H_2A-1.05	318-U1359A-002H_2A-1.05	318-U1359A-002H_2A-1.05		318-U1359A-002H-2A-1-05-LT-AF-Z		LT-AF-Z	pmagpy-2.36										331.4				g			-65.6						0.000000383			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-002H_2A-1.1	318-U1359A-002H_2A-1.1	318-U1359A-002H_2A-1.1		318-U1359A-002H-2A-1-1-LT-AF-Z		LT-AF-Z	pmagpy-2.36										323				g			-66.4						0.000000351			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-002H_2A-1.15	318-U1359A-002H_2A-1.15	318-U1359A-002H_2A-1.15		318-U1359A-002H-2A-1-15-LT-AF-Z		LT-AF-Z	pmagpy-2.36										328.6				g			-64.1						0.000000448			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-002H_2A-1.2	318-U1359A-002H_2A-1.2	318-U1359A-002H_2A-1.2		318-U1359A-002H-2A-1-2-LT-AF-Z		LT-AF-Z	pmagpy-2.36										332.9				g			-62.4						0.000000543			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-002H_2A-1.25	318-U1359A-002H_2A-1.25	318-U1359A-002H_2A-1.25		318-U1359A-002H-2A-1-25-LT-AF-Z		LT-AF-Z	pmagpy-2.36										324.2				g			-62						0.000000609			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-002H_2A-1.3	318-U1359A-002H_2A-1.3	318-U1359A-002H_2A-1.3		318-U1359A-002H-2A-1-3-LT-AF-Z		LT-AF-Z	pmagpy-2.36										312.7				g			-66.6						0.00000058			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-002H_2A-1.35	318-U1359A-002H_2A-1.35	318-U1359A-002H_2A-1.35		318-U1359A-002H-2A-1-35-LT-AF-Z		LT-AF-Z	pmagpy-2.36										325.4				g			-56.6						0.000000519			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-002H_2A-1.4	318-U1359A-002H_2A-1.4	318-U1359A-002H_2A-1.4		318-U1359A-002H-2A-1-4-LT-AF-Z		LT-AF-Z	pmagpy-2.36										335				g			-50.3						0.000000524			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-002H_3A-0.1	318-U1359A-002H_3A-0.1	318-U1359A-002H_3A-0.1		318-U1359A-002H-3A-0-1-LT-AF-Z		LT-AF-Z	pmagpy-2.36										133.4				g			-77.4						0.0000000429			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-002H_3A-0.15	318-U1359A-002H_3A-0.15	318-U1359A-002H_3A-0.15		318-U1359A-002H-3A-0-15-LT-AF-Z		LT-AF-Z	pmagpy-2.36										131.1				g			-70.7						0.0000000655			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-002H_3A-0.2	318-U1359A-002H_3A-0.2	318-U1359A-002H_3A-0.2		318-U1359A-002H-3A-0-2-LT-AF-Z		LT-AF-Z	pmagpy-2.36										332.2				g			-72.8						0.000000235			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-002H_3A-0.25	318-U1359A-002H_3A-0.25	318-U1359A-002H_3A-0.25		318-U1359A-002H-3A-0-25-LT-AF-Z		LT-AF-Z	pmagpy-2.36										325.9				g			-69.5						0.000000444			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-002H_3A-0.3	318-U1359A-002H_3A-0.3	318-U1359A-002H_3A-0.3		318-U1359A-002H-3A-0-3-LT-AF-Z		LT-AF-Z	pmagpy-2.36										323.9				g			-69.8						0.000000494			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-002H_3A-0.35	318-U1359A-002H_3A-0.35	318-U1359A-002H_3A-0.35		318-U1359A-002H-3A-0-35-LT-AF-Z		LT-AF-Z	pmagpy-2.36										321.4				g			-71.1						0.000000564			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-002H_3A-0.4	318-U1359A-002H_3A-0.4	318-U1359A-002H_3A-0.4		318-U1359A-002H-3A-0-4-LT-AF-Z		LT-AF-Z	pmagpy-2.36										317.5				g			-69.7						0.000000662			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-002H_3A-0.45	318-U1359A-002H_3A-0.45	318-U1359A-002H_3A-0.45		318-U1359A-002H-3A-0-45-LT-AF-Z		LT-AF-Z	pmagpy-2.36										323				g			-71.1						0.000000667			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-002H_3A-0.5	318-U1359A-002H_3A-0.5	318-U1359A-002H_3A-0.5		318-U1359A-002H-3A-0-5-LT-AF-Z		LT-AF-Z	pmagpy-2.36										310.8				g			-73						0.000000526			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-002H_3A-0.55	318-U1359A-002H_3A-0.55	318-U1359A-002H_3A-0.55		318-U1359A-002H-3A-0-55-LT-AF-Z		LT-AF-Z	pmagpy-2.36										304.5				g			-75.8						0.00000044			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-002H_3A-0.6	318-U1359A-002H_3A-0.6	318-U1359A-002H_3A-0.6		318-U1359A-002H-3A-0-6-LT-AF-Z		LT-AF-Z	pmagpy-2.36										308				g			-73.1						0.000000553			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-002H_3A-0.65	318-U1359A-002H_3A-0.65	318-U1359A-002H_3A-0.65		318-U1359A-002H-3A-0-65-LT-AF-Z		LT-AF-Z	pmagpy-2.36										316.7				g			-73.2						0.000000381			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-002H_3A-0.7	318-U1359A-002H_3A-0.7	318-U1359A-002H_3A-0.7		318-U1359A-002H-3A-0-7-LT-AF-Z		LT-AF-Z	pmagpy-2.36										12.7				g			-79.1						0.000000113			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-002H_3A-0.9	318-U1359A-002H_3A-0.9	318-U1359A-002H_3A-0.9		318-U1359A-002H-3A-0-9-LT-AF-Z		LT-AF-Z	pmagpy-2.36										229.7				g			-76.2						0.00000041			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-002H_3A-0.95	318-U1359A-002H_3A-0.95	318-U1359A-002H_3A-0.95		318-U1359A-002H-3A-0-95-LT-AF-Z		LT-AF-Z	pmagpy-2.36										343.6				g			-77.3						0.000000547			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-002H_3A-1	318-U1359A-002H_3A-1	318-U1359A-002H_3A-1		318-U1359A-002H-3A-1-LT-AF-Z		LT-AF-Z	pmagpy-2.36										347.1				g			-80.9						0.000000589			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-002H_3A-1.05	318-U1359A-002H_3A-1.05	318-U1359A-002H_3A-1.05		318-U1359A-002H-3A-1-05-LT-AF-Z		LT-AF-Z	pmagpy-2.36										320.7				g			-82.7						0.000000575			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-002H_3A-1.1	318-U1359A-002H_3A-1.1	318-U1359A-002H_3A-1.1		318-U1359A-002H-3A-1-1-LT-AF-Z		LT-AF-Z	pmagpy-2.36										339.7				g			-76.8						0.000000526			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-002H_3A-1.15	318-U1359A-002H_3A-1.15	318-U1359A-002H_3A-1.15		318-U1359A-002H-3A-1-15-LT-AF-Z		LT-AF-Z	pmagpy-2.36										301.9				g			-75.4						0.000000466			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-002H_3A-1.2	318-U1359A-002H_3A-1.2	318-U1359A-002H_3A-1.2		318-U1359A-002H-3A-1-2-LT-AF-Z		LT-AF-Z	pmagpy-2.36										303				g			-76.2						0.000000384			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-002H_3A-1.25	318-U1359A-002H_3A-1.25	318-U1359A-002H_3A-1.25		318-U1359A-002H-3A-1-25-LT-AF-Z		LT-AF-Z	pmagpy-2.36										283.7				g			-75.6						0.00000034			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-002H_3A-1.3	318-U1359A-002H_3A-1.3	318-U1359A-002H_3A-1.3		318-U1359A-002H-3A-1-3-LT-AF-Z		LT-AF-Z	pmagpy-2.36										272.5				g			-72.6						0.000000332			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-002H_3A-1.35	318-U1359A-002H_3A-1.35	318-U1359A-002H_3A-1.35		318-U1359A-002H-3A-1-35-LT-AF-Z		LT-AF-Z	pmagpy-2.36										287.3				g			-77.7						0.000000305			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-002H_3A-1.4	318-U1359A-002H_3A-1.4	318-U1359A-002H_3A-1.4		318-U1359A-002H-3A-1-4-LT-AF-Z		LT-AF-Z	pmagpy-2.36										305.8				g			-75.2						0.00000031			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-002H_4A-0.1	318-U1359A-002H_4A-0.1	318-U1359A-002H_4A-0.1		318-U1359A-002H-4A-0-1-LT-AF-Z		LT-AF-Z	pmagpy-2.36										304.4				g			-70.1						0.000000503			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-002H_4A-0.15	318-U1359A-002H_4A-0.15	318-U1359A-002H_4A-0.15		318-U1359A-002H-4A-0-15-LT-AF-Z		LT-AF-Z	pmagpy-2.36										295.5				g			-64.1						0.000000598			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-002H_4A-0.2	318-U1359A-002H_4A-0.2	318-U1359A-002H_4A-0.2		318-U1359A-002H-4A-0-2-LT-AF-Z		LT-AF-Z	pmagpy-2.36										284.9				g			-62.5						0.000000646			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-002H_4A-0.25	318-U1359A-002H_4A-0.25	318-U1359A-002H_4A-0.25		318-U1359A-002H-4A-0-25-LT-AF-Z		LT-AF-Z	pmagpy-2.36										280.5				g			-70.2						0.000000711			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-002H_4A-0.3	318-U1359A-002H_4A-0.3	318-U1359A-002H_4A-0.3		318-U1359A-002H-4A-0-3-LT-AF-Z		LT-AF-Z	pmagpy-2.36										283.5				g			-78.7						0.00000074			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-002H_4A-0.35	318-U1359A-002H_4A-0.35	318-U1359A-002H_4A-0.35		318-U1359A-002H-4A-0-35-LT-AF-Z		LT-AF-Z	pmagpy-2.36										249.9				g			-75.4						0.000000701			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-002H_4A-0.4	318-U1359A-002H_4A-0.4	318-U1359A-002H_4A-0.4		318-U1359A-002H-4A-0-4-LT-AF-Z		LT-AF-Z	pmagpy-2.36										252.6				g			-70.3						0.000000645			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-002H_4A-0.45	318-U1359A-002H_4A-0.45	318-U1359A-002H_4A-0.45		318-U1359A-002H-4A-0-45-LT-AF-Z		LT-AF-Z	pmagpy-2.36										276.2				g			-71.6						0.000000622			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-002H_4A-0.5	318-U1359A-002H_4A-0.5	318-U1359A-002H_4A-0.5		318-U1359A-002H-4A-0-5-LT-AF-Z		LT-AF-Z	pmagpy-2.36										265.2				g			-71.5						0.000000655			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-002H_4A-0.55	318-U1359A-002H_4A-0.55	318-U1359A-002H_4A-0.55		318-U1359A-002H-4A-0-55-LT-AF-Z		LT-AF-Z	pmagpy-2.36										251.4				g			-66.3						0.000000682			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-002H_4A-0.6	318-U1359A-002H_4A-0.6	318-U1359A-002H_4A-0.6		318-U1359A-002H-4A-0-6-LT-AF-Z		LT-AF-Z	pmagpy-2.36										252.1				g			-66.4						0.000000654			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-002H_4A-0.65	318-U1359A-002H_4A-0.65	318-U1359A-002H_4A-0.65		318-U1359A-002H-4A-0-65-LT-AF-Z		LT-AF-Z	pmagpy-2.36										255.1				g			-66.9						0.000000623			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-002H_4A-0.7	318-U1359A-002H_4A-0.7	318-U1359A-002H_4A-0.7		318-U1359A-002H-4A-0-7-LT-AF-Z		LT-AF-Z	pmagpy-2.36										261				g			-65.7						0.000000543			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-002H_4A-0.75	318-U1359A-002H_4A-0.75	318-U1359A-002H_4A-0.75		318-U1359A-002H-4A-0-75-LT-AF-Z		LT-AF-Z	pmagpy-2.36										259.5				g			-65.2						0.000000522			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-002H_4A-0.8	318-U1359A-002H_4A-0.8	318-U1359A-002H_4A-0.8		318-U1359A-002H-4A-0-8-LT-AF-Z		LT-AF-Z	pmagpy-2.36										239.4				g			-67.2						0.000000517			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-002H_4A-0.85	318-U1359A-002H_4A-0.85	318-U1359A-002H_4A-0.85		318-U1359A-002H-4A-0-85-LT-AF-Z		LT-AF-Z	pmagpy-2.36										231.1				g			-68.5						0.00000041			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-002H_4A-0.9	318-U1359A-002H_4A-0.9	318-U1359A-002H_4A-0.9		318-U1359A-002H-4A-0-9-LT-AF-Z		LT-AF-Z	pmagpy-2.36										226				g			-87.5						0.000000256			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-002H_4A-0.95	318-U1359A-002H_4A-0.95	318-U1359A-002H_4A-0.95		318-U1359A-002H-4A-0-95-LT-AF-Z		LT-AF-Z	pmagpy-2.36										272.4				g			-70.3						0.000000377			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-002H_4A-1	318-U1359A-002H_4A-1	318-U1359A-002H_4A-1		318-U1359A-002H-4A-1-LT-AF-Z		LT-AF-Z	pmagpy-2.36										280.5				g			-58.5						0.000000372			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-002H_4A-1.05	318-U1359A-002H_4A-1.05	318-U1359A-002H_4A-1.05		318-U1359A-002H-4A-1-05-LT-AF-Z		LT-AF-Z	pmagpy-2.36										288.5				g			-59						0.000000287			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-002H_4A-1.1	318-U1359A-002H_4A-1.1	318-U1359A-002H_4A-1.1		318-U1359A-002H-4A-1-1-LT-AF-Z		LT-AF-Z	pmagpy-2.36										301.3				g			-69.6						0.000000249			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-002H_4A-1.15	318-U1359A-002H_4A-1.15	318-U1359A-002H_4A-1.15		318-U1359A-002H-4A-1-15-LT-AF-Z		LT-AF-Z	pmagpy-2.36										336.7				g			-80.2						0.000000391			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-002H_4A-1.2	318-U1359A-002H_4A-1.2	318-U1359A-002H_4A-1.2		318-U1359A-002H-4A-1-2-LT-AF-Z		LT-AF-Z	pmagpy-2.36										309.1				g			-74.1						0.000000668			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-002H_4A-1.25	318-U1359A-002H_4A-1.25	318-U1359A-002H_4A-1.25		318-U1359A-002H-4A-1-25-LT-AF-Z		LT-AF-Z	pmagpy-2.36										300.8				g			-72.8						0.000000768			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-002H_4A-1.3	318-U1359A-002H_4A-1.3	318-U1359A-002H_4A-1.3		318-U1359A-002H-4A-1-3-LT-AF-Z		LT-AF-Z	pmagpy-2.36										308.9				g			-74.8						0.000000772			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-002H_4A-1.35	318-U1359A-002H_4A-1.35	318-U1359A-002H_4A-1.35		318-U1359A-002H-4A-1-35-LT-AF-Z		LT-AF-Z	pmagpy-2.36										306.2				g			-71.4						0.000000715			1												u		273			0.02				0				0	0					273			
