tab 	measurements
analysts	citations	description	dir_csd	dir_dec	dir_inc	experiment	magn_moment	meas_n_orient	meas_temp	measurement	method_codes	quality	software_packages	specimen	standard	timestamp	treat_ac_field	treat_dc_field	treat_dc_field_phi	treat_dc_field_theta	treat_temp
Muxworthy	10.1029/2010JB007844			47.52	87	p2ad:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	2.14E-04		273	19	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	g		p2ad	u			5.03E-05	0	90	5.73E+02
Muxworthy	10.1029/2010JB007844			282.39	-68.43	p2ad:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	2.10E-05		273	20	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	g		p2ad	u			0	0	0	5.98E+02
Muxworthy	10.1029/2010JB007844			56.26	86.79	p2ad:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	2.18E-04		273	21	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	g		p2ad	u			5.03E-05	0	90	5.98E+02
Muxworthy	10.1029/2010JB007844			281.63	-68.24	p2ad:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	1.69E-05		273	22	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	g		p2ad	u			0	0	0	6.23E+02
Muxworthy	10.1029/2010JB007844			57.81	86.51	p2ad:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	2.18E-04		273	23	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	g		p2ad	u			5.03E-05	0	90	6.23E+02
Muxworthy	10.1029/2010JB007844			282.40	-64.23	p2ad:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	1.33E-05		273	24	LT-PTRM-MD:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	g		p2ad	u			5.03E-05	0	90	6.23E+02
Muxworthy	10.1029/2010JB007844			280.57	-66.49	p2ad:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	1.35E-05		273	25	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	g		p2ad	u			0	0	0	6.48E+02
Muxworthy	10.1029/2010JB007844			62.45	86.14	p2ad:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	2.18E-04		273	26	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	g		p2ad	u			5.03E-05	0	90	6.48E+02
Muxworthy	10.1029/2010JB007844			281.05	-64.69	p2ad:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	1.09E-05		273	27	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	g		p2ad	u			0	0	0	6.73E+02
Muxworthy	10.1029/2010JB007844			63.23	86.06	p2ad:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	2.09E-04		273	28	LT-PTRM-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	g		p2ad	u			5.03E-05	0	90	5.73E+02
Muxworthy	10.1029/2010JB007844			66.51	85.93	p2ad:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	2.23E-04		273	29	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	g		p2ad	u			5.03E-05	0	90	6.73E+02
Muxworthy	10.1029/2010JB007844			278.78	-62.89	p2ad:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	8.52E-06		273	30	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	g		p2ad	u			0	0	0	6.98E+02
Muxworthy	10.1029/2010JB007844			68.85	86.13	p2ad:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	2.48E-04		273	31	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	g		p2ad	u			5.03E-05	0	90	6.98E+02
Muxworthy	10.1029/2010JB007844			279.37	-56.76	p2ad:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	6.67E-06		273	32	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	g		p2ad	u			0	0	0	7.23E+02
Muxworthy	10.1029/2010JB007844			70.13	86.04	p2ad:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	2.77E-04		273	33	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	g		p2ad	u			5.03E-05	0	90	7.23E+02
Muxworthy	10.1029/2010JB007844			277.35	-44.89	p2ad:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	4.10E-06		273	34	LT-PTRM-MD:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	g		p2ad	u			5.03E-05	0	90	7.23E+02
Muxworthy	10.1029/2010JB007844			279.61	-58.65	p2ad:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	5.47E-06		273	35	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	g		p2ad	u			0	0	0	7.48E+02
Muxworthy	10.1029/2010JB007844			69.79	86	p2ad:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	3.15E-04		273	36	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	g		p2ad	u			5.03E-05	0	90	7.48E+02
Muxworthy	10.1029/2010JB007844			274.32	-61.28	p2ad:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	4.27E-06		273	37	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	g		p2ad	u			0	0	0	7.73E+02
Muxworthy	10.1029/2010JB007844			68.33	86.02	p2ad:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	2.99E-04		273	38	LT-PTRM-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	g		p2ad	u			5.03E-05	0	90	6.73E+02
Muxworthy	10.1029/2010JB007844			70.76	86.02	p2ad:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	3.28E-04		273	39	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	g		p2ad	u			5.03E-05	0	90	7.73E+02
Muxworthy	10.1029/2010JB007844			65.53	-64.22	p2ad:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	2.39E-06		273	40	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	g		p2ad	u			0	0	0	8.23E+02
Muxworthy	10.1029/2010JB007844			74.26	85.75	p2ad:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	3.18E-04		273	41	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	g		p2ad	u			5.03E-05	0	90	8.23E+02
Muxworthy	10.1029/2010JB007844			260.39	-86.55	p2b_u:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	2.48E-04		273	0	LT-NO:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	g		p2b_u	u			0	0	0	273
Muxworthy	10.1029/2010JB007844			262.02	-86.35	p2b_u:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	2.49E-04		273	1	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	g		p2b_u	u			0	0	0	3.73E+02
Muxworthy	10.1029/2010JB007844			263.87	-86.35	p2b_u:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	2.46E-04		273	2	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	g		p2b_u	u			5.03E-05	0	90	3.73E+02
Muxworthy	10.1029/2010JB007844			92.83	-86.07	p2b_u:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	2.01E-04		273	3	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	g		p2b_u	u			0	0	0	4.73E+02
Muxworthy	10.1029/2010JB007844			93.11	-86.13	p2b_u:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	1.99E-04		273	4	LT-PTRM-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	g		p2b_u	u			5.03E-05	0	90	3.73E+02
Muxworthy	10.1029/2010JB007844			264.16	-86.06	p2b_u:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	1.68E-04		273	5	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	g		p2b_u	u			5.03E-05	0	90	4.73E+02
Muxworthy	10.1029/2010JB007844			99.69	-85.99	p2b_u:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	1.64E-04		273	6	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	g		p2b_u	u			0	0	0	4.98E+02
Muxworthy	10.1029/2010JB007844			240.96	-85.54	p2b_u:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	9.08E-05		273	7	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	g		p2b_u	u			5.03E-05	0	90	4.98E+02
Muxworthy	10.1029/2010JB007844			109.24	-85.93	p2b_u:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	1.06E-04		273	8	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	g		p2b_u	u			0	0	0	5.23E+02
Muxworthy	10.1029/2010JB007844			166.43	41.49	p2b_u:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	9.23E-06		273	9	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	g		p2b_u	u			5.03E-05	0	90	5.23E+02
Muxworthy	10.1029/2010JB007844			108.43	-85.92	p2b_u:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	9.56E-05		273	10	LT-PTRM-MD:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	g		p2b_u	u			5.03E-05	0	90	5.23E+02
Muxworthy	10.1029/2010JB007844			119.97	-85.78	p2b_u:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	6.73E-05		273	11	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	g		p2b_u	u			0	0	0	5.48E+02
Muxworthy	10.1029/2010JB007844			140.21	81.86	p2b_u:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	1.12E-04		273	12	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	g		p2b_u	u			5.03E-05	0	90	5.48E+02
Muxworthy	10.1029/2010JB007844			123.34	-86.02	p2b_u:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	4.16E-05		273	13	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	g		p2b_u	u			0	0	0	5.73E+02
Muxworthy	10.1029/2010JB007844			140.10	82.22	p2b_u:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	8.39E-05		273	14	LT-PTRM-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	g		p2b_u	u			5.03E-05	0	90	5.23E+02
Muxworthy	10.1029/2010JB007844			139.28	82.1	p2b_u:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	1.51E-04		273	15	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	g		p2b_u	u			5.03E-05	0	90	5.73E+02
Muxworthy	10.1029/2010JB007844			116.27	-86.66	p2b_u:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	3.08E-05		273	16	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	g		p2b_u	u			0	0	0	5.98E+02
Muxworthy	10.1029/2010JB007844			138.48	82.75	p2b_u:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	1.66E-04		273	17	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	g		p2b_u	u			5.03E-05	0	90	5.98E+02
Muxworthy	10.1029/2010JB007844			111.61	-87.05	p2b_u:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	2.36E-05		273	18	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	g		p2b_u	u			0	0	0	6.23E+02
Muxworthy	10.1029/2010JB007844			138.04	82.62	p2b_u:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	1.74E-04		273	19	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	g		p2b_u	u			5.03E-05	0	90	6.23E+02
Muxworthy	10.1029/2010JB007844			93.55	-87.72	p2b_u:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	1.89E-05		273	20	LT-PTRM-MD:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	g		p2b_u	u			5.03E-05	0	90	6.23E+02
Muxworthy	10.1029/2010JB007844			112.65	-87.69	p2b_u:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	1.61E-05		273	21	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	g		p2b_u	u			0	0	0	6.73E+02
Muxworthy	10.1029/2010JB007844			138.26	82.75	p2b_u:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	1.78E-04		273	22	LT-PTRM-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	g		p2b_u	u			5.03E-05	0	90	6.23E+02
Muxworthy	10.1029/2010JB007844			137.66	82.82	p2b_u:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	1.88E-04		273	23	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	g		p2b_u	u			5.03E-05	0	90	6.73E+02
Muxworthy	10.1029/2010JB007844			243.03	-88.74	p2b_u:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	9.66E-06		273	24	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	g		p2b_u	u			0	0	0	7.23E+02
Muxworthy	10.1029/2010JB007844			137.39	82.65	p2b_u:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	2.05E-04		273	25	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	g		p2b_u	u			5.03E-05	0	90	7.23E+02
Muxworthy	10.1029/2010JB007844			154.96	-89.64	p2b_u:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	7.49E-06		273	26	LT-PTRM-MD:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	g		p2b_u	u			5.03E-05	0	90	7.23E+02
Muxworthy	10.1029/2010JB007844			139.03	-88.9	p2b_u:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	7.02E-06		273	27	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	g		p2b_u	u			0	0	0	7.73E+02
Muxworthy	10.1029/2010JB007844			137.32	82.68	p2b_u:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	2.12E-04		273	28	LT-PTRM-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	g		p2b_u	u			5.03E-05	0	90	6.73E+02
Muxworthy	10.1029/2010JB007844			135.00	83.18	p2b_u:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	2.36E-04		273	29	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	g		p2b_u	u			5.03E-05	0	90	7.73E+02
Muxworthy	10.1029/2010JB007844			254.89	-86.7	p2b_u:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	2.48E-06		273	30	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	g		p2b_u	u			0	0	0	8.23E+02
Muxworthy	10.1029/2010JB007844			133.88	83.28	p2b_u:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	2.40E-04		273	31	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	g		p2b_u	u			5.03E-05	0	90	8.23E+02
Muxworthy	10.1029/2010JB007844			108.02	-79.2	p2d:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	1.97E-04		273	0	LT-NO:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	g		p2d	u			0	0	0	273
Muxworthy	10.1029/2010JB007844			106.51	-79.14	p2d:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	2.03E-04		273	1	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	g		p2d	u			0	0	0	3.73E+02
Muxworthy	10.1029/2010JB007844			107.04	-79.23	p2d:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	2.02E-04		273	2	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	g		p2d	u			5.03E-05	0	90	3.73E+02
Muxworthy	10.1029/2010JB007844			109.12	-79.32	p2d:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	1.80E-04		273	3	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	g		p2d	u			0	0	0	4.73E+02
Muxworthy	10.1029/2010JB007844			109.03	-79.14	p2d:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	1.76E-04		273	4	LT-PTRM-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	g		p2d	u			5.03E-05	0	90	3.73E+02
Muxworthy	10.1029/2010JB007844			104.85	-78.31	p2d:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	1.34E-04		273	5	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	g		p2d	u			5.03E-05	0	90	4.73E+02
Muxworthy	10.1029/2010JB007844			108.28	-79.14	p2d:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	1.47E-04		273	6	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	g		p2d	u			0	0	0	4.98E+02
Muxworthy	10.1029/2010JB007844			99.01	-77.12	p2d:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	8.60E-05		273	7	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	g		p2d	u			5.03E-05	0	90	4.98E+02
Muxworthy	10.1029/2010JB007844			108.80	-79.05	p2d:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	9.38E-05		273	8	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	g		p2d	u			0	0	0	5.23E+02
Muxworthy	10.1029/2010JB007844			166.65	84.45	p2d:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	6.22E-05		273	9	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	g		p2d	u			5.03E-05	0	90	5.23E+02
Muxworthy	10.1029/2010JB007844			106.78	-77.72	p2d:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	5.96E-05		273	10	LT-PTRM-MD:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	g		p2d	u			5.03E-05	0	90	5.23E+02
Muxworthy	10.1029/2010JB007844			110.85	-78.84	p2d:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	5.20E-05		273	11	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	g		p2d	u			0	0	0	5.48E+02
Muxworthy	10.1029/2010JB007844			126.52	83.03	p2d:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	1.47E-04		273	12	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	g		p2d	u			5.03E-05	0	90	5.48E+02
Muxworthy	10.1029/2010JB007844			111.30	-78.5	p2d:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	3.02E-05		273	13	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	g		p2d	u			0	0	0	5.73E+02
Muxworthy	10.1029/2010JB007844			129.17	83.05	p2d:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	1.13E-04		273	14	LT-PTRM-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	g		p2d	u			5.03E-05	0	90	5.23E+02
Muxworthy	10.1029/2010JB007844			122.13	82.46	p2d:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	1.82E-04		273	15	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	g		p2d	u			5.03E-05	0	90	5.73E+02
Muxworthy	10.1029/2010JB007844			111.51	-78.56	p2d:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	2.14E-05		273	16	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	g		p2d	u			0	0	0	5.98E+02
Muxworthy	10.1029/2010JB007844			121.31	82.19	p2d:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	1.90E-04		273	17	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	g		p2d	u			5.03E-05	0	90	5.98E+02
Muxworthy	10.1029/2010JB007844			109.67	-79.14	p2d:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	1.69E-05		273	18	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	g		p2d	u			0	0	0	6.23E+02
Muxworthy	10.1029/2010JB007844			120.48	82.03	p2d:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	1.89E-04		273	19	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	g		p2d	u			5.03E-05	0	90	6.23E+02
Muxworthy	10.1029/2010JB007844			111.02	-78.53	p2d:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	1.37E-05		273	20	LT-PTRM-MD:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	g		p2d	u			5.03E-05	0	90	6.23E+02
Muxworthy	10.1029/2010JB007844			112.65	-79.01	p2d:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	1.23E-05		273	21	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	g		p2d	u			0	0	0	6.73E+02
Muxworthy	10.1029/2010JB007844			120.72	81.9	p2d:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	1.86E-04		273	22	LT-PTRM-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	g		p2d	u			5.03E-05	0	90	6.23E+02
Muxworthy	10.1029/2010JB007844			120.45	81.94	p2d:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	1.94E-04		273	23	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	g		p2d	u			5.03E-05	0	90	6.73E+02
Muxworthy	10.1029/2010JB007844			113.52	-78.95	p2d:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	7.07E-06		273	24	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	g		p2d	u			0	0	0	7.23E+02
Muxworthy	10.1029/2010JB007844			119.57	81.85	p2d:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	2.17E-04		273	25	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	g		p2d	u			5.03E-05	0	90	7.23E+02
Muxworthy	10.1029/2010JB007844			132.48	-75.21	p2d:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	2.76E-06		273	26	LT-PTRM-MD:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	g		p2d	u			5.03E-05	0	90	7.23E+02
