"Exp","Site","Hole","Core","Type","Sect","A/W","Offset (cm)","Depth CSF-A (m)","Depth CSF-B (m)","Treatment Type","Treatment Value","Inclination background & drift corrected (deg)","Declination background & drift corrected (deg)","Intensity background & drift corrected (A/m)","Inclination raw (deg)","Declination raw (deg)","Intensity raw (A/m)","Magnetic moment x (Am²)","Magnetic moment y (Am²)","Magnetic moment z (Am²)","Sample orientation","Raw data","Timestamp (UTC)","Instrument","Text ID","Test No.","Comments"
"999","U999","A","1","H","1","A","0.0","3.000","3.000","NRM","0","57.3","287.4","1.4118E-2","57.2","286.9","1.4088E-2","2.8229E-7","-9.3199E-7","1.8659E-6","SECTION HALF : ARCHIVE","47744411","2019-01-25 02:19:33","SRM","SHLF9693291","112708351",""
"999","U999","A","1","H","1","A","2.5","3.025","3.025","NRM","0","59.4","276.4","2.1422E-2","59.4","276.3","2.1401E-2","1.5341E-7","-1.3847E-6","2.9002E-6","","","2019-01-25 02:19:33","SRM","SHLF9693291","112708351",""
"999","U999","A","1","H","1","A","5.0","3.050","3.050","NRM","0","62.4","268.7","2.5907E-2","62.4","268.7","2.5896E-2","-3.3715E-8","-1.5308E-6","3.6155E-6","","","2019-01-25 02:19:33","SRM","SHLF9693291","112708351",""
"999","U999","A","1","H","1","A","7.5","3.075","3.075","NRM","0","65.9","265.5","2.8308E-2","65.9","265.5","2.8304E-2","-1.1513E-7","-1.4746E-6","4.0678E-6","","","2019-01-25 02:19:33","SRM","SHLF9693291","112708351",""
"999","U999","A","1","H","1","A","10.0","3.100","3.100","NRM","0","69.5","267.1","2.9182E-2","69.5","267.1","2.9179E-2","-6.6683E-8","-1.3047E-6","4.3043E-6","","","2019-01-25 02:19:33","SRM","SHLF9693291","112708351",""
"999","U999","A","1","H","1","A","12.5","3.125","3.125","NRM","0","73.2","270.7","2.9720E-2","73.2","270.7","2.9718E-2","1.3070E-8","-1.0941E-6","4.4820E-6","","","2019-01-25 02:19:33","SRM","SHLF9693291","112708351",""
"999","U999","A","1","H","1","A","15.0","3.150","3.150","NRM","0","74.4","273.8","3.0884E-2","74.4","273.8","3.0882E-2","7.0266E-8","-1.0559E-6","4.6857E-6","","","2019-01-25 02:19:33","SRM","SHLF9693291","112708351",""
"999","U999","A","1","H","1","A","17.5","3.175","3.175","NRM","0","73.4","269.1","3.2871E-2","73.4","269.1","3.2869E-2","-1.9780E-8","-1.1969E-6","4.9621E-6","","","2019-01-25 02:19:33","SRM","SHLF9693291","112708351",""
"999","U999","A","1","H","1","A","20.0","3.200","3.200","NRM","0","74.8","264.3","3.5334E-2","74.8","264.3","3.5332E-2","-1.1838E-7","-1.1778E-6","5.3700E-6","","","2019-01-25 02:19:33","SRM","SHLF9693291","112708351",""
"999","U999","A","1","H","1","A","22.5","3.225","3.225","NRM","0","77.7","266.9","3.7762E-2","77.7","266.9","3.7761E-2","-5.6117E-8","-1.0239E-6","5.8113E-6","","","2019-01-25 02:19:33","SRM","SHLF9693291","112708351",""
"999","U999","A","1","H","1","A","25.0","3.250","3.250","NRM","0","77.7","274.2","4.0914E-2","77.7","274.2","4.0912E-2","8.0388E-8","-1.1066E-6","6.2968E-6","","","2019-01-25 02:19:33","SRM","SHLF9693291","112708351",""
"999","U999","A","1","H","1","A","27.5","3.275","3.275","NRM","0","75.9","273.8","4.4430E-2","75.9","273.8","4.4428E-2","9.2473E-8","-1.3821E-6","6.7858E-6","","","2019-01-25 02:19:33","SRM","SHLF9693291","112708351",""
"999","U999","A","1","H","1","A","30.0","3.300","3.300","NRM","0","75.3","266.6","4.6611E-2","75.3","266.6","4.6609E-2","-8.9302E-8","-1.5113E-6","7.0997E-6","","","2019-01-25 02:19:33","SRM","SHLF9693291","112708351",""
"999","U999","A","1","H","1","A","32.5","3.325","3.325","NRM","0","75.0","262.8","4.7573E-2","75.0","262.8","4.7572E-2","-1.9660E-7","-1.5569E-6","7.2385E-6","","","2019-01-25 02:19:33","SRM","SHLF9693291","112708351",""
"999","U999","A","1","H","1","A","35.0","3.350","3.350","NRM","0","73.6","263.0","4.8068E-2","73.6","263.1","4.8067E-2","-2.0912E-7","-1.7164E-6","7.2643E-6","","","2019-01-25 02:19:33","SRM","SHLF9693291","112708351",""
"999","U999","A","1","H","1","A","37.5","3.375","3.375","NRM","0","71.6","261.3","4.7237E-2","71.6","261.3","4.7235E-2","-2.8797E-7","-1.8801E-6","7.0603E-6","","","2019-01-25 02:19:33","SRM","SHLF9693291","112708351",""
"999","U999","A","1","H","1","A","40.0","3.400","3.400","NRM","0","69.4","258.2","4.3846E-2","69.4","258.2","4.3844E-2","-4.0501E-7","-1.9310E-6","6.4629E-6","","","2019-01-25 02:19:33","SRM","SHLF9693291","112708351",""
"999","U999","A","1","H","1","A","42.5","3.425","3.425","NRM","0","67.9","257.9","3.8818E-2","67.9","257.9","3.8816E-2","-3.8919E-7","-1.8220E-6","5.6656E-6","","","2019-01-25 02:19:33","SRM","SHLF9693291","112708351",""
"999","U999","A","1","H","1","A","45.0","3.450","3.450","NRM","0","67.6","260.5","3.4659E-2","67.6","260.5","3.4658E-2","-2.7833E-7","-1.6676E-6","5.0450E-6","","","2019-01-25 02:19:33","SRM","SHLF9693291","112708351",""
"999","U999","A","1","H","1","A","47.5","3.475","3.475","NRM","0","64.4","254.6","3.1043E-2","64.4","254.6","3.1042E-2","-4.5436E-7","-1.6503E-6","4.4103E-6","","","2019-01-25 02:19:33","SRM","SHLF9693291","112708351",""
"999","U999","A","1","H","1","A","50.0","3.500","3.500","NRM","0","58.2","241.1","2.6065E-2","58.2","241.1","2.6064E-2","-8.4825E-7","-1.5368E-6","3.4883E-6","","","2019-01-25 02:19:33","SRM","SHLF9693291","112708351",""
"999","U999","A","1","H","1","A","52.5","3.525","3.525","NRM","0","53.3","235.9","1.9000E-2","53.3","235.9","1.9000E-2","-8.1249E-7","-1.2014E-6","2.3995E-6","","","2019-01-25 02:19:33","SRM","SHLF9693291","112708351",""
"999","U999","A","1","H","1","A","55.0","3.550","3.550","NRM","0","55.4","234.3","1.4163E-2","55.4","234.3","1.4162E-2","-6.0039E-7","-8.3517E-7","1.8350E-6","","","2019-01-25 02:19:33","SRM","SHLF9693291","112708351",""
"999","U999","A","1","H","1","A","57.5","3.575","3.575","NRM","0","57.3","233.6","1.2888E-2","57.3","233.6","1.2886E-2","-5.2754E-7","-7.1644E-7","1.7075E-6","","","2019-01-25 02:19:33","SRM","SHLF9693291","112708351",""
"999","U999","A","1","H","1","A","60.0","3.600","3.600","NRM","0","54.2","228.9","1.2516E-2","54.2","228.9","1.2514E-2","-6.1436E-7","-7.0461E-7","1.5988E-6","","","2019-01-25 02:19:33","SRM","SHLF9693291","112708351",""
"999","U999","A","1","H","1","A","62.5","3.625","3.625","NRM","0","54.4","232.9","1.1712E-2","54.4","232.9","1.1710E-2","-5.2547E-7","-6.9454E-7","1.4995E-6","","","2019-01-25 02:19:33","SRM","SHLF9693291","112708351",""
"999","U999","A","1","H","1","A","65.0","3.650","3.650","NRM","0","55.0","235.6","1.0856E-2","55.0","235.6","1.0853E-2","-4.4865E-7","-6.5571E-7","1.4009E-6","","","2019-01-25 02:19:33","SRM","SHLF9693291","112708351",""
"999","U999","A","1","H","1","A","67.5","3.675","3.675","NRM","0","53.5","237.7","9.9736E-3","53.5","237.7","9.9715E-3","-4.0458E-7","-6.4029E-7","1.2627E-6","","","2019-01-25 02:19:33","SRM","SHLF9693291","112708351",""
"999","U999","A","1","H","1","A","70.0","3.700","3.700","NRM","0","52.9","240.7","9.1847E-3","52.9","240.7","9.1828E-3","-3.4648E-7","-6.1679E-7","1.1537E-6","","","2019-01-25 02:19:33","SRM","SHLF9693291","112708351",""
"999","U999","A","1","H","1","A","72.5","3.725","3.725","NRM","0","54.2","243.5","8.5054E-3","54.2","243.5","8.5038E-3","-2.8409E-7","-5.6927E-7","1.0856E-6","","","2019-01-25 02:19:33","SRM","SHLF9693291","112708351",""
"999","U999","A","1","H","1","A","75.0","3.750","3.750","NRM","0","54.4","243.3","8.4678E-3","54.4","243.3","8.4664E-3","-2.8287E-7","-5.6256E-7","1.0842E-6","","","2019-01-25 02:19:33","SRM","SHLF9693291","112708351",""
"999","U999","A","1","H","1","A","77.5","3.775","3.775","NRM","0","53.4","238.9","9.0860E-3","53.4","238.9","9.0849E-3","-3.5698E-7","-5.9247E-7","1.1490E-6","","","2019-01-25 02:19:33","SRM","SHLF9693291","112708351",""
"999","U999","A","1","H","1","A","80.0","3.800","3.800","NRM","0","51.3","233.8","9.3110E-3","51.3","233.8","9.3099E-3","-4.3886E-7","-5.9989E-7","1.1447E-6","","","2019-01-25 02:19:33","SRM","SHLF9693291","112708351",""
"999","U999","A","1","H","1","A","82.5","3.825","3.825","NRM","0","50.9","233.9","8.9165E-3","50.9","233.9","8.9154E-3","-4.2293E-7","-5.8081E-7","1.0895E-6","","","2019-01-25 02:19:33","SRM","SHLF9693291","112708351",""
"999","U999","A","1","H","1","A","85.0","3.850","3.850","NRM","0","52.0","238.7","8.5584E-3","51.9","238.7","8.5569E-3","-3.5039E-7","-5.7552E-7","1.0613E-6","","","2019-01-25 02:19:33","SRM","SHLF9693291","112708351",""
"999","U999","A","1","H","1","A","87.5","3.875","3.875","NRM","0","53.0","243.5","8.4171E-3","52.9","243.5","8.4150E-3","-2.8883E-7","-5.7987E-7","1.0577E-6","","","2019-01-25 02:19:33","SRM","SHLF9693291","112708351",""
"999","U999","A","1","H","1","A","90.0","3.900","3.900","NRM","0","53.7","246.6","8.4700E-3","53.7","246.7","8.4679E-3","-2.5378E-7","-5.8808E-7","1.0748E-6","","","2019-01-25 02:19:33","SRM","SHLF9693291","112708351",""
"999","U999","A","1","H","1","A","92.5","3.925","3.925","NRM","0","52.4","245.2","8.8247E-3","52.4","245.2","8.8238E-3","-2.8902E-7","-6.2422E-7","1.1010E-6","","","2019-01-25 02:19:33","SRM","SHLF9693291","112708351",""
"999","U999","A","1","H","1","A","95.0","3.950","3.950","NRM","0","50.9","243.1","9.2129E-3","50.9","243.1","9.2133E-3","-3.3535E-7","-6.6150E-7","1.1268E-6","","","2019-01-25 02:19:33","SRM","SHLF9693291","112708351",""
"999","U999","A","1","H","1","A","97.5","3.975","3.975","NRM","0","50.4","242.4","9.4978E-3","50.4","242.4","9.4985E-3","-3.5898E-7","-6.8557E-7","1.1523E-6","","","2019-01-25 02:19:33","SRM","SHLF9693291","112708351",""
"999","U999","A","1","H","1","A","100.0","4.000","4.000","NRM","0","52.4","243.2","9.3992E-3","52.4","243.2","9.3986E-3","-3.3055E-7","-6.5327E-7","1.1732E-6","","","2019-01-25 02:19:33","SRM","SHLF9693291","112708351",""
"999","U999","A","1","H","1","A","102.5","4.025","4.025","NRM","0","54.2","242.3","9.3369E-3","54.2","242.3","9.3358E-3","-3.2436E-7","-6.1699E-7","1.1931E-6","","","2019-01-25 02:19:33","SRM","SHLF9693291","112708351",""
"999","U999","A","1","H","1","A","105.0","4.050","4.050","NRM","0","54.4","241.9","9.5554E-3","54.4","241.9","9.5544E-3","-3.3510E-7","-6.2650E-7","1.2236E-6","","","2019-01-25 02:19:33","SRM","SHLF9693291","112708351",""
"999","U999","A","1","H","1","A","107.5","4.075","4.075","NRM","0","51.7","241.7","9.8818E-3","51.7","241.7","9.8810E-3","-3.7133E-7","-6.8866E-7","1.2213E-6","","","2019-01-25 02:19:33","SRM","SHLF9693291","112708351",""
"999","U999","A","1","H","1","A","110.0","4.100","4.100","NRM","0","49.5","242.0","9.9601E-3","49.5","242.0","9.9595E-3","-3.8780E-7","-7.3041E-7","1.1921E-6","","","2019-01-25 02:19:33","SRM","SHLF9693291","112708351",""
"999","U999","A","1","H","1","A","112.5","4.125","4.125","NRM","0","49.3","245.4","1.0007E-2","49.2","245.3","1.0007E-2","-3.4815E-7","-7.5849E-7","1.1939E-6","","","2019-01-25 02:19:33","SRM","SHLF9693291","112708351",""
"999","U999","A","1","H","1","A","115.0","4.150","4.150","NRM","0","50.7","249.6","1.0301E-2","50.7","249.6","1.0300E-2","-2.9040E-7","-7.8090E-7","1.2556E-6","","","2019-01-25 02:19:33","SRM","SHLF9693291","112708351",""
"999","U999","A","1","H","1","A","117.5","4.175","4.175","NRM","0","52.4","252.7","1.0951E-2","52.4","252.7","1.0950E-2","-2.5404E-7","-8.1557E-7","1.3657E-6","","","2019-01-25 02:19:33","SRM","SHLF9693291","112708351",""
"999","U999","A","1","H","1","A","120.0","4.200","4.200","NRM","0","52.8","249.8","1.1661E-2","52.8","249.8","1.1660E-2","-3.1050E-7","-8.4552E-7","1.4627E-6","","","2019-01-25 02:19:33","SRM","SHLF9693291","112708351",""
"999","U999","A","1","H","1","A","122.5","4.225","4.225","NRM","0","52.7","247.6","1.1620E-2","52.7","247.6","1.1620E-2","-3.4324E-7","-8.3105E-7","1.4562E-6","","","2019-01-25 02:19:33","SRM","SHLF9693291","112708351",""
"999","U999","A","1","H","1","A","125.0","4.250","4.250","NRM","0","54.2","252.0","1.0855E-2","54.2","252.0","1.0854E-2","-2.5126E-7","-7.7113E-7","1.3866E-6","","","2019-01-25 02:19:33","SRM","SHLF9693291","112708351",""
"999","U999","A","1","H","1","A","127.5","4.275","4.275","NRM","0","55.8","260.4","1.0492E-2","55.8","260.3","1.0490E-2","-1.2661E-7","-7.4339E-7","1.3659E-6","","","2019-01-25 02:19:33","SRM","SHLF9693291","112708351",""
"999","U999","A","1","H","1","A","130.0","4.300","4.300","NRM","0","53.9","260.2","1.1061E-2","53.9","260.2","1.1059E-2","-1.4172E-7","-8.1938E-7","1.4081E-6","","","2019-01-25 02:19:33","SRM","SHLF9693291","112708351",""
"999","U999","A","1","H","1","A","132.5","4.325","4.325","NRM","0","50.4","256.2","1.1695E-2","50.4","256.1","1.1694E-2","-2.2802E-7","-9.2476E-7","1.4189E-6","","","2019-01-25 02:19:33","SRM","SHLF9693291","112708351",""
"999","U999","A","1","H","1","A","135.0","4.350","4.350","NRM","0","50.2","255.6","1.1374E-2","50.2","255.6","1.1373E-2","-2.3131E-7","-9.0006E-7","1.3770E-6","","","2019-01-25 02:19:33","SRM","SHLF9693291","112708351",""
"999","U999","A","1","H","1","A","137.5","4.375","4.375","NRM","0","54.5","257.2","1.0845E-2","54.5","257.2","1.0844E-2","-1.7868E-7","-7.8483E-7","1.3901E-6","","","2019-01-25 02:19:33","SRM","SHLF9693291","112708351",""
"999","U999","A","1","H","1","A","140.0","4.400","4.400","NRM","0","58.4","258.4","1.1357E-2","58.4","258.4","1.1355E-2","-1.5347E-7","-7.4514E-7","1.5228E-6","","","2019-01-25 02:19:33","SRM","SHLF9693291","112708351",""
"999","U999","A","1","H","1","A","142.5","4.425","4.425","NRM","0","58.3","261.2","1.2590E-2","58.3","261.2","1.2590E-2","-1.2910E-7","-8.3485E-7","1.6873E-6","","","2019-01-25 02:19:33","SRM","SHLF9693291","112708351",""
"999","U999","A","1","H","1","A","145.0","4.450","4.450","NRM","0","58.2","266.2","1.3460E-2","58.2","266.2","1.3460E-2","-6.0525E-8","-9.0477E-7","1.8012E-6","","","2019-01-25 02:19:33","SRM","SHLF9693291","112708351",""
"999","U999","A","1","H","1","A","147.5","4.475","4.475","NRM","0","57.3","262.7","1.2972E-2","57.3","262.7","1.2970E-2","-1.1420E-7","-8.8900E-7","1.7181E-6","","","2019-01-25 02:19:33","SRM","SHLF9693291","112708351",""
"999","U999","A","1","H","1","A","150.0","4.500","4.500","NRM","0","56.6","250.6","9.4470E-3","56.5","250.5","9.4415E-3","-2.2193E-7","-6.2726E-7","1.2403E-6","","","2019-01-25 02:19:33","SRM","SHLF9693291","112708351",""
"999","U999","A","1","H","1","A","0.0","3.000","3.000","IN-LINE AF DEMAG","10","29.8","266.6","5.8498E-3","29.3","265.9","5.8554E-3","-4.6671E-8","-6.5040E-7","4.5191E-7","SECTION HALF : ARCHIVE","47744461","2019-01-25 02:22:20","SRM","SHLF9693291","112708361",""
"999","U999","A","1","H","1","A","2.5","3.025","3.025","IN-LINE AF DEMAG","10","29.2","263.5","8.8214E-3","29.0","263.4","8.8187E-3","-1.1369E-7","-9.7920E-7","6.7240E-7","","","2019-01-25 02:22:20","SRM","SHLF9693291","112708361",""
"999","U999","A","1","H","1","A","5.0","3.050","3.050","IN-LINE AF DEMAG","10","30.6","261.9","9.9608E-3","30.5","261.9","9.9551E-3","-1.5340E-7","-1.0845E-6","7.9690E-7","","","2019-01-25 02:22:20","SRM","SHLF9693291","112708361",""
"999","U999","A","1","H","1","A","7.5","3.075","3.075","IN-LINE AF DEMAG","10","33.2","261.5","1.0034E-2","33.2","261.6","1.0031E-2","-1.5741E-7","-1.0604E-6","8.6561E-7","","","2019-01-25 02:22:20","SRM","SHLF9693291","112708361",""
"999","U999","A","1","H","1","A","10.0","3.100","3.100","IN-LINE AF DEMAG","10","37.1","261.4","9.5939E-3","37.1","261.4","9.5913E-3","-1.4600E-7","-9.6581E-7","9.1201E-7","","","2019-01-25 02:22:20","SRM","SHLF9693291","112708361",""
"999","U999","A","1","H","1","A","12.5","3.125","3.125","IN-LINE AF DEMAG","10","43.4","262.2","9.0542E-3","43.4","262.2","9.0517E-3","-1.1398E-7","-8.3305E-7","9.7872E-7","","","2019-01-25 02:22:20","SRM","SHLF9693291","112708361",""
"999","U999","A","1","H","1","A","15.0","3.150","3.150","IN-LINE AF DEMAG","10","48.7","262.7","9.2495E-3","48.7","262.7","9.2475E-3","-9.9709E-8","-7.7306E-7","1.0945E-6","","","2019-01-25 02:22:20","SRM","SHLF9693291","112708361",""
"999","U999","A","1","H","1","A","17.5","3.175","3.175","IN-LINE AF DEMAG","10","50.9","258.9","1.0148E-2","50.9","258.9","1.0145E-2","-1.5791E-7","-8.0277E-7","1.2393E-6","","","2019-01-25 02:22:20","SRM","SHLF9693291","112708361",""
"999","U999","A","1","H","1","A","20.0","3.200","3.200","IN-LINE AF DEMAG","10","54.9","255.1","1.1105E-2","54.9","255.1","1.1102E-2","-2.1013E-7","-7.8712E-7","1.4314E-6","","","2019-01-25 02:22:20","SRM","SHLF9693291","112708361",""
"999","U999","A","1","H","1","A","22.5","3.225","3.225","IN-LINE AF DEMAG","10","60.9","261.7","1.2562E-2","60.9","261.7","1.2560E-2","-1.1309E-7","-7.7247E-7","1.7283E-6","","","2019-01-25 02:22:20","SRM","SHLF9693291","112708361",""
"999","U999","A","1","H","1","A","25.0","3.250","3.250","IN-LINE AF DEMAG","10","61.6","271.3","1.5560E-2","61.5","271.3","1.5558E-2","2.1035E-8","-9.4673E-7","2.1544E-6","","","2019-01-25 02:22:20","SRM","SHLF9693291","112708361",""
"999","U999","A","1","H","1","A","27.5","3.275","3.275","IN-LINE AF DEMAG","10","59.4","271.9","1.9116E-2","59.4","271.9","1.9113E-2","4.1306E-8","-1.2425E-6","2.5910E-6","","","2019-01-25 02:22:20","SRM","SHLF9693291","112708361",""
"999","U999","A","1","H","1","A","30.0","3.300","3.300","IN-LINE AF DEMAG","10","59.3","267.3","2.1038E-2","59.3","267.3","2.1036E-2","-6.5289E-8","-1.3700E-6","2.8492E-6","","","2019-01-25 02:22:20","SRM","SHLF9693291","112708361",""
"999","U999","A","1","H","1","A","32.5","3.325","3.325","IN-LINE AF DEMAG","10","60.0","264.6","2.1342E-2","60.0","264.6","2.1340E-2","-1.2734E-7","-1.3588E-6","2.9096E-6","","","2019-01-25 02:22:20","SRM","SHLF9693291","112708361",""
"999","U999","A","1","H","1","A","35.0","3.350","3.350","IN-LINE AF DEMAG","10","57.6","263.8","2.1076E-2","57.6","263.8","2.1075E-2","-1.5616E-7","-1.4358E-6","2.8012E-6","","","2019-01-25 02:22:20","SRM","SHLF9693291","112708361",""
"999","U999","A","1","H","1","A","37.5","3.375","3.375","IN-LINE AF DEMAG","10","52.2","263.1","2.0021E-2","52.2","263.1","2.0020E-2","-1.8826E-7","-1.5560E-6","2.4917E-6","","","2019-01-25 02:22:20","SRM","SHLF9693291","112708361",""
"999","U999","A","1","H","1","A","40.0","3.400","3.400","IN-LINE AF DEMAG","10","46.8","262.7","1.7859E-2","46.8","262.7","1.7858E-2","-1.9753E-7","-1.5484E-6","2.0513E-6","","","2019-01-25 02:22:20","SRM","SHLF9693291","112708361",""
"999","U999","A","1","H","1","A","42.5","3.425","3.425","IN-LINE AF DEMAG","10","43.2","265.1","1.5293E-2","43.2","265.1","1.5291E-2","-1.2112E-7","-1.4194E-6","1.6479E-6","","","2019-01-25 02:22:20","SRM","SHLF9693291","112708361",""
"999","U999","A","1","H","1","A","45.0","3.450","3.450","IN-LINE AF DEMAG","10","41.2","269.2","1.3869E-2","41.2","269.2","1.3868E-2","-1.9555E-8","-1.3333E-6","1.4380E-6","","","2019-01-25 02:22:20","SRM","SHLF9693291","112708361",""
"999","U999","A","1","H","1","A","47.5","3.475","3.475","IN-LINE AF DEMAG","10","38.7","267.2","1.3383E-2","38.7","267.2","1.3382E-2","-6.4879E-8","-1.3331E-6","1.3170E-6","","","2019-01-25 02:22:20","SRM","SHLF9693291","112708361",""
"999","U999","A","1","H","1","A","50.0","3.500","3.500","IN-LINE AF DEMAG","10","35.4","258.9","1.1969E-2","35.4","258.9","1.1968E-2","-2.4073E-7","-1.2225E-6","1.0923E-6","","","2019-01-25 02:22:20","SRM","SHLF9693291","112708361",""
"999","U999","A","1","H","1","A","52.5","3.525","3.525","IN-LINE AF DEMAG","10","32.1","252.6","9.5130E-3","32.0","252.6","9.5123E-3","-3.0811E-7","-9.8283E-7","7.9501E-7","","","2019-01-25 02:22:20","SRM","SHLF9693291","112708361",""
"999","U999","A","1","H","1","A","55.0","3.550","3.550","IN-LINE AF DEMAG","10","33.4","244.9","7.7553E-3","33.4","244.9","7.7542E-3","-3.5040E-7","-7.4869E-7","6.7298E-7","","","2019-01-25 02:22:20","SRM","SHLF9693291","112708361",""
"999","U999","A","1","H","1","A","57.5","3.575","3.575","IN-LINE AF DEMAG","10","34.3","235.9","7.5557E-3","34.3","235.9","7.5540E-3","-4.4705E-7","-6.6001E-7","6.7055E-7","","","2019-01-25 02:22:20","SRM","SHLF9693291","112708361",""
"999","U999","A","1","H","1","A","60.0","3.600","3.600","IN-LINE AF DEMAG","10","31.7","230.0","7.4989E-3","31.7","229.9","7.4971E-3","-5.2434E-7","-6.2363E-7","6.2068E-7","","","2019-01-25 02:22:20","SRM","SHLF9693291","112708361",""
"999","U999","A","1","H","1","A","62.5","3.625","3.625","IN-LINE AF DEMAG","10","31.0","232.8","7.0658E-3","31.0","232.8","7.0642E-3","-4.6743E-7","-6.1631E-7","5.7310E-7","","","2019-01-25 02:22:20","SRM","SHLF9693291","112708361",""
"999","U999","A","1","H","1","A","65.0","3.650","3.650","IN-LINE AF DEMAG","10","30.7","235.6","6.5954E-3","30.7","235.6","6.5940E-3","-4.0907E-7","-5.9807E-7","5.2967E-7","","","2019-01-25 02:22:20","SRM","SHLF9693291","112708361",""
"999","U999","A","1","H","1","A","67.5","3.675","3.675","IN-LINE AF DEMAG","10","29.4","237.3","6.0590E-3","29.3","237.3","6.0575E-3","-3.6436E-7","-5.6773E-7","4.6747E-7","","","2019-01-25 02:22:20","SRM","SHLF9693291","112708361",""
"999","U999","A","1","H","1","A","70.0","3.700","3.700","IN-LINE AF DEMAG","10","29.1","239.1","5.4628E-3","29.1","239.1","5.4614E-3","-3.1352E-7","-5.2288E-7","4.1822E-7","","","2019-01-25 02:22:20","SRM","SHLF9693291","112708361",""
"999","U999","A","1","H","1","A","72.5","3.725","3.725","IN-LINE AF DEMAG","10","29.8","240.1","4.8770E-3","29.8","240.1","4.8763E-3","-2.6948E-7","-4.6848E-7","3.8192E-7","","","2019-01-25 02:22:20","SRM","SHLF9693291","112708361",""
"999","U999","A","1","H","1","A","75.0","3.750","3.750","IN-LINE AF DEMAG","10","30.4","237.9","4.9551E-3","30.4","237.8","4.9547E-3","-2.9059E-7","-4.6220E-7","3.9486E-7","","","2019-01-25 02:22:20","SRM","SHLF9693291","112708361",""
