tab 	measurements
analysts	citations	description	dir_csd	dir_dec	dir_inc	experiment	hyst_charging_mode	hyst_loop	hyst_sweep_rate	instrument_codes	magn_mass	magn_moment	magn_r2_det	magn_volume	magn_x_sigma	magn_xyz_sigma	magn_y_sigma	magn_z_sigma	meas_field_ac	meas_field_dc	meas_freq	meas_n_orient	meas_orient_phi	meas_orient_theta	meas_pos_x	meas_pos_y	meas_pos_z	meas_temp	meas_temp_change	measurement	method_codes	quality	software_packages	specimen	standard	susc_chi_mass	susc_chi_qdr_mass	susc_chi_qdr_volume	susc_chi_volume	timestamp	treat_ac_field	treat_ac_field_dc_off	treat_ac_field_dc_on	treat_ac_field_decay_rate	treat_dc_field	treat_dc_field_ac_off	treat_dc_field_ac_on	treat_dc_field_decay_rate	treat_dc_field_phi	treat_dc_field_theta	treat_mw_energy	treat_mw_integral	treat_mw_power	treat_mw_time	treat_step_num	treat_temp	treat_temp_dc_off	treat_temp_dc_on	treat_temp_decay_rate
	This study			125.3	66.9	s2s0-04-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI				HUJI-2G : SIO-FLO		0.000000556										1						273		s2s0-04-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI-3	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.110	s2s0-04	u						0				0.00004				0	-90					3	373			
	This study			130.1	66.8	s2s0-04-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI				HUJI-2G : SIO-FLO		0.000000553										1						273		s2s0-04-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI-4	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.110	s2s0-04	u						0				0.00004				0	-90					4	473			
	This study			129.9	66.8	s2s0-04-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI				HUJI-2G : SIO-FLO		0.000000554										1						273		s2s0-04-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI-5	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.110	s2s0-04	u						0				0				0	0					5	473			
	This study			128.7	67	s2s0-04-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI				HUJI-2G : SIO-FLO		0.000000557										1						273		s2s0-04-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI-6	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.110	s2s0-04	u						0				0				0	0					6	523			
	This study			131	67	s2s0-04-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI				HUJI-2G : SIO-FLO		0.000000558										1						273		s2s0-04-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI-7	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.110	s2s0-04	u						0				0.00004				0	-90					7	373			
	This study			125.6	66.7	s2s0-04-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI				HUJI-2G : SIO-FLO		0.000000553										1						273		s2s0-04-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI-8	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.110	s2s0-04	u						0				0.00004				0	-90					8	523			
	This study			131.4	66	s2s0-04-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI				HUJI-2G : SIO-FLO		0.000000522										1						273		s2s0-04-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI-9	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.110	s2s0-04	u						0				0.00004				0	-90					9	573			
	This study			128	67	s2s0-04-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI				HUJI-2G : SIO-FLO		0.000000534										1						273		s2s0-04-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI-10	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.110	s2s0-04	u						0				0				0	0					10	573			
	This study			126.3	66.4	s2s0-04-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI				HUJI-2G : SIO-FLO		0.000000206										1						273		s2s0-04-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI-11	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.110	s2s0-04	u						0				0				0	0					11	623			
	This study			128.5	65.9	s2s0-04-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI				HUJI-2G : SIO-FLO		0.000000203										1						273		s2s0-04-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI-12	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.110	s2s0-04	u						0				0.00004				0	-90					12	523			
	This study			135.4	-8.8	s2s0-04-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI				HUJI-2G : SIO-FLO		0.000000107										1						273		s2s0-04-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI-13	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.110	s2s0-04	u						0				0.00004				0	-90					13	623			
	This study			142.5	-79.2	s2s0-04-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI				HUJI-2G : SIO-FLO		0.000000269										1						273		s2s0-04-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI-14	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.110	s2s0-04	u						0				0.00004				0	-90					14	648			
	This study			131	64.1	s2s0-04-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI				HUJI-2G : SIO-FLO		0.0000000385										1						273		s2s0-04-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI-15	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.110	s2s0-04	u						0				0				0	0					15	648			
	This study			146.8	63.9	s2s0-04-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI				HUJI-2G : SIO-FLO		0.0000000068										1						273		s2s0-04-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI-16	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.110	s2s0-04	u						0				0				0	0					16	678			
	This study			152.6	-81.7	s2s0-04-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI				HUJI-2G : SIO-FLO		0.0000002										1						273		s2s0-04-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI-17	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.110	s2s0-04	u						0				0.00004				0	-90					17	623			
	This study			144.3	-83.4	s2s0-04-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI				HUJI-2G : SIO-FLO		0.000000314										1						273		s2s0-04-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI-18	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.110	s2s0-04	u						0				0.00004				0	-90					18	678			
	This study			145.3	-83.6	s2s0-04-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI				HUJI-2G : SIO-FLO		0.000000319										1						273		s2s0-04-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI-19	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.110	s2s0-04	u						0				0.00004				0	-90					19	703			
	This study			140.6	60.3	s2s0-04-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI				HUJI-2G : SIO-FLO		0.00000000374										1						273		s2s0-04-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI-20	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.110	s2s0-04	u						0				0				0	0					20	703			
	This study			97.5	4.8	s2s0-05-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI				HUJI-2G : SIO-FLO		0.000000499										1						273		s2s0-05-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI-1	LT-NO:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.110	s2s0-05	u						0				0				0	0					1	273			
	This study			103.5	5.1	s2s0-05-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI				HUJI-2G : SIO-FLO		0.000000496										1						273		s2s0-05-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI-2	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.110	s2s0-05	u						0				0				0	0					2	373			
	This study			100.5	5.2	s2s0-05-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI				HUJI-2G : SIO-FLO		0.000000498										1						273		s2s0-05-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI-3	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.110	s2s0-05	u						0				0.00004				0	-90					3	373			
	This study			102.1	5.3	s2s0-05-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI				HUJI-2G : SIO-FLO		0.000000496										1						273		s2s0-05-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI-4	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.110	s2s0-05	u						0				0.00004				0	-90					4	473			
	This study			101.7	5.4	s2s0-05-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI				HUJI-2G : SIO-FLO		0.000000496										1						273		s2s0-05-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI-5	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.110	s2s0-05	u						0				0				0	0					5	473			
	This study			100.1	5	s2s0-05-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI				HUJI-2G : SIO-FLO		0.000000498										1						273		s2s0-05-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI-6	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.110	s2s0-05	u						0				0				0	0					6	523			
	This study			101.1	5.2	s2s0-05-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI				HUJI-2G : SIO-FLO		0.000000499										1						273		s2s0-05-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI-7	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.110	s2s0-05	u						0				0.00004				0	-90					7	373			
	This study			102.9	5.7	s2s0-05-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI				HUJI-2G : SIO-FLO		0.000000498										1						273		s2s0-05-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI-8	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.110	s2s0-05	u						0				0.00004				0	-90					8	523			
	This study			100.2	8.2	s2s0-05-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI				HUJI-2G : SIO-FLO		0.000000475										1						273		s2s0-05-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI-9	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.110	s2s0-05	u						0				0.00004				0	-90					9	573			
	This study			99.4	5.5	s2s0-05-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI				HUJI-2G : SIO-FLO		0.000000472										1						273		s2s0-05-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI-10	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.110	s2s0-05	u						0				0				0	0					10	573			
	This study			99.4	5.5	s2s0-05-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI				HUJI-2G : SIO-FLO		0.000000162										1						273		s2s0-05-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI-11	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.110	s2s0-05	u						0				0				0	0					11	623			
	This study			102.5	7.4	s2s0-05-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI				HUJI-2G : SIO-FLO		0.000000163										1						273		s2s0-05-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI-12	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.110	s2s0-05	u						0				0.00004				0	-90					12	523			
	This study			88.8	61.7	s2s0-05-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI				HUJI-2G : SIO-FLO		0.000000299										1						273		s2s0-05-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI-13	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.110	s2s0-05	u						0				0.00004				0	-90					13	623			
	This study			15.1	84.7	s2s0-05-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI				HUJI-2G : SIO-FLO		0.000000346										1						273		s2s0-05-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI-14	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.110	s2s0-05	u						0				0.00004				0	-90					14	648			
	This study			98.7	11.4	s2s0-05-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI				HUJI-2G : SIO-FLO		0.0000000282										1						273		s2s0-05-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI-15	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.110	s2s0-05	u						0				0				0	0					15	648			
	This study			98.4	3.2	s2s0-05-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI				HUJI-2G : SIO-FLO		0.00000000689										1						273		s2s0-05-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI-16	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.110	s2s0-05	u						0				0				0	0					16	678			
	This study			342.8	83.4	s2s0-05-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI				HUJI-2G : SIO-FLO		0.000000244										1						273		s2s0-05-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI-17	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.110	s2s0-05	u						0				0.00004				0	-90					17	623			
	This study			339.7	83.5	s2s0-05-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI				HUJI-2G : SIO-FLO		0.000000352										1						273		s2s0-05-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI-18	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.110	s2s0-05	u						0				0.00004				0	-90					18	678			
	This study			332.9	83.4	s2s0-05-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI				HUJI-2G : SIO-FLO		0.000000356										1						273		s2s0-05-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI-19	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.110	s2s0-05	u						0				0.00004				0	-90					19	703			
	This study			100.6	20.6	s2s0-05-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI				HUJI-2G : SIO-FLO		0.00000000307										1						273		s2s0-05-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI-20	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.110	s2s0-05	u						0				0				0	0					20	703			
	This study			101.6	-89	s1s14-01-LP-TRM				HUJI-2G : SIO-FLO		0.00000078										1						273		s1s14-01-LP-TRM-1	LT-T-I:LP-TRM	g	pmagpy-2.110	s1s14-01	u						0				0.00008				0	0					1	843			
	This study			117	-88.1	s1s14-01-LP-TRM				HUJI-2G : SIO-FLO		0.000000394										1						273		s1s14-01-LP-TRM-2	LT-T-I:LP-TRM	g	pmagpy-2.110	s1s14-01	u						0				0.00004				0	0					2	843			
	This study			302.5	-89	s1s14-02-LP-TRM				HUJI-2G : SIO-FLO		0.0000005										1						273		s1s14-02-LP-TRM-1	LT-T-I:LP-TRM	g	pmagpy-2.110	s1s14-02	u						0				0.00008				0	0					1	843			
	This study			31.6	-89.4	s1s14-02-LP-TRM				HUJI-2G : SIO-FLO		0.000000254										1						273		s1s14-02-LP-TRM-2	LT-T-I:LP-TRM	g	pmagpy-2.110	s1s14-02	u						0				0.00004				0	0					2	843			
	This study			175	-88.2	s1s14-03-LP-TRM				HUJI-2G : SIO-FLO		0.000000567										1						273		s1s14-03-LP-TRM-1	LT-T-I:LP-TRM	g	pmagpy-2.110	s1s14-03	u						0				0.00008				0	0					1	843			
	This study			166.9	-87.5	s1s14-03-LP-TRM				HUJI-2G : SIO-FLO		0.000000284										1						273		s1s14-03-LP-TRM-2	LT-T-I:LP-TRM	g	pmagpy-2.110	s1s14-03	u						0				0.00004				0	0					2	843			
	This study			129.2	-87.9	s1s14-04-LP-TRM				HUJI-2G : SIO-FLO		0.000000288										1						273		s1s14-04-LP-TRM-1	LT-T-I:LP-TRM	g	pmagpy-2.110	s1s14-04	u						0				0.00008				0	0					1	843			
	This study			124.1	-86.3	s1s14-04-LP-TRM				HUJI-2G : SIO-FLO		0.000000142										1						273		s1s14-04-LP-TRM-2	LT-T-I:LP-TRM	g	pmagpy-2.110	s1s14-04	u						0				0.00004				0	0					2	843			
	This study			58	-88.2	s1s19-01-LP-TRM				HUJI-2G : SIO-FLO		0.000000137										1						273		s1s19-01-LP-TRM-1	LT-T-I:LP-TRM	g	pmagpy-2.110	s1s19-01	u						0				0.00008				0	0					1	843			
	This study			88.8	-87.8	s1s19-01-LP-TRM				HUJI-2G : SIO-FLO		0.0000000683										1						273		s1s19-01-LP-TRM-2	LT-T-I:LP-TRM	g	pmagpy-2.110	s1s19-01	u						0				0.00004				0	0					2	843			
	This study			27.7	-88.7	s1s19-02-LP-TRM				HUJI-2G : SIO-FLO		0.000000274										1						273		s1s19-02-LP-TRM-1	LT-T-I:LP-TRM	g	pmagpy-2.110	s1s19-02	u						0				0.00008				0	0					1	843			
	This study			42.8	-88.2	s1s19-02-LP-TRM				HUJI-2G : SIO-FLO		0.000000131										1						273		s1s19-02-LP-TRM-2	LT-T-I:LP-TRM	g	pmagpy-2.110	s1s19-02	u						0				0.00004				0	0					2	843			
	This study			175.6	-88.4	s1s19-03-LP-TRM				HUJI-2G : SIO-FLO		0.00000033										1						273		s1s19-03-LP-TRM-1	LT-T-I:LP-TRM	g	pmagpy-2.110	s1s19-03	u						0				0.00008				0	0					1	843			
	This study			166.7	-88.1	s1s19-03-LP-TRM				HUJI-2G : SIO-FLO		0.000000161										1						273		s1s19-03-LP-TRM-2	LT-T-I:LP-TRM	g	pmagpy-2.110	s1s19-03	u						0				0.00004				0	0					2	843			
	This study			238.3	-88.2	s1s19-04-LP-TRM				HUJI-2G : SIO-FLO		0.000000752										1						273		s1s19-04-LP-TRM-1	LT-T-I:LP-TRM	g	pmagpy-2.110	s1s19-04	u						0				0.00008				0	0					1	843			
	This study			196.1	-88.5	s1s19-04-LP-TRM				HUJI-2G : SIO-FLO		0.000000368										1						273		s1s19-04-LP-TRM-2	LT-T-I:LP-TRM	g	pmagpy-2.110	s1s19-04	u						0				0.00004				0	0					2	843			
	This study			21.5	-89.5	s1s23-01-LP-TRM				HUJI-2G : SIO-FLO		0.000000233										1						273		s1s23-01-LP-TRM-1	LT-T-I:LP-TRM	g	pmagpy-2.110	s1s23-01	u						0				0.00008				0	0					1	843			
	This study			101.5	-88.8	s1s23-01-LP-TRM				HUJI-2G : SIO-FLO		0.000000122										1						273		s1s23-01-LP-TRM-2	LT-T-I:LP-TRM	g	pmagpy-2.110	s1s23-01	u						0				0.00004				0	0					2	843			
	This study			309	-89	s1s23-02-LP-TRM				HUJI-2G : SIO-FLO		0.0000018										1						273		s1s23-02-LP-TRM-1	LT-T-I:LP-TRM	g	pmagpy-2.110	s1s23-02	u						0				0.00008				0	0					1	843			
	This study			78.3	-89.2	s1s23-02-LP-TRM				HUJI-2G : SIO-FLO		0.000000961										1						273		s1s23-02-LP-TRM-2	LT-T-I:LP-TRM	g	pmagpy-2.110	s1s23-02	u						0				0.00004				0	0					2	843			
	This study			328.7	-87.6	s1s23-03-LP-TRM				HUJI-2G : SIO-FLO		0.000000965										1						273		s1s23-03-LP-TRM-1	LT-T-I:LP-TRM	g	pmagpy-2.110	s1s23-03	u						0				0.00008				0	0					1	843			
	This study			357.1	-88.7	s1s23-03-LP-TRM				HUJI-2G : SIO-FLO		0.00000051										1						273		s1s23-03-LP-TRM-2	LT-T-I:LP-TRM	g	pmagpy-2.110	s1s23-03	u						0				0.00004				0	0					2	843			
	This study			123.4	-85.4	s1s23-04-LP-TRM				HUJI-2G : SIO-FLO		0.000000273										1						273		s1s23-04-LP-TRM-1	LT-T-I:LP-TRM	g	pmagpy-2.110	s1s23-04	u						0				0.00008				0	0					1	843			
	This study			122.7	-85.6	s1s23-04-LP-TRM				HUJI-2G : SIO-FLO		0.000000137										1						273		s1s23-04-LP-TRM-2	LT-T-I:LP-TRM	g	pmagpy-2.110	s1s23-04	u						0				0.00004				0	0					2	843			
	This study			321.4	-85.5	s1s3-01-LP-TRM				HUJI-2G : SIO-FLO		0.000000463										1						273		s1s3-01-LP-TRM-1	LT-T-I:LP-TRM	g	pmagpy-2.110	s1s3-01	u						0				0.00008				0	0					1	843			
	This study			337.5	-86.1	s1s3-01-LP-TRM				HUJI-2G : SIO-FLO		0.000000231										1						273		s1s3-01-LP-TRM-2	LT-T-I:LP-TRM	g	pmagpy-2.110	s1s3-01	u						0				0.00004				0	0					2	843			
	This study			349.8	-87.9	s1s3-02-LP-TRM				HUJI-2G : SIO-FLO		0.000000233										1						273		s1s3-02-LP-TRM-1	LT-T-I:LP-TRM	g	pmagpy-2.110	s1s3-02	u						0				0.00008				0	0					1	843			
	This study			350.3	-87.7	s1s3-02-LP-TRM				HUJI-2G : SIO-FLO		0.000000118										1						273		s1s3-02-LP-TRM-2	LT-T-I:LP-TRM	g	pmagpy-2.110	s1s3-02	u						0				0.00004				0	0					2	843			
	This study			33	-89	s1s3-03-LP-TRM				HUJI-2G : SIO-FLO		0.000000523										1						273		s1s3-03-LP-TRM-1	LT-T-I:LP-TRM	g	pmagpy-2.110	s1s3-03	u						0				0.00008				0	0					1	843			
	This study			82.2	-88.5	s1s3-03-LP-TRM				HUJI-2G : SIO-FLO		0.000000265										1						273		s1s3-03-LP-TRM-2	LT-T-I:LP-TRM	g	pmagpy-2.110	s1s3-03	u						0				0.00004				0	0					2	843			
	This study			163.2	-89.2	s1s3-04-LP-TRM				HUJI-2G : SIO-FLO		0.000000715										1						273		s1s3-04-LP-TRM-1	LT-T-I:LP-TRM	g	pmagpy-2.110	s1s3-04	u						0				0.00008				0	0					1	843			
	This study			118.7	-88.3	s1s3-04-LP-TRM				HUJI-2G : SIO-FLO		0.000000363										1						273		s1s3-04-LP-TRM-2	LT-T-I:LP-TRM	g	pmagpy-2.110	s1s3-04	u						0				0.00004				0	0					2	843			
	This study			125.6	-86.1	s1s37-01-LP-TRM				HUJI-2G : SIO-FLO		0.00000071										1						273		s1s37-01-LP-TRM-1	LT-T-I:LP-TRM	g	pmagpy-2.110	s1s37-01	u						0				0.00008				0	0					1	843			
	This study			120.8	-85.8	s1s37-01-LP-TRM				HUJI-2G : SIO-FLO		0.000000353										1						273		s1s37-01-LP-TRM-2	LT-T-I:LP-TRM	g	pmagpy-2.110	s1s37-01	u						0				0.00004				0	0					2	843			
	This study			155.3	-88.2	s1s37-02-LP-TRM				HUJI-2G : SIO-FLO		0.000000214										1						273		s1s37-02-LP-TRM-1	LT-T-I:LP-TRM	g	pmagpy-2.110	s1s37-02	u						0				0.00008				0	0					1	843			
	This study			147.3	-87.9	s1s37-02-LP-TRM				HUJI-2G : SIO-FLO		0.000000106										1						273		s1s37-02-LP-TRM-2	LT-T-I:LP-TRM	g	pmagpy-2.110	s1s37-02	u						0				0.00004				0	0					2	843			
	This study			192.1	-89.2	s1s37-03-LP-TRM				HUJI-2G : SIO-FLO		0.000000294										1						273		s1s37-03-LP-TRM-1	LT-T-I:LP-TRM	g	pmagpy-2.110	s1s37-03	u						0				0.00008				0	0					1	843			
	This study			191.5	-88.7	s1s37-03-LP-TRM				HUJI-2G : SIO-FLO		0.000000144										1						273		s1s37-03-LP-TRM-2	LT-T-I:LP-TRM	g	pmagpy-2.110	s1s37-03	u						0				0.00004				0	0					2	843			
	This study			144.7	-84.4	s1s37-04-LP-TRM				HUJI-2G : SIO-FLO		0.00000081										1						273		s1s37-04-LP-TRM-1	LT-T-I:LP-TRM	g	pmagpy-2.110	s1s37-04	u						0				0.00008				0	0					1	843			
	This study			140.8	-83.8	s1s37-04-LP-TRM				HUJI-2G : SIO-FLO		0.000000411										1						273		s1s37-04-LP-TRM-2	LT-T-I:LP-TRM	g	pmagpy-2.110	s1s37-04	u						0				0.00004				0	0					2	843			
