tab 	magic_measurements
er_analyst_mail_names	er_citation_names	er_expedition_name	er_location_name	er_sample_name	er_site_name	er_specimen_name	er_synthetic_name	magic_experiment_name	magic_method_codes	magic_software_packages	measurement_chi_volume	measurement_csd	measurement_date	measurement_dec	measurement_description	measurement_flag	measurement_inc	measurement_lab_field_ac	measurement_magn_moment	measurement_number	measurement_standard	measurement_temp	measurement_time_zone	treatment_ac_field	treatment_dc_field	treatment_dc_field_phi	treatment_dc_field_theta	treatment_temp
TAUXE	This study	318	U1361A	318-U1361A-001H_4A-1.15	318-U1361A-001H_4A-1.15	318-U1361A-001H_4A-1.15		318-U1361A-001H_4A-1.15:LT-AF-Z	LT-AF-Z	pmagpy-2.93			2010:2:26:13:50	47.6		g	-6.66E+01		5.30E-07	1	u	2.73E+02		2.00E-02	0	0	0	2.73E+02
TAUXE	This study	318	U1361A	318-U1361A-001H_4A-1.2	318-U1361A-001H_4A-1.2	318-U1361A-001H_4A-1.2		318-U1361A-001H_4A-1.2:LT-AF-Z	LT-AF-Z	pmagpy-2.93			2010:2:26:13:50	58.5		g	-6.78E+01		5.19E-07	1	u	2.73E+02		2.00E-02	0	0	0	2.73E+02
TAUXE	This study	318	U1361A	318-U1361A-001H_4A-1.25	318-U1361A-001H_4A-1.25	318-U1361A-001H_4A-1.25		318-U1361A-001H_4A-1.25:LT-AF-Z	LT-AF-Z	pmagpy-2.93			2010:2:26:13:50	53.8		g	-7.33E+01		5.03E-07	1	u	2.73E+02		2.00E-02	0	0	0	2.73E+02
TAUXE	This study	318	U1361A	318-U1361A-001H_4A-1.3	318-U1361A-001H_4A-1.3	318-U1361A-001H_4A-1.3		318-U1361A-001H_4A-1.3:LT-AF-Z	LT-AF-Z	pmagpy-2.93			2010:2:26:13:50	38.4		g	-7.93E+01		5.20E-07	1	u	2.73E+02		2.00E-02	0	0	0	2.73E+02
TAUXE	This study	318	U1361A	318-U1361A-001H_4A-1.35	318-U1361A-001H_4A-1.35	318-U1361A-001H_4A-1.35		318-U1361A-001H_4A-1.35:LT-AF-Z	LT-AF-Z	pmagpy-2.93			2010:2:26:13:50	42		g	-7.92E+01		5.87E-07	1	u	2.73E+02		2.00E-02	0	0	0	2.73E+02
TAUXE	This study	318	U1361A	318-U1361A-001H_4A-1.4	318-U1361A-001H_4A-1.4	318-U1361A-001H_4A-1.4		318-U1361A-001H_4A-1.4:LT-AF-Z	LT-AF-Z	pmagpy-2.93			2010:2:26:13:50	41.4		g	-7.57E+01		6.12E-07	1	u	2.73E+02		2.00E-02	0	0	0	2.73E+02
TAUXE	This study	318	U1361A	318-U1361A-001H_4A-1.45	318-U1361A-001H_4A-1.45	318-U1361A-001H_4A-1.45		318-U1361A-001H_4A-1.45:LT-AF-Z	LT-AF-Z	pmagpy-2.93			2010:2:26:13:50	39.4		g	-7.32E+01		5.57E-07	1	u	2.73E+02		2.00E-02	0	0	0	2.73E+02
TAUXE	This study	318	U1361A	318-U1361A-001H_5A-0.1	318-U1361A-001H_5A-0.1	318-U1361A-001H_5A-0.1		318-U1361A-001H_5A-0.1:LT-AF-Z	LT-AF-Z	pmagpy-2.93			2010:2:26:13:50	30.9		g	-7.50E+01		4.93E-07	1	u	2.73E+02		2.00E-02	0	0	0	2.73E+02
TAUXE	This study	318	U1361A	318-U1361A-001H_5A-0.15	318-U1361A-001H_5A-0.15	318-U1361A-001H_5A-0.15		318-U1361A-001H_5A-0.15:LT-AF-Z	LT-AF-Z	pmagpy-2.93			2010:2:26:13:50	11		g	-7.84E+01		5.76E-07	1	u	2.73E+02		2.00E-02	0	0	0	2.73E+02
TAUXE	This study	318	U1361A	318-U1361A-001H_5A-0.2	318-U1361A-001H_5A-0.2	318-U1361A-001H_5A-0.2		318-U1361A-001H_5A-0.2:LT-AF-Z	LT-AF-Z	pmagpy-2.93			2010:2:26:13:50	27.7		g	-8.00E+01		7.23E-07	1	u	2.73E+02		2.00E-02	0	0	0	2.73E+02
TAUXE	This study	318	U1361A	318-U1361A-001H_5A-0.25	318-U1361A-001H_5A-0.25	318-U1361A-001H_5A-0.25		318-U1361A-001H_5A-0.25:LT-AF-Z	LT-AF-Z	pmagpy-2.93			2010:2:26:13:50	34		g	-8.08E+01		8.05E-07	1	u	2.73E+02		2.00E-02	0	0	0	2.73E+02
TAUXE	This study	318	U1361A	318-U1361A-001H_5A-0.3	318-U1361A-001H_5A-0.3	318-U1361A-001H_5A-0.3		318-U1361A-001H_5A-0.3:LT-AF-Z	LT-AF-Z	pmagpy-2.93			2010:2:26:13:50	25.9		g	-7.96E+01		7.87E-07	1	u	2.73E+02		2.00E-02	0	0	0	2.73E+02
TAUXE	This study	318	U1361A	318-U1361A-001H_5A-0.35	318-U1361A-001H_5A-0.35	318-U1361A-001H_5A-0.35		318-U1361A-001H_5A-0.35:LT-AF-Z	LT-AF-Z	pmagpy-2.93			2010:2:26:13:50	25		g	-7.77E+01		7.33E-07	1	u	2.73E+02		2.00E-02	0	0	0	2.73E+02
TAUXE	This study	318	U1361A	318-U1361A-001H_5A-0.4	318-U1361A-001H_5A-0.4	318-U1361A-001H_5A-0.4		318-U1361A-001H_5A-0.4:LT-AF-Z	LT-AF-Z	pmagpy-2.93			2010:2:26:13:50	26.8		g	-7.73E+01		6.85E-07	1	u	2.73E+02		2.00E-02	0	0	0	2.73E+02
TAUXE	This study	318	U1361A	318-U1361A-001H_5A-0.45	318-U1361A-001H_5A-0.45	318-U1361A-001H_5A-0.45		318-U1361A-001H_5A-0.45:LT-AF-Z	LT-AF-Z	pmagpy-2.93			2010:2:26:13:50	12.9		g	-8.13E+01		6.01E-07	1	u	2.73E+02		2.00E-02	0	0	0	2.73E+02
TAUXE	This study	318	U1361A	318-U1361A-001H_5A-0.5	318-U1361A-001H_5A-0.5	318-U1361A-001H_5A-0.5		318-U1361A-001H_5A-0.5:LT-AF-Z	LT-AF-Z	pmagpy-2.93			2010:2:26:13:50	12.1		g	-7.75E+01		5.33E-07	1	u	2.73E+02		2.00E-02	0	0	0	2.73E+02
TAUXE	This study	318	U1361A	318-U1361A-001H_5A-0.55	318-U1361A-001H_5A-0.55	318-U1361A-001H_5A-0.55		318-U1361A-001H_5A-0.55:LT-AF-Z	LT-AF-Z	pmagpy-2.93			2010:2:26:13:50	14.5		g	-7.63E+01		4.77E-07	1	u	2.73E+02		2.00E-02	0	0	0	2.73E+02
TAUXE	This study	318	U1361A	318-U1361A-001H_5A-0.6	318-U1361A-001H_5A-0.6	318-U1361A-001H_5A-0.6		318-U1361A-001H_5A-0.6:LT-AF-Z	LT-AF-Z	pmagpy-2.93			2010:2:26:13:50	30.3		g	-7.39E+01		4.33E-07	1	u	2.73E+02		2.00E-02	0	0	0	2.73E+02
TAUXE	This study	318	U1361A	318-U1361A-001H_5A-0.65	318-U1361A-001H_5A-0.65	318-U1361A-001H_5A-0.65		318-U1361A-001H_5A-0.65:LT-AF-Z	LT-AF-Z	pmagpy-2.93			2010:2:26:13:50	26		g	-7.77E+01		3.90E-07	1	u	2.73E+02		2.00E-02	0	0	0	2.73E+02
TAUXE	This study	318	U1361A	318-U1361A-001H_5A-0.7	318-U1361A-001H_5A-0.7	318-U1361A-001H_5A-0.7		318-U1361A-001H_5A-0.7:LT-AF-Z	LT-AF-Z	pmagpy-2.93			2010:2:26:13:50	17.2		g	-8.06E+01		3.88E-07	1	u	2.73E+02		2.00E-02	0	0	0	2.73E+02
TAUXE	This study	318	U1361A	318-U1361A-001H_5A-0.75	318-U1361A-001H_5A-0.75	318-U1361A-001H_5A-0.75		318-U1361A-001H_5A-0.75:LT-AF-Z	LT-AF-Z	pmagpy-2.93			2010:2:26:13:50	21.4		g	-7.90E+01		3.80E-07	1	u	2.73E+02		2.00E-02	0	0	0	2.73E+02
TAUXE	This study	318	U1361A	318-U1361A-001H_5A-0.8	318-U1361A-001H_5A-0.8	318-U1361A-001H_5A-0.8		318-U1361A-001H_5A-0.8:LT-AF-Z	LT-AF-Z	pmagpy-2.93			2010:2:26:13:50	22.5		g	-7.78E+01		3.93E-07	1	u	2.73E+02		2.00E-02	0	0	0	2.73E+02
TAUXE	This study	318	U1361A	318-U1361A-001H_5A-0.85	318-U1361A-001H_5A-0.85	318-U1361A-001H_5A-0.85		318-U1361A-001H_5A-0.85:LT-AF-Z	LT-AF-Z	pmagpy-2.93			2010:2:26:13:50	33.6		g	-7.92E+01		4.45E-07	1	u	2.73E+02		2.00E-02	0	0	0	2.73E+02
TAUXE	This study	318	U1361A	318-U1361A-001H_5A-0.9	318-U1361A-001H_5A-0.9	318-U1361A-001H_5A-0.9		318-U1361A-001H_5A-0.9:LT-AF-Z	LT-AF-Z	pmagpy-2.93			2010:2:26:13:50	30.4		g	-7.86E+01		5.00E-07	1	u	2.73E+02		2.00E-02	0	0	0	2.73E+02
TAUXE	This study	318	U1361A	318-U1361A-001H_5A-0.95	318-U1361A-001H_5A-0.95	318-U1361A-001H_5A-0.95		318-U1361A-001H_5A-0.95:LT-AF-Z	LT-AF-Z	pmagpy-2.93			2010:2:26:13:50	28.2		g	-7.88E+01		5.03E-07	1	u	2.73E+02		2.00E-02	0	0	0	2.73E+02
TAUXE	This study	318	U1361A	318-U1361A-001H_5A-1	318-U1361A-001H_5A-1	318-U1361A-001H_5A-1		318-U1361A-001H_5A-1:LT-AF-Z	LT-AF-Z	pmagpy-2.93			2010:2:26:13:50	24.8		g	-7.94E+01		5.20E-07	1	u	2.73E+02		2.00E-02	0	0	0	2.73E+02
TAUXE	This study	318	U1361A	318-U1361A-001H_5A-1.05	318-U1361A-001H_5A-1.05	318-U1361A-001H_5A-1.05		318-U1361A-001H_5A-1.05:LT-AF-Z	LT-AF-Z	pmagpy-2.93			2010:2:26:13:50	26.3		g	-8.09E+01		5.45E-07	1	u	2.73E+02		2.00E-02	0	0	0	2.73E+02
TAUXE	This study	318	U1361A	318-U1361A-001H_5A-1.1	318-U1361A-001H_5A-1.1	318-U1361A-001H_5A-1.1		318-U1361A-001H_5A-1.1:LT-AF-Z	LT-AF-Z	pmagpy-2.93			2010:2:26:13:50	30.5		g	-7.78E+01		5.67E-07	1	u	2.73E+02		2.00E-02	0	0	0	2.73E+02
TAUXE	This study	318	U1361A	318-U1361A-001H_5A-1.15	318-U1361A-001H_5A-1.15	318-U1361A-001H_5A-1.15		318-U1361A-001H_5A-1.15:LT-AF-Z	LT-AF-Z	pmagpy-2.93			2010:2:26:13:50	24.8		g	-8.15E+01		5.64E-07	1	u	2.73E+02		2.00E-02	0	0	0	2.73E+02
TAUXE	This study	318	U1361A	318-U1361A-001H_5A-1.2	318-U1361A-001H_5A-1.2	318-U1361A-001H_5A-1.2		318-U1361A-001H_5A-1.2:LT-AF-Z	LT-AF-Z	pmagpy-2.93			2010:2:26:13:50	32.7		g	-7.76E+01		6.13E-07	1	u	2.73E+02		2.00E-02	0	0	0	2.73E+02
TAUXE	This study	318	U1361A	318-U1361A-001H_5A-1.25	318-U1361A-001H_5A-1.25	318-U1361A-001H_5A-1.25		318-U1361A-001H_5A-1.25:LT-AF-Z	LT-AF-Z	pmagpy-2.93			2010:2:26:13:50	40.5		g	-7.52E+01		6.19E-07	1	u	2.73E+02		2.00E-02	0	0	0	2.73E+02
TAUXE	This study	318	U1361A	318-U1361A-001H_5A-1.3	318-U1361A-001H_5A-1.3	318-U1361A-001H_5A-1.3		318-U1361A-001H_5A-1.3:LT-AF-Z	LT-AF-Z	pmagpy-2.93			2010:2:26:13:50	79.6		g	-7.92E+01		5.75E-07	1	u	2.73E+02		2.00E-02	0	0	0	2.73E+02
TAUXE	This study	318	U1361A	318-U1361A-001H_5A-1.35	318-U1361A-001H_5A-1.35	318-U1361A-001H_5A-1.35		318-U1361A-001H_5A-1.35:LT-AF-Z	LT-AF-Z	pmagpy-2.93			2010:2:26:13:50	100		g	-8.61E+01		5.22E-07	1	u	2.73E+02		2.00E-02	0	0	0	2.73E+02
TAUXE	This study	318	U1361A	318-U1361A-001H_5A-1.4	318-U1361A-001H_5A-1.4	318-U1361A-001H_5A-1.4		318-U1361A-001H_5A-1.4:LT-AF-Z	LT-AF-Z	pmagpy-2.93			2010:2:26:13:50	304.6		g	-8.93E+01		4.25E-07	1	u	2.73E+02		2.00E-02	0	0	0	2.73E+02
TAUXE	This study	318	U1361A	318-U1361A-001H_5A-1.45	318-U1361A-001H_5A-1.45	318-U1361A-001H_5A-1.45		318-U1361A-001H_5A-1.45:LT-AF-Z	LT-AF-Z	pmagpy-2.93			2010:2:26:13:50	22		g	-8.34E+01		4.44E-07	1	u	2.73E+02		2.00E-02	0	0	0	2.73E+02
TAUXE	This study	318	U1361A	318-U1361A-001H_6A-0.1	318-U1361A-001H_6A-0.1	318-U1361A-001H_6A-0.1		318-U1361A-001H_6A-0.1:LT-AF-Z	LT-AF-Z	pmagpy-2.93			2010:2:26:13:51	49.2		g	-6.33E+01		4.62E-07	1	u	2.73E+02		2.00E-02	0	0	0	2.73E+02
TAUXE	This study	318	U1361A	318-U1361A-001H_6A-0.15	318-U1361A-001H_6A-0.15	318-U1361A-001H_6A-0.15		318-U1361A-001H_6A-0.15:LT-AF-Z	LT-AF-Z	pmagpy-2.93			2010:2:26:13:51	52.8		g	-7.87E+01		2.86E-07	1	u	2.73E+02		2.00E-02	0	0	0	2.73E+02
TAUXE	This study	318	U1361A	318-U1361A-001H_6A-0.2	318-U1361A-001H_6A-0.2	318-U1361A-001H_6A-0.2		318-U1361A-001H_6A-0.2:LT-AF-Z	LT-AF-Z	pmagpy-2.93			2010:2:26:13:51	85.5		g	-8.53E+01		2.63E-07	1	u	2.73E+02		2.00E-02	0	0	0	2.73E+02
TAUXE	This study	318	U1361A	318-U1361A-001H_6A-0.25	318-U1361A-001H_6A-0.25	318-U1361A-001H_6A-0.25		318-U1361A-001H_6A-0.25:LT-AF-Z	LT-AF-Z	pmagpy-2.93			2010:2:26:13:51	14.2		g	-6.14E+01		3.34E-07	1	u	2.73E+02		2.00E-02	0	0	0	2.73E+02
TAUXE	This study	318	U1361A	318-U1361A-001H_6A-0.3	318-U1361A-001H_6A-0.3	318-U1361A-001H_6A-0.3		318-U1361A-001H_6A-0.3:LT-AF-Z	LT-AF-Z	pmagpy-2.93			2010:2:26:13:51	14.3		g	-2.80E+01		1.90E-07	1	u	2.73E+02		2.00E-02	0	0	0	2.73E+02
TAUXE	This study	318	U1361A	318-U1361A-001H_6A-0.35	318-U1361A-001H_6A-0.35	318-U1361A-001H_6A-0.35		318-U1361A-001H_6A-0.35:LT-AF-Z	LT-AF-Z	pmagpy-2.93			2010:2:26:13:51	96.5		g	-4.56E+01		9.23E-08	1	u	2.73E+02		2.00E-02	0	0	0	2.73E+02
TAUXE	This study	318	U1361A	318-U1361A-001H_6A-0.4	318-U1361A-001H_6A-0.4	318-U1361A-001H_6A-0.4		318-U1361A-001H_6A-0.4:LT-AF-Z	LT-AF-Z	pmagpy-2.93			2010:2:26:13:51	164.6		g	-8.42E+01		1.38E-07	1	u	2.73E+02		2.00E-02	0	0	0	2.73E+02
TAUXE	This study	318	U1361A	318-U1361A-001H_6A-0.45	318-U1361A-001H_6A-0.45	318-U1361A-001H_6A-0.45		318-U1361A-001H_6A-0.45:LT-AF-Z	LT-AF-Z	pmagpy-2.93			2010:2:26:13:51	347.2		g	-7.98E+01		1.92E-07	1	u	2.73E+02		2.00E-02	0	0	0	2.73E+02
TAUXE	This study	318	U1361A	318-U1361A-001H_6A-0.5	318-U1361A-001H_6A-0.5	318-U1361A-001H_6A-0.5		318-U1361A-001H_6A-0.5:LT-AF-Z	LT-AF-Z	pmagpy-2.93			2010:2:26:13:51	354.9		g	-7.87E+01		2.24E-07	1	u	2.73E+02		2.00E-02	0	0	0	2.73E+02
TAUXE	This study	318	U1361A	318-U1361A-001H_6A-0.55	318-U1361A-001H_6A-0.55	318-U1361A-001H_6A-0.55		318-U1361A-001H_6A-0.55:LT-AF-Z	LT-AF-Z	pmagpy-2.93			2010:2:26:13:51	351.5		g	-8.01E+01		1.97E-07	1	u	2.73E+02		2.00E-02	0	0	0	2.73E+02
TAUXE	This study	318	U1361A	318-U1361A-001H_6A-0.6	318-U1361A-001H_6A-0.6	318-U1361A-001H_6A-0.6		318-U1361A-001H_6A-0.6:LT-AF-Z	LT-AF-Z	pmagpy-2.93			2010:2:26:13:51	11.4		g	-7.06E+01		1.73E-07	1	u	2.73E+02		2.00E-02	0	0	0	2.73E+02
TAUXE	This study	318	U1361A	318-U1361A-001H_6A-0.65	318-U1361A-001H_6A-0.65	318-U1361A-001H_6A-0.65		318-U1361A-001H_6A-0.65:LT-AF-Z	LT-AF-Z	pmagpy-2.93			2010:2:26:13:51	351.6		g	-6.50E+01		1.62E-07	1	u	2.73E+02		2.00E-02	0	0	0	2.73E+02
TAUXE	This study	318	U1361A	318-U1361A-001H_6A-0.7	318-U1361A-001H_6A-0.7	318-U1361A-001H_6A-0.7		318-U1361A-001H_6A-0.7:LT-AF-Z	LT-AF-Z	pmagpy-2.93			2010:2:26:13:51	323.7		g	-7.99E+01		2.28E-07	1	u	2.73E+02		2.00E-02	0	0	0	2.73E+02
TAUXE	This study	318	U1361A	318-U1361A-001H_6A-0.75	318-U1361A-001H_6A-0.75	318-U1361A-001H_6A-0.75		318-U1361A-001H_6A-0.75:LT-AF-Z	LT-AF-Z	pmagpy-2.93			2010:2:26:13:51	310.5		g	-7.91E+01		2.86E-07	1	u	2.73E+02		2.00E-02	0	0	0	2.73E+02
TAUXE	This study	318	U1361A	318-U1361A-001H_6A-0.8	318-U1361A-001H_6A-0.8	318-U1361A-001H_6A-0.8		318-U1361A-001H_6A-0.8:LT-AF-Z	LT-AF-Z	pmagpy-2.93			2010:2:26:13:51	318.5		g	-7.82E+01		3.04E-07	1	u	2.73E+02		2.00E-02	0	0	0	2.73E+02
TAUXE	This study	318	U1361A	318-U1361A-001H_6A-0.85	318-U1361A-001H_6A-0.85	318-U1361A-001H_6A-0.85		318-U1361A-001H_6A-0.85:LT-AF-Z	LT-AF-Z	pmagpy-2.93			2010:2:26:13:51	322.2		g	-7.65E+01		2.85E-07	1	u	2.73E+02		2.00E-02	0	0	0	2.73E+02
TAUXE	This study	318	U1361A	318-U1361A-001H_6A-0.9	318-U1361A-001H_6A-0.9	318-U1361A-001H_6A-0.9		318-U1361A-001H_6A-0.9:LT-AF-Z	LT-AF-Z	pmagpy-2.93			2010:2:26:13:51	304.3		g	-7.44E+01		2.51E-07	1	u	2.73E+02		2.00E-02	0	0	0	2.73E+02
TAUXE	This study	318	U1361A	318-U1361A-001H_6A-0.95	318-U1361A-001H_6A-0.95	318-U1361A-001H_6A-0.95		318-U1361A-001H_6A-0.95:LT-AF-Z	LT-AF-Z	pmagpy-2.93			2010:2:26:13:51	313.6		g	-7.21E+01		2.08E-07	1	u	2.73E+02		2.00E-02	0	0	0	2.73E+02
TAUXE	This study	318	U1361A	318-U1361A-001H_6A-1	318-U1361A-001H_6A-1	318-U1361A-001H_6A-1		318-U1361A-001H_6A-1:LT-AF-Z	LT-AF-Z	pmagpy-2.93			2010:2:26:13:51	317.4		g	-7.53E+01		1.87E-07	1	u	2.73E+02		2.00E-02	0	0	0	2.73E+02
TAUXE	This study	318	U1361A	318-U1361A-001H_6A-1.05	318-U1361A-001H_6A-1.05	318-U1361A-001H_6A-1.05		318-U1361A-001H_6A-1.05:LT-AF-Z	LT-AF-Z	pmagpy-2.93			2010:2:26:13:51	337		g	-7.71E+01		1.98E-07	1	u	2.73E+02		2.00E-02	0	0	0	2.73E+02
TAUXE	This study	318	U1361A	318-U1361A-001H_6A-1.1	318-U1361A-001H_6A-1.1	318-U1361A-001H_6A-1.1		318-U1361A-001H_6A-1.1:LT-AF-Z	LT-AF-Z	pmagpy-2.93			2010:2:26:13:51	358.4		g	-7.35E+01		2.11E-07	1	u	2.73E+02		2.00E-02	0	0	0	2.73E+02
TAUXE	This study	318	U1361A	318-U1361A-001H_6A-1.15	318-U1361A-001H_6A-1.15	318-U1361A-001H_6A-1.15		318-U1361A-001H_6A-1.15:LT-AF-Z	LT-AF-Z	pmagpy-2.93			2010:2:26:13:51	353.7		g	-6.32E+01		1.99E-07	1	u	2.73E+02		2.00E-02	0	0	0	2.73E+02
TAUXE	This study	318	U1361A	318-U1361A-001H_6A-1.2	318-U1361A-001H_6A-1.2	318-U1361A-001H_6A-1.2		318-U1361A-001H_6A-1.2:LT-AF-Z	LT-AF-Z	pmagpy-2.93			2010:2:26:13:51	330.3		g	-6.62E+01		1.45E-07	1	u	2.73E+02		2.00E-02	0	0	0	2.73E+02
TAUXE	This study	318	U1361A	318-U1361A-001H_6A-1.25	318-U1361A-001H_6A-1.25	318-U1361A-001H_6A-1.25		318-U1361A-001H_6A-1.25:LT-AF-Z	LT-AF-Z	pmagpy-2.93			2010:2:26:13:51	187.8		g	-7.81E+01		2.95E-07	1	u	2.73E+02		2.00E-02	0	0	0	2.73E+02
TAUXE	This study	318	U1361A	318-U1361A-001H_6A-1.3	318-U1361A-001H_6A-1.3	318-U1361A-001H_6A-1.3		318-U1361A-001H_6A-1.3:LT-AF-Z	LT-AF-Z	pmagpy-2.93			2010:2:26:13:51	217.1		g	-8.66E+01		4.52E-07	1	u	2.73E+02		2.00E-02	0	0	0	2.73E+02
TAUXE	This study	318	U1361A	318-U1361A-001H_6A-1.35	318-U1361A-001H_6A-1.35	318-U1361A-001H_6A-1.35		318-U1361A-001H_6A-1.35:LT-AF-Z	LT-AF-Z	pmagpy-2.93			2010:2:26:13:51	234.9		g	-8.84E+01		4.99E-07	1	u	2.73E+02		2.00E-02	0	0	0	2.73E+02
TAUXE	This study	318	U1361A	318-U1361A-004H_2A-0.1	318-U1361A-004H_2A-0.1	318-U1361A-004H_2A-0.1		318-U1361A-004H_2A-0.1:LT-AF-Z	LT-AF-Z	pmagpy-2.93			2010:2:26:17:08	29		g	78		2.25E-07	1	u	2.73E+02		2.00E-02	0	0	0	2.73E+02
TAUXE	This study	318	U1361A	318-U1361A-004H_2A-0.15	318-U1361A-004H_2A-0.15	318-U1361A-004H_2A-0.15		318-U1361A-004H_2A-0.15:LT-AF-Z	LT-AF-Z	pmagpy-2.93			2010:2:26:17:08	13.1		g	81		2.10E-07	1	u	2.73E+02		2.00E-02	0	0	0	2.73E+02
TAUXE	This study	318	U1361A	318-U1361A-004H_2A-0.2	318-U1361A-004H_2A-0.2	318-U1361A-004H_2A-0.2		318-U1361A-004H_2A-0.2:LT-AF-Z	LT-AF-Z	pmagpy-2.93			2010:2:26:17:08	348.6		g	79.9		2.45E-07	1	u	2.73E+02		2.00E-02	0	0	0	2.73E+02
TAUXE	This study	318	U1361A	318-U1361A-004H_2A-0.25	318-U1361A-004H_2A-0.25	318-U1361A-004H_2A-0.25		318-U1361A-004H_2A-0.25:LT-AF-Z	LT-AF-Z	pmagpy-2.93			2010:2:26:17:08	223.5		g	85.4		3.26E-07	1	u	2.73E+02		2.00E-02	0	0	0	2.73E+02
TAUXE	This study	318	U1361A	318-U1361A-004H_2A-0.3	318-U1361A-004H_2A-0.3	318-U1361A-004H_2A-0.3		318-U1361A-004H_2A-0.3:LT-AF-Z	LT-AF-Z	pmagpy-2.93			2010:2:26:17:08	178.6		g	70.2		4.61E-07	1	u	2.73E+02		2.00E-02	0	0	0	2.73E+02
TAUXE	This study	318	U1361A	318-U1361A-004H_2A-0.35	318-U1361A-004H_2A-0.35	318-U1361A-004H_2A-0.35		318-U1361A-004H_2A-0.35:LT-AF-Z	LT-AF-Z	pmagpy-2.93			2010:2:26:17:08	169.2		g	66.5		4.45E-07	1	u	2.73E+02		2.00E-02	0	0	0	2.73E+02
TAUXE	This study	318	U1361A	318-U1361A-004H_2A-0.4	318-U1361A-004H_2A-0.4	318-U1361A-004H_2A-0.4		318-U1361A-004H_2A-0.4:LT-AF-Z	LT-AF-Z	pmagpy-2.93			2010:2:26:17:08	139		g	65.9		3.75E-07	1	u	2.73E+02		2.00E-02	0	0	0	2.73E+02
TAUXE	This study	318	U1361A	318-U1361A-004H_2A-0.45	318-U1361A-004H_2A-0.45	318-U1361A-004H_2A-0.45		318-U1361A-004H_2A-0.45:LT-AF-Z	LT-AF-Z	pmagpy-2.93			2010:2:26:17:08	125.4		g	56.6		4.05E-07	1	u	2.73E+02		2.00E-02	0	0	0	2.73E+02
TAUXE	This study	318	U1361A	318-U1361A-004H_2A-0.5	318-U1361A-004H_2A-0.5	318-U1361A-004H_2A-0.5		318-U1361A-004H_2A-0.5:LT-AF-Z	LT-AF-Z	pmagpy-2.93			2010:2:26:17:08	118.6		g	68.5		2.78E-07	1	u	2.73E+02		2.00E-02	0	0	0	2.73E+02
TAUXE	This study	318	U1361A	318-U1361A-004H_2A-0.55	318-U1361A-004H_2A-0.55	318-U1361A-004H_2A-0.55		318-U1361A-004H_2A-0.55:LT-AF-Z	LT-AF-Z	pmagpy-2.93			2010:2:26:17:08	317		g	74.9		1.11E-07	1	u	2.73E+02		2.00E-02	0	0	0	2.73E+02
TAUXE	This study	318	U1361A	318-U1361A-004H_2A-0.6	318-U1361A-004H_2A-0.6	318-U1361A-004H_2A-0.6		318-U1361A-004H_2A-0.6:LT-AF-Z	LT-AF-Z	pmagpy-2.93			2010:2:26:17:08	330.1		g	35.3		3.45E-08	1	u	2.73E+02		2.00E-02	0	0	0	2.73E+02
TAUXE	This study	318	U1361A	318-U1361A-004H_2A-0.65	318-U1361A-004H_2A-0.65	318-U1361A-004H_2A-0.65		318-U1361A-004H_2A-0.65:LT-AF-Z	LT-AF-Z	pmagpy-2.93			2010:2:26:17:08	340.9		g	-6.20E+00		1.72E-08	1	u	2.73E+02		2.00E-02	0	0	0	2.73E+02
TAUXE	This study	318	U1361A	318-U1361A-004H_2A-0.7	318-U1361A-004H_2A-0.7	318-U1361A-004H_2A-0.7		318-U1361A-004H_2A-0.7:LT-AF-Z	LT-AF-Z	pmagpy-2.93			2010:2:26:17:08	34.6		g	-2.41E+01		1.35E-08	1	u	2.73E+02		2.00E-02	0	0	0	2.73E+02
TAUXE	This study	318	U1361A	318-U1361A-004H_2A-0.75	318-U1361A-004H_2A-0.75	318-U1361A-004H_2A-0.75		318-U1361A-004H_2A-0.75:LT-AF-Z	LT-AF-Z	pmagpy-2.93			2010:2:26:17:08	4		g	-1.91E+01		9.42E-09	1	u	2.73E+02		2.00E-02	0	0	0	2.73E+02
TAUXE	This study	318	U1361A	318-U1361A-004H_2A-0.8	318-U1361A-004H_2A-0.8	318-U1361A-004H_2A-0.8		318-U1361A-004H_2A-0.8:LT-AF-Z	LT-AF-Z	pmagpy-2.93			2010:2:26:17:08	8.1		g	-1.62E+01		7.25E-09	1	u	2.73E+02		2.00E-02	0	0	0	2.73E+02
TAUXE	This study	318	U1361A	318-U1361A-004H_2A-0.85	318-U1361A-004H_2A-0.85	318-U1361A-004H_2A-0.85		318-U1361A-004H_2A-0.85:LT-AF-Z	LT-AF-Z	pmagpy-2.93			2010:2:26:17:08	13.5		g	-4.01E+01		8.03E-09	1	u	2.73E+02		2.00E-02	0	0	0	2.73E+02
TAUXE	This study	318	U1361A	318-U1361A-004H_2A-0.9	318-U1361A-004H_2A-0.9	318-U1361A-004H_2A-0.9		318-U1361A-004H_2A-0.9:LT-AF-Z	LT-AF-Z	pmagpy-2.93			2010:2:26:17:08	354.5		g	-5.81E+01		1.23E-08	1	u	2.73E+02		2.00E-02	0	0	0	2.73E+02
TAUXE	This study	318	U1361A	318-U1361A-004H_2A-0.95	318-U1361A-004H_2A-0.95	318-U1361A-004H_2A-0.95		318-U1361A-004H_2A-0.95:LT-AF-Z	LT-AF-Z	pmagpy-2.93			2010:2:26:17:08	344.6		g	-3.78E+01		1.75E-08	1	u	2.73E+02		2.00E-02	0	0	0	2.73E+02
