tab 	measurements
analysts	citations	description	dir_csd	dir_dec	dir_inc	experiment	hyst_charging_mode	hyst_loop	hyst_sweep_rate	instrument_codes	magn_mass	magn_moment	magn_r2_det	magn_uncal	magn_volume	magn_x_sigma	magn_xyz_sigma	magn_y_sigma	magn_z_sigma	meas_field_ac	meas_field_dc	meas_freq	meas_n_orient	meas_orient_phi	meas_orient_theta	meas_pos_x	meas_pos_y	meas_pos_z	meas_temp	meas_temp_change	measurement	method_codes	quality	sequence	software_packages	specimen	standard	susc_chi_mass	susc_chi_qdr_mass	susc_chi_qdr_volume	susc_chi_volume	timestamp	treat_ac_field	treat_ac_field_dc_off	treat_ac_field_dc_on	treat_ac_field_decay_rate	treat_dc_field	treat_dc_field_ac_off	treat_dc_field_ac_on	treat_dc_field_decay_rate	treat_dc_field_phi	treat_dc_field_theta	treat_mw_integral	treat_mw_power	treat_mw_time	treat_step_num	treat_temp	treat_temp_dc_off	treat_temp_dc_on	treat_temp_decay_rate
	This study			27.7	-80	318-U1361A-001H-5A-0-2-LT-AF-Z						7.229000000000001e-07																	273		318-U1361A-001H-5A-0-2-LT-AF-Z-1	LT-AF-Z	g	87	pmagpy-2.93	318-U1361A-001H_5A-0.2	u					2010-02-26T13:50:00Z	0.02				0				0	0				1	273			
	This study			34.0	-80.8	318-U1361A-001H-5A-0-25-LT-AF-Z						8.048999999999999e-07																	273		318-U1361A-001H-5A-0-25-LT-AF-Z-1	LT-AF-Z	g	88	pmagpy-2.93	318-U1361A-001H_5A-0.25	u					2010-02-26T13:50:00Z	0.02				0				0	0				1	273			
	This study			25.9	-79.6	318-U1361A-001H-5A-0-3-LT-AF-Z						7.87e-07																	273		318-U1361A-001H-5A-0-3-LT-AF-Z-1	LT-AF-Z	g	89	pmagpy-2.93	318-U1361A-001H_5A-0.3	u					2010-02-26T13:50:00Z	0.02				0				0	0				1	273			
	This study			25.0	-77.7	318-U1361A-001H-5A-0-35-LT-AF-Z						7.333e-07																	273		318-U1361A-001H-5A-0-35-LT-AF-Z-1	LT-AF-Z	g	90	pmagpy-2.93	318-U1361A-001H_5A-0.35	u					2010-02-26T13:50:00Z	0.02				0				0	0				1	273			
	This study			26.8	-77.3	318-U1361A-001H-5A-0-4-LT-AF-Z						6.854e-07																	273		318-U1361A-001H-5A-0-4-LT-AF-Z-1	LT-AF-Z	g	91	pmagpy-2.93	318-U1361A-001H_5A-0.4	u					2010-02-26T13:50:00Z	0.02				0				0	0				1	273			
	This study			12.9	-81.3	318-U1361A-001H-5A-0-45-LT-AF-Z						6.012e-07																	273		318-U1361A-001H-5A-0-45-LT-AF-Z-1	LT-AF-Z	g	92	pmagpy-2.93	318-U1361A-001H_5A-0.45	u					2010-02-26T13:50:00Z	0.02				0				0	0				1	273			
	This study			12.1	-77.5	318-U1361A-001H-5A-0-5-LT-AF-Z						5.331e-07																	273		318-U1361A-001H-5A-0-5-LT-AF-Z-1	LT-AF-Z	g	93	pmagpy-2.93	318-U1361A-001H_5A-0.5	u					2010-02-26T13:50:00Z	0.02				0				0	0				1	273			
	This study			14.5	-76.3	318-U1361A-001H-5A-0-55-LT-AF-Z						4.774e-07																	273		318-U1361A-001H-5A-0-55-LT-AF-Z-1	LT-AF-Z	g	94	pmagpy-2.93	318-U1361A-001H_5A-0.55	u					2010-02-26T13:50:00Z	0.02				0				0	0				1	273			
	This study			30.3	-73.9	318-U1361A-001H-5A-0-6-LT-AF-Z						4.3289999999999997e-07																	273		318-U1361A-001H-5A-0-6-LT-AF-Z-1	LT-AF-Z	g	95	pmagpy-2.93	318-U1361A-001H_5A-0.6	u					2010-02-26T13:50:00Z	0.02				0				0	0				1	273			
	This study			26.0	-77.7	318-U1361A-001H-5A-0-65-LT-AF-Z						3.901e-07																	273		318-U1361A-001H-5A-0-65-LT-AF-Z-1	LT-AF-Z	g	96	pmagpy-2.93	318-U1361A-001H_5A-0.65	u					2010-02-26T13:50:00Z	0.02				0				0	0				1	273			
	This study			17.2	-80.6	318-U1361A-001H-5A-0-7-LT-AF-Z						3.877e-07																	273		318-U1361A-001H-5A-0-7-LT-AF-Z-1	LT-AF-Z	g	97	pmagpy-2.93	318-U1361A-001H_5A-0.7	u					2010-02-26T13:50:00Z	0.02				0				0	0				1	273			
	This study			21.4	-79	318-U1361A-001H-5A-0-75-LT-AF-Z						3.7979999999999995e-07																	273		318-U1361A-001H-5A-0-75-LT-AF-Z-1	LT-AF-Z	g	98	pmagpy-2.93	318-U1361A-001H_5A-0.75	u					2010-02-26T13:50:00Z	0.02				0				0	0				1	273			
	This study			22.5	-77.8	318-U1361A-001H-5A-0-8-LT-AF-Z						3.929e-07																	273		318-U1361A-001H-5A-0-8-LT-AF-Z-1	LT-AF-Z	g	99	pmagpy-2.93	318-U1361A-001H_5A-0.8	u					2010-02-26T13:50:00Z	0.02				0				0	0				1	273			
	This study			33.6	-79.2	318-U1361A-001H-5A-0-85-LT-AF-Z						4.4520000000000004e-07																	273		318-U1361A-001H-5A-0-85-LT-AF-Z-1	LT-AF-Z	g	100	pmagpy-2.93	318-U1361A-001H_5A-0.85	u					2010-02-26T13:50:00Z	0.02				0				0	0				1	273			
	This study			30.4	-78.6	318-U1361A-001H-5A-0-9-LT-AF-Z						5e-07																	273		318-U1361A-001H-5A-0-9-LT-AF-Z-1	LT-AF-Z	g	101	pmagpy-2.93	318-U1361A-001H_5A-0.9	u					2010-02-26T13:50:00Z	0.02				0				0	0				1	273			
	This study			28.2	-78.8	318-U1361A-001H-5A-0-95-LT-AF-Z						5.033e-07																	273		318-U1361A-001H-5A-0-95-LT-AF-Z-1	LT-AF-Z	g	102	pmagpy-2.93	318-U1361A-001H_5A-0.95	u					2010-02-26T13:50:00Z	0.02				0				0	0				1	273			
	This study			24.8	-79.4	318-U1361A-001H-5A-1-LT-AF-Z						5.202e-07																	273		318-U1361A-001H-5A-1-LT-AF-Z-1	LT-AF-Z	g	103	pmagpy-2.93	318-U1361A-001H_5A-1	u					2010-02-26T13:50:00Z	0.02				0				0	0				1	273			
	This study			26.3	-80.9	318-U1361A-001H-5A-1-05-LT-AF-Z						5.445e-07																	273		318-U1361A-001H-5A-1-05-LT-AF-Z-1	LT-AF-Z	g	104	pmagpy-2.93	318-U1361A-001H_5A-1.05	u					2010-02-26T13:50:00Z	0.02				0				0	0				1	273			
	This study			30.5	-77.8	318-U1361A-001H-5A-1-1-LT-AF-Z						5.671e-07																	273		318-U1361A-001H-5A-1-1-LT-AF-Z-1	LT-AF-Z	g	105	pmagpy-2.93	318-U1361A-001H_5A-1.1	u					2010-02-26T13:50:00Z	0.02				0				0	0				1	273			
	This study			24.8	-81.5	318-U1361A-001H-5A-1-15-LT-AF-Z						5.637e-07																	273		318-U1361A-001H-5A-1-15-LT-AF-Z-1	LT-AF-Z	g	106	pmagpy-2.93	318-U1361A-001H_5A-1.15	u					2010-02-26T13:50:00Z	0.02				0				0	0				1	273			
	This study			32.7	-77.6	318-U1361A-001H-5A-1-2-LT-AF-Z						6.126e-07																	273		318-U1361A-001H-5A-1-2-LT-AF-Z-1	LT-AF-Z	g	107	pmagpy-2.93	318-U1361A-001H_5A-1.2	u					2010-02-26T13:50:00Z	0.02				0				0	0				1	273			
	This study			40.5	-75.2	318-U1361A-001H-5A-1-25-LT-AF-Z						6.192e-07																	273		318-U1361A-001H-5A-1-25-LT-AF-Z-1	LT-AF-Z	g	108	pmagpy-2.93	318-U1361A-001H_5A-1.25	u					2010-02-26T13:50:00Z	0.02				0				0	0				1	273			
	This study			79.6	-79.2	318-U1361A-001H-5A-1-3-LT-AF-Z						5.745000000000001e-07																	273		318-U1361A-001H-5A-1-3-LT-AF-Z-1	LT-AF-Z	g	109	pmagpy-2.93	318-U1361A-001H_5A-1.3	u					2010-02-26T13:50:00Z	0.02				0				0	0				1	273			
	This study			100.0	-86.1	318-U1361A-001H-5A-1-35-LT-AF-Z						5.217e-07																	273		318-U1361A-001H-5A-1-35-LT-AF-Z-1	LT-AF-Z	g	110	pmagpy-2.93	318-U1361A-001H_5A-1.35	u					2010-02-26T13:50:00Z	0.02				0				0	0				1	273			
	This study			304.6	-89.3	318-U1361A-001H-5A-1-4-LT-AF-Z						4.245e-07																	273		318-U1361A-001H-5A-1-4-LT-AF-Z-1	LT-AF-Z	g	111	pmagpy-2.93	318-U1361A-001H_5A-1.4	u					2010-02-26T13:50:00Z	0.02				0				0	0				1	273			
	This study			22.0	-83.4	318-U1361A-001H-5A-1-45-LT-AF-Z						4.437e-07																	273		318-U1361A-001H-5A-1-45-LT-AF-Z-1	LT-AF-Z	g	112	pmagpy-2.93	318-U1361A-001H_5A-1.45	u					2010-02-26T13:50:00Z	0.02				0				0	0				1	273			
	This study			49.2	-63.3	318-U1361A-001H-6A-0-1-LT-AF-Z						4.615e-07																	273		318-U1361A-001H-6A-0-1-LT-AF-Z-1	LT-AF-Z	g	113	pmagpy-2.93	318-U1361A-001H_6A-0.1	u					2010-02-26T13:51:00Z	0.02				0				0	0				1	273			
	This study			52.8	-78.7	318-U1361A-001H-6A-0-15-LT-AF-Z						2.864e-07																	273		318-U1361A-001H-6A-0-15-LT-AF-Z-1	LT-AF-Z	g	114	pmagpy-2.93	318-U1361A-001H_6A-0.15	u					2010-02-26T13:51:00Z	0.02				0				0	0				1	273			
	This study			85.5	-85.3	318-U1361A-001H-6A-0-2-LT-AF-Z						2.627e-07																	273		318-U1361A-001H-6A-0-2-LT-AF-Z-1	LT-AF-Z	g	115	pmagpy-2.93	318-U1361A-001H_6A-0.2	u					2010-02-26T13:51:00Z	0.02				0				0	0				1	273			
	This study			14.2	-61.4	318-U1361A-001H-6A-0-25-LT-AF-Z						3.337e-07																	273		318-U1361A-001H-6A-0-25-LT-AF-Z-1	LT-AF-Z	g	116	pmagpy-2.93	318-U1361A-001H_6A-0.25	u					2010-02-26T13:51:00Z	0.02				0				0	0				1	273			
	This study			14.3	-28	318-U1361A-001H-6A-0-3-LT-AF-Z						1.902e-07																	273		318-U1361A-001H-6A-0-3-LT-AF-Z-1	LT-AF-Z	g	117	pmagpy-2.93	318-U1361A-001H_6A-0.3	u					2010-02-26T13:51:00Z	0.02				0				0	0				1	273			
	This study			96.5	-45.6	318-U1361A-001H-6A-0-35-LT-AF-Z						9.228999999999999e-08																	273		318-U1361A-001H-6A-0-35-LT-AF-Z-1	LT-AF-Z	g	118	pmagpy-2.93	318-U1361A-001H_6A-0.35	u					2010-02-26T13:51:00Z	0.02				0				0	0				1	273			
	This study			164.6	-84.2	318-U1361A-001H-6A-0-4-LT-AF-Z						1.3800000000000002e-07																	273		318-U1361A-001H-6A-0-4-LT-AF-Z-1	LT-AF-Z	g	119	pmagpy-2.93	318-U1361A-001H_6A-0.4	u					2010-02-26T13:51:00Z	0.02				0				0	0				1	273			
	This study			347.2	-79.8	318-U1361A-001H-6A-0-45-LT-AF-Z						1.922e-07																	273		318-U1361A-001H-6A-0-45-LT-AF-Z-1	LT-AF-Z	g	120	pmagpy-2.93	318-U1361A-001H_6A-0.45	u					2010-02-26T13:51:00Z	0.02				0				0	0				1	273			
	This study			354.9	-78.7	318-U1361A-001H-6A-0-5-LT-AF-Z						2.239e-07																	273		318-U1361A-001H-6A-0-5-LT-AF-Z-1	LT-AF-Z	g	121	pmagpy-2.93	318-U1361A-001H_6A-0.5	u					2010-02-26T13:51:00Z	0.02				0				0	0				1	273			
	This study			351.5	-80.1	318-U1361A-001H-6A-0-55-LT-AF-Z						1.972e-07																	273		318-U1361A-001H-6A-0-55-LT-AF-Z-1	LT-AF-Z	g	122	pmagpy-2.93	318-U1361A-001H_6A-0.55	u					2010-02-26T13:51:00Z	0.02				0				0	0				1	273			
	This study			11.4	-70.6	318-U1361A-001H-6A-0-6-LT-AF-Z						1.7320000000000002e-07																	273		318-U1361A-001H-6A-0-6-LT-AF-Z-1	LT-AF-Z	g	123	pmagpy-2.93	318-U1361A-001H_6A-0.6	u					2010-02-26T13:51:00Z	0.02				0				0	0				1	273			
	This study			351.6	-65	318-U1361A-001H-6A-0-65-LT-AF-Z						1.618e-07																	273		318-U1361A-001H-6A-0-65-LT-AF-Z-1	LT-AF-Z	g	124	pmagpy-2.93	318-U1361A-001H_6A-0.65	u					2010-02-26T13:51:00Z	0.02				0				0	0				1	273			
	This study			323.7	-79.9	318-U1361A-001H-6A-0-7-LT-AF-Z						2.2760000000000003e-07																	273		318-U1361A-001H-6A-0-7-LT-AF-Z-1	LT-AF-Z	g	125	pmagpy-2.93	318-U1361A-001H_6A-0.7	u					2010-02-26T13:51:00Z	0.02				0				0	0				1	273			
	This study			310.5	-79.1	318-U1361A-001H-6A-0-75-LT-AF-Z						2.858e-07																	273		318-U1361A-001H-6A-0-75-LT-AF-Z-1	LT-AF-Z	g	126	pmagpy-2.93	318-U1361A-001H_6A-0.75	u					2010-02-26T13:51:00Z	0.02				0				0	0				1	273			
	This study			318.5	-78.2	318-U1361A-001H-6A-0-8-LT-AF-Z						3.0399999999999997e-07																	273		318-U1361A-001H-6A-0-8-LT-AF-Z-1	LT-AF-Z	g	127	pmagpy-2.93	318-U1361A-001H_6A-0.8	u					2010-02-26T13:51:00Z	0.02				0				0	0				1	273			
	This study			322.2	-76.5	318-U1361A-001H-6A-0-85-LT-AF-Z						2.85e-07																	273		318-U1361A-001H-6A-0-85-LT-AF-Z-1	LT-AF-Z	g	128	pmagpy-2.93	318-U1361A-001H_6A-0.85	u					2010-02-26T13:51:00Z	0.02				0				0	0				1	273			
	This study			304.3	-74.4	318-U1361A-001H-6A-0-9-LT-AF-Z						2.513e-07																	273		318-U1361A-001H-6A-0-9-LT-AF-Z-1	LT-AF-Z	g	129	pmagpy-2.93	318-U1361A-001H_6A-0.9	u					2010-02-26T13:51:00Z	0.02				0				0	0				1	273			
	This study			313.6	-72.1	318-U1361A-001H-6A-0-95-LT-AF-Z						2.082e-07																	273		318-U1361A-001H-6A-0-95-LT-AF-Z-1	LT-AF-Z	g	130	pmagpy-2.93	318-U1361A-001H_6A-0.95	u					2010-02-26T13:51:00Z	0.02				0				0	0				1	273			
	This study			317.4	-75.3	318-U1361A-001H-6A-1-LT-AF-Z						1.8649999999999998e-07																	273		318-U1361A-001H-6A-1-LT-AF-Z-1	LT-AF-Z	g	131	pmagpy-2.93	318-U1361A-001H_6A-1	u					2010-02-26T13:51:00Z	0.02				0				0	0				1	273			
	This study			337.0	-77.1	318-U1361A-001H-6A-1-05-LT-AF-Z						1.983e-07																	273		318-U1361A-001H-6A-1-05-LT-AF-Z-1	LT-AF-Z	g	132	pmagpy-2.93	318-U1361A-001H_6A-1.05	u					2010-02-26T13:51:00Z	0.02				0				0	0				1	273			
	This study			358.4	-73.5	318-U1361A-001H-6A-1-1-LT-AF-Z						2.106e-07																	273		318-U1361A-001H-6A-1-1-LT-AF-Z-1	LT-AF-Z	g	133	pmagpy-2.93	318-U1361A-001H_6A-1.1	u					2010-02-26T13:51:00Z	0.02				0				0	0				1	273			
	This study			353.7	-63.2	318-U1361A-001H-6A-1-15-LT-AF-Z						1.986e-07																	273		318-U1361A-001H-6A-1-15-LT-AF-Z-1	LT-AF-Z	g	134	pmagpy-2.93	318-U1361A-001H_6A-1.15	u					2010-02-26T13:51:00Z	0.02				0				0	0				1	273			
	This study			330.3	-66.2	318-U1361A-001H-6A-1-2-LT-AF-Z						1.451e-07																	273		318-U1361A-001H-6A-1-2-LT-AF-Z-1	LT-AF-Z	g	135	pmagpy-2.93	318-U1361A-001H_6A-1.2	u					2010-02-26T13:51:00Z	0.02				0				0	0				1	273			
	This study			187.8	-78.1	318-U1361A-001H-6A-1-25-LT-AF-Z						2.954e-07																	273		318-U1361A-001H-6A-1-25-LT-AF-Z-1	LT-AF-Z	g	136	pmagpy-2.93	318-U1361A-001H_6A-1.25	u					2010-02-26T13:51:00Z	0.02				0				0	0				1	273			
	This study			217.1	-86.6	318-U1361A-001H-6A-1-3-LT-AF-Z						4.515e-07																	273		318-U1361A-001H-6A-1-3-LT-AF-Z-1	LT-AF-Z	g	137	pmagpy-2.93	318-U1361A-001H_6A-1.3	u					2010-02-26T13:51:00Z	0.02				0				0	0				1	273			
	This study			234.9	-88.4	318-U1361A-001H-6A-1-35-LT-AF-Z						4.985e-07																	273		318-U1361A-001H-6A-1-35-LT-AF-Z-1	LT-AF-Z	g	138	pmagpy-2.93	318-U1361A-001H_6A-1.35	u					2010-02-26T13:51:00Z	0.02				0				0	0				1	273			
	This study			29.0	78	318-U1361A-004H-2A-0-1-LT-AF-Z						2.252e-07																	273		318-U1361A-004H-2A-0-1-LT-AF-Z-1	LT-AF-Z	g	139	pmagpy-2.93	318-U1361A-004H_2A-0.1	u					2010-02-26T17:08:00Z	0.02				0				0	0				1	273			
	This study			13.1	81	318-U1361A-004H-2A-0-15-LT-AF-Z						2.1e-07																	273		318-U1361A-004H-2A-0-15-LT-AF-Z-1	LT-AF-Z	g	140	pmagpy-2.93	318-U1361A-004H_2A-0.15	u					2010-02-26T17:08:00Z	0.02				0				0	0				1	273			
	This study			348.6	79.9	318-U1361A-004H-2A-0-2-LT-AF-Z						2.449e-07																	273		318-U1361A-004H-2A-0-2-LT-AF-Z-1	LT-AF-Z	g	141	pmagpy-2.93	318-U1361A-004H_2A-0.2	u					2010-02-26T17:08:00Z	0.02				0				0	0				1	273			
	This study			223.5	85.4	318-U1361A-004H-2A-0-25-LT-AF-Z						3.255e-07																	273		318-U1361A-004H-2A-0-25-LT-AF-Z-1	LT-AF-Z	g	142	pmagpy-2.93	318-U1361A-004H_2A-0.25	u					2010-02-26T17:08:00Z	0.02				0				0	0				1	273			
	This study			178.6	70.2	318-U1361A-004H-2A-0-3-LT-AF-Z						4.605e-07																	273		318-U1361A-004H-2A-0-3-LT-AF-Z-1	LT-AF-Z	g	143	pmagpy-2.93	318-U1361A-004H_2A-0.3	u					2010-02-26T17:08:00Z	0.02				0				0	0				1	273			
	This study			169.2	66.5	318-U1361A-004H-2A-0-35-LT-AF-Z						4.454e-07																	273		318-U1361A-004H-2A-0-35-LT-AF-Z-1	LT-AF-Z	g	144	pmagpy-2.93	318-U1361A-004H_2A-0.35	u					2010-02-26T17:08:00Z	0.02				0				0	0				1	273			
	This study			139.0	65.9	318-U1361A-004H-2A-0-4-LT-AF-Z						3.745e-07																	273		318-U1361A-004H-2A-0-4-LT-AF-Z-1	LT-AF-Z	g	145	pmagpy-2.93	318-U1361A-004H_2A-0.4	u					2010-02-26T17:08:00Z	0.02				0				0	0				1	273			
	This study			125.4	56.6	318-U1361A-004H-2A-0-45-LT-AF-Z						4.045e-07																	273		318-U1361A-004H-2A-0-45-LT-AF-Z-1	LT-AF-Z	g	146	pmagpy-2.93	318-U1361A-004H_2A-0.45	u					2010-02-26T17:08:00Z	0.02				0				0	0				1	273			
	This study			118.6	68.5	318-U1361A-004H-2A-0-5-LT-AF-Z						2.784e-07																	273		318-U1361A-004H-2A-0-5-LT-AF-Z-1	LT-AF-Z	g	147	pmagpy-2.93	318-U1361A-004H_2A-0.5	u					2010-02-26T17:08:00Z	0.02				0				0	0				1	273			
	This study			317.0	74.9	318-U1361A-004H-2A-0-55-LT-AF-Z						1.105e-07																	273		318-U1361A-004H-2A-0-55-LT-AF-Z-1	LT-AF-Z	g	148	pmagpy-2.93	318-U1361A-004H_2A-0.55	u					2010-02-26T17:08:00Z	0.02				0				0	0				1	273			
	This study			330.1	35.3	318-U1361A-004H-2A-0-6-LT-AF-Z						3.445e-08																	273		318-U1361A-004H-2A-0-6-LT-AF-Z-1	LT-AF-Z	g	149	pmagpy-2.93	318-U1361A-004H_2A-0.6	u					2010-02-26T17:08:00Z	0.02				0				0	0				1	273			
	This study			340.9	-6.2	318-U1361A-004H-2A-0-65-LT-AF-Z						1.715e-08																	273		318-U1361A-004H-2A-0-65-LT-AF-Z-1	LT-AF-Z	g	150	pmagpy-2.93	318-U1361A-004H_2A-0.65	u					2010-02-26T17:08:00Z	0.02				0				0	0				1	273			
	This study			34.6	-24.1	318-U1361A-004H-2A-0-7-LT-AF-Z						1.349e-08																	273		318-U1361A-004H-2A-0-7-LT-AF-Z-1	LT-AF-Z	g	151	pmagpy-2.93	318-U1361A-004H_2A-0.7	u					2010-02-26T17:08:00Z	0.02				0				0	0				1	273			
	This study			4.0	-19.1	318-U1361A-004H-2A-0-75-LT-AF-Z						9.416e-09																	273		318-U1361A-004H-2A-0-75-LT-AF-Z-1	LT-AF-Z	g	152	pmagpy-2.93	318-U1361A-004H_2A-0.75	u					2010-02-26T17:08:00Z	0.02				0				0	0				1	273			
	This study			8.1	-16.2	318-U1361A-004H-2A-0-8-LT-AF-Z						7.249e-09																	273		318-U1361A-004H-2A-0-8-LT-AF-Z-1	LT-AF-Z	g	153	pmagpy-2.93	318-U1361A-004H_2A-0.8	u					2010-02-26T17:08:00Z	0.02				0				0	0				1	273			
	This study			13.5	-40.1	318-U1361A-004H-2A-0-85-LT-AF-Z						8.029e-09																	273		318-U1361A-004H-2A-0-85-LT-AF-Z-1	LT-AF-Z	g	154	pmagpy-2.93	318-U1361A-004H_2A-0.85	u					2010-02-26T17:08:00Z	0.02				0				0	0				1	273			
	This study			354.5	-58.1	318-U1361A-004H-2A-0-9-LT-AF-Z						1.228e-08																	273		318-U1361A-004H-2A-0-9-LT-AF-Z-1	LT-AF-Z	g	155	pmagpy-2.93	318-U1361A-004H_2A-0.9	u					2010-02-26T17:08:00Z	0.02				0				0	0				1	273			
	This study			344.6	-37.8	318-U1361A-004H-2A-0-95-LT-AF-Z						1.746e-08																	273		318-U1361A-004H-2A-0-95-LT-AF-Z-1	LT-AF-Z	g	156	pmagpy-2.93	318-U1361A-004H_2A-0.95	u					2010-02-26T17:08:00Z	0.02				0				0	0				1	273			
	This study			347.0	-13.8	318-U1361A-004H-2A-1-LT-AF-Z						1.3e-08																	273		318-U1361A-004H-2A-1-LT-AF-Z-1	LT-AF-Z	g	157	pmagpy-2.93	318-U1361A-004H_2A-1	u					2010-02-26T17:08:00Z	0.02				0				0	0				1	273			
	This study			5.5	11.4	318-U1361A-004H-2A-1-05-LT-AF-Z						7.3580000000000004e-09																	273		318-U1361A-004H-2A-1-05-LT-AF-Z-1	LT-AF-Z	g	158	pmagpy-2.93	318-U1361A-004H_2A-1.05	u					2010-02-26T17:08:00Z	0.02				0				0	0				1	273			
	This study			356.1	3.1	318-U1361A-004H-2A-1-1-LT-AF-Z						1.1159999999999999e-08																	273		318-U1361A-004H-2A-1-1-LT-AF-Z-1	LT-AF-Z	g	159	pmagpy-2.93	318-U1361A-004H_2A-1.1	u					2010-02-26T17:08:00Z	0.02				0				0	0				1	273			
	This study			346.5	-6.1	318-U1361A-004H-2A-1-15-LT-AF-Z						1.088e-08																	273		318-U1361A-004H-2A-1-15-LT-AF-Z-1	LT-AF-Z	g	160	pmagpy-2.93	318-U1361A-004H_2A-1.15	u					2010-02-26T17:08:00Z	0.02				0				0	0				1	273			
	This study			349.6	-20.6	318-U1361A-004H-2A-1-2-LT-AF-Z						7.624e-09																	273		318-U1361A-004H-2A-1-2-LT-AF-Z-1	LT-AF-Z	g	161	pmagpy-2.93	318-U1361A-004H_2A-1.2	u					2010-02-26T17:08:00Z	0.02				0				0	0				1	273			
	This study			340.8	-47.6	318-U1361A-004H-2A-1-25-LT-AF-Z						8.107e-09																	273		318-U1361A-004H-2A-1-25-LT-AF-Z-1	LT-AF-Z	g	162	pmagpy-2.93	318-U1361A-004H_2A-1.25	u					2010-02-26T17:08:00Z	0.02				0				0	0				1	273			
	This study			299.7	-25.3	318-U1361A-004H-3A-0-1-LT-AF-Z						1.808e-08																	273		318-U1361A-004H-3A-0-1-LT-AF-Z-1	LT-AF-Z	g	163	pmagpy-2.93	318-U1361A-004H_3A-0.1	u					2010-02-26T17:24:00Z	0.02				0				0	0				1	273			
	This study			286.8	-18.9	318-U1361A-004H-3A-0-15-LT-AF-Z						1.9019999999999998e-08																	273		318-U1361A-004H-3A-0-15-LT-AF-Z-1	LT-AF-Z	g	164	pmagpy-2.93	318-U1361A-004H_3A-0.15	u					2010-02-26T17:24:00Z	0.02				0				0	0				1	273			
	This study			277.3	33.3	318-U1361A-004H-3A-0-2-LT-AF-Z						2.7130000000000002e-08																	273		318-U1361A-004H-3A-0-2-LT-AF-Z-1	LT-AF-Z	g	165	pmagpy-2.93	318-U1361A-004H_3A-0.2	u					2010-02-26T17:24:00Z	0.02				0				0	0				1	273			
	This study			181.7	78.8	318-U1361A-004H-3A-0-25-LT-AF-Z						9.525000000000001e-08																	273		318-U1361A-004H-3A-0-25-LT-AF-Z-1	LT-AF-Z	g	166	pmagpy-2.93	318-U1361A-004H_3A-0.25	u					2010-02-26T17:24:00Z	0.02				0				0	0				1	273			
	This study			122.3	67.1	318-U1361A-004H-3A-0-3-LT-AF-Z						2.197e-07																	273		318-U1361A-004H-3A-0-3-LT-AF-Z-1	LT-AF-Z	g	167	pmagpy-2.93	318-U1361A-004H_3A-0.3	u					2010-02-26T17:24:00Z	0.02				0				0	0				1	273			
	This study			111.0	76.7	318-U1361A-004H-3A-0-35-LT-AF-Z						9.214e-08																	273		318-U1361A-004H-3A-0-35-LT-AF-Z-1	LT-AF-Z	g	168	pmagpy-2.93	318-U1361A-004H_3A-0.35	u					2010-02-26T17:24:00Z	0.02				0				0	0				1	273			
	This study			291.9	37.7	318-U1361A-004H-3A-0-4-LT-AF-Z						3.196e-08																	273		318-U1361A-004H-3A-0-4-LT-AF-Z-1	LT-AF-Z	g	169	pmagpy-2.93	318-U1361A-004H_3A-0.4	u					2010-02-26T17:24:00Z	0.02				0				0	0				1	273			
	This study			298.1	6.3	318-U1361A-004H-3A-0-45-LT-AF-Z						2.2610000000000002e-08																	273		318-U1361A-004H-3A-0-45-LT-AF-Z-1	LT-AF-Z	g	170	pmagpy-2.93	318-U1361A-004H_3A-0.45	u					2010-02-26T17:24:00Z	0.02				0				0	0				1	273			
	This study			287.9	-38.2	318-U1361A-004H-3A-0-5-LT-AF-Z						2.432e-08																	273		318-U1361A-004H-3A-0-5-LT-AF-Z-1	LT-AF-Z	g	171	pmagpy-2.93	318-U1361A-004H_3A-0.5	u					2010-02-26T17:24:00Z	0.02				0				0	0				1	273			
	This study			292.5	-50.8	318-U1361A-004H-3A-0-55-LT-AF-Z						2.9930000000000004e-08																	273		318-U1361A-004H-3A-0-55-LT-AF-Z-1	LT-AF-Z	g	172	pmagpy-2.93	318-U1361A-004H_3A-0.55	u					2010-02-26T17:24:00Z	0.02				0				0	0				1	273			
	This study			287.9	1.8	318-U1361A-004H-3A-0-6-LT-AF-Z						3.8660000000000003e-08																	273		318-U1361A-004H-3A-0-6-LT-AF-Z-1	LT-AF-Z	g	173	pmagpy-2.93	318-U1361A-004H_3A-0.6	u					2010-02-26T17:24:00Z	0.02				0				0	0				1	273			
	This study			288.8	67.1	318-U1361A-004H-3A-0-65-LT-AF-Z						8.247e-08																	273		318-U1361A-004H-3A-0-65-LT-AF-Z-1	LT-AF-Z	g	174	pmagpy-2.93	318-U1361A-004H_3A-0.65	u					2010-02-26T17:24:00Z	0.02				0				0	0				1	273			
	This study			330.4	68.5	318-U1361A-004H-3A-0-7-LT-AF-Z						1.5199999999999998e-07																	273		318-U1361A-004H-3A-0-7-LT-AF-Z-1	LT-AF-Z	g	175	pmagpy-2.93	318-U1361A-004H_3A-0.7	u					2010-02-26T17:24:00Z	0.02				0				0	0				1	273			
	This study			294.5	62.5	318-U1361A-004H-3A-0-75-LT-AF-Z						1.8989999999999997e-07																	273		318-U1361A-004H-3A-0-75-LT-AF-Z-1	LT-AF-Z	g	176	pmagpy-2.93	318-U1361A-004H_3A-0.75	u					2010-02-26T17:24:00Z	0.02				0				0	0				1	273			
