tab 	measurements
analysts	citations	description	dir_csd	dir_dec	dir_inc	experiment	instrument_codes	location	magn_moment	meas_n_orient	meas_temp	measurement	method_codes	quality	sample	site	software_packages	specimen	standard	timestamp	treat_ac_field	treat_dc_field	treat_dc_field_phi	treat_dc_field_theta	treat_temp
Saiko	This study		0.4	69.9	-28.9	318-U1359A-012H-1-W-104:LP-IRM-3D	SIO-flo	U1359A	1.030e-08	4	2.730e+02	6	LP-IRM-3D	g	318-U1359A-012H-1-W-104	318-U1359A-012H-1-W-10	pmagpy-2.135	318-U1359A-012H-1-W-104	u	SAN	0	0	0	0	6.230e+02
Saiko	This study		0.5	70.5	-29.0	318-U1359A-012H-1-W-104:LP-IRM-3D	SIO-flo	U1359A	9.430e-09	4	2.730e+02	7	LP-IRM-3D	g	318-U1359A-012H-1-W-104	318-U1359A-012H-1-W-10	pmagpy-2.135	318-U1359A-012H-1-W-104	u	SAN	0	0	0	0	6.480e+02
Saiko	This study		0.4	71.4	-28.1	318-U1359A-012H-1-W-104:LP-IRM-3D	SIO-flo	U1359A	8.718e-09	4	2.730e+02	8	LP-IRM-3D	g	318-U1359A-012H-1-W-104	318-U1359A-012H-1-W-10	pmagpy-2.135	318-U1359A-012H-1-W-104	u	SAN	0	0	0	0	6.730e+02
Saiko	This study		0.4	73.8	-27.2	318-U1359A-012H-1-W-104:LP-IRM-3D	SIO-flo	U1359A	6.990e-09	4	2.730e+02	9	LP-IRM-3D	g	318-U1359A-012H-1-W-104	318-U1359A-012H-1-W-10	pmagpy-2.135	318-U1359A-012H-1-W-104	u	SAN	0	0	0	0	7.230e+02
Saiko	This study		0.5	74.0	-26.3	318-U1359A-012H-1-W-104:LP-IRM-3D	SIO-flo	U1359A	4.770e-09	4	2.730e+02	10	LP-IRM-3D	g	318-U1359A-012H-1-W-104	318-U1359A-012H-1-W-10	pmagpy-2.135	318-U1359A-012H-1-W-104	u	SAN	0	0	0	0	7.730e+02
Saiko	This study		0.4	68.7	-25.8	318-U1359A-012H-1-W-104:LP-IRM-3D	SIO-flo	U1359A	1.876e-09	4	2.730e+02	11	LP-IRM-3D	g	318-U1359A-012H-1-W-104	318-U1359A-012H-1-W-10	pmagpy-2.135	318-U1359A-012H-1-W-104	u	SAN	0	0	0	0	8.230e+02
Saiko	This study		0.6	58.0	-28.8	318-U1359A-012H-1-W-104:LP-IRM-3D	SIO-flo	U1359A	5.125e-10	4	2.730e+02	12	LP-IRM-3D	g	318-U1359A-012H-1-W-104	318-U1359A-012H-1-W-10	pmagpy-2.135	318-U1359A-012H-1-W-104	u	SAN	0	0	0	0	8.480e+02
Saiko	This study		0.9	48.5	-26.1	318-U1359A-012H-1-W-104:LP-IRM-3D	SIO-flo	U1359A	2.236e-10	4	2.730e+02	13	LP-IRM-3D	g	318-U1359A-012H-1-W-104	318-U1359A-012H-1-W-10	pmagpy-2.135	318-U1359A-012H-1-W-104	u	SAN	0	0	0	0	8.730e+02
Saiko	This study		1.1	334.1	-31.0	318-U1359A-012H-1-W-104:LP-IRM-3D	SIO-flo	U1359A	1.103e-10	4	2.730e+02	14	LP-IRM-3D	g	318-U1359A-012H-1-W-104	318-U1359A-012H-1-W-10	pmagpy-2.135	318-U1359A-012H-1-W-104	u	SAN	0	0	0	0	8.980e+02
Saiko	This study		0.3	60.0	-30.0	318-U1359A-012H-5-W-70:LP-IRM-3D	SIO-flo	U1359A	6.716e-08	4	2.730e+02	1	LP-IRM-3D	g	318-U1359A-012H-5-W-70	318-U1359A-012H-5-W-7	pmagpy-2.135	318-U1359A-012H-5-W-70	u	SAN	0	0	0	0	2.730e+02
Saiko	This study		0.5	59.3	-26.1	318-U1359A-012H-5-W-70:LP-IRM-3D	SIO-flo	U1359A	5.668e-08	4	2.730e+02	2	LP-IRM-3D	g	318-U1359A-012H-5-W-70	318-U1359A-012H-5-W-7	pmagpy-2.135	318-U1359A-012H-5-W-70	u	SAN	0	0	0	0	3.730e+02
Saiko	This study		0.4	58.7	-22.3	318-U1359A-012H-5-W-70:LP-IRM-3D	SIO-flo	U1359A	3.716e-08	4	2.730e+02	3	LP-IRM-3D	g	318-U1359A-012H-5-W-70	318-U1359A-012H-5-W-7	pmagpy-2.135	318-U1359A-012H-5-W-70	u	SAN	0	0	0	0	4.730e+02
Saiko	This study		0.5	66.6	-21.6	318-U1359A-012H-5-W-70:LP-IRM-3D	SIO-flo	U1359A	2.732e-08	4	2.730e+02	4	LP-IRM-3D	g	318-U1359A-012H-5-W-70	318-U1359A-012H-5-W-7	pmagpy-2.135	318-U1359A-012H-5-W-70	u	SAN	0	0	0	0	5.730e+02
Saiko	This study		0.4	66.7	-21.0	318-U1359A-012H-5-W-70:LP-IRM-3D	SIO-flo	U1359A	2.517e-08	4	2.730e+02	5	LP-IRM-3D	g	318-U1359A-012H-5-W-70	318-U1359A-012H-5-W-7	pmagpy-2.135	318-U1359A-012H-5-W-70	u	SAN	0	0	0	0	5.980e+02
Saiko	This study		0.5	64.1	-20.5	318-U1359A-012H-5-W-70:LP-IRM-3D	SIO-flo	U1359A	2.283e-08	4	2.730e+02	6	LP-IRM-3D	g	318-U1359A-012H-5-W-70	318-U1359A-012H-5-W-7	pmagpy-2.135	318-U1359A-012H-5-W-70	u	SAN	0	0	0	0	6.230e+02
Saiko	This study		0.5	65.6	-20.3	318-U1359A-012H-5-W-70:LP-IRM-3D	SIO-flo	U1359A	2.079e-08	4	2.730e+02	7	LP-IRM-3D	g	318-U1359A-012H-5-W-70	318-U1359A-012H-5-W-7	pmagpy-2.135	318-U1359A-012H-5-W-70	u	SAN	0	0	0	0	6.480e+02
Saiko	This study		0.5	65.4	-19.8	318-U1359A-012H-5-W-70:LP-IRM-3D	SIO-flo	U1359A	1.882e-08	4	2.730e+02	8	LP-IRM-3D	g	318-U1359A-012H-5-W-70	318-U1359A-012H-5-W-7	pmagpy-2.135	318-U1359A-012H-5-W-70	u	SAN	0	0	0	0	6.730e+02
Saiko	This study		0.4	64.5	-19.3	318-U1359A-012H-5-W-70:LP-IRM-3D	SIO-flo	U1359A	1.415e-08	4	2.730e+02	9	LP-IRM-3D	g	318-U1359A-012H-5-W-70	318-U1359A-012H-5-W-7	pmagpy-2.135	318-U1359A-012H-5-W-70	u	SAN	0	0	0	0	7.230e+02
Saiko	This study		0.5	67.9	-20.3	318-U1359A-012H-5-W-70:LP-IRM-3D	SIO-flo	U1359A	8.112e-09	4	2.730e+02	10	LP-IRM-3D	g	318-U1359A-012H-5-W-70	318-U1359A-012H-5-W-7	pmagpy-2.135	318-U1359A-012H-5-W-70	u	SAN	0	0	0	0	7.730e+02
Saiko	This study		0.5	71.6	-24.0	318-U1359A-012H-5-W-70:LP-IRM-3D	SIO-flo	U1359A	2.260e-09	4	2.730e+02	11	LP-IRM-3D	g	318-U1359A-012H-5-W-70	318-U1359A-012H-5-W-7	pmagpy-2.135	318-U1359A-012H-5-W-70	u	SAN	0	0	0	0	8.230e+02
Saiko	This study		0.4	70.2	-27.4	318-U1359A-012H-5-W-70:LP-IRM-3D	SIO-flo	U1359A	6.208e-10	4	2.730e+02	12	LP-IRM-3D	g	318-U1359A-012H-5-W-70	318-U1359A-012H-5-W-7	pmagpy-2.135	318-U1359A-012H-5-W-70	u	SAN	0	0	0	0	8.480e+02
Saiko	This study		1.3	67.5	-21.8	318-U1359A-012H-5-W-70:LP-IRM-3D	SIO-flo	U1359A	2.274e-10	4	2.730e+02	13	LP-IRM-3D	g	318-U1359A-012H-5-W-70	318-U1359A-012H-5-W-7	pmagpy-2.135	318-U1359A-012H-5-W-70	u	SAN	0	0	0	0	8.730e+02
Saiko	This study	average of multiple measurements	99.2	349.5	-27.8	318-U1359A-012H-5-W-70:LP-IRM-3D	SIO-flo	U1359A	5.853e-11	3.0	2.730e+02	14	DE-VM:LP-IRM-3D	g	318-U1359A-012H-5-W-70	318-U1359A-012H-5-W-7	pmagpy-2.135	318-U1359A-012H-5-W-70	u	SAN	0	0	0	0	8.980e+02
Saiko	This study		0.3	57.9	-31.0	318-U1359A-013H-4-W-89:LP-IRM-3D	SIO-flo	U1359A	7.359e-08	4	2.730e+02	1	LP-IRM-3D	g	318-U1359A-013H-4-W-89	318-U1359A-013H-4-W-8	pmagpy-2.135	318-U1359A-013H-4-W-89	u	SAN	0	0	0	0	2.730e+02
Saiko	This study		0.6	54.5	-27.6	318-U1359A-013H-4-W-89:LP-IRM-3D	SIO-flo	U1359A	6.292e-08	4	2.730e+02	2	LP-IRM-3D	g	318-U1359A-013H-4-W-89	318-U1359A-013H-4-W-8	pmagpy-2.135	318-U1359A-013H-4-W-89	u	SAN	0	0	0	0	3.730e+02
Saiko	This study		0.4	58.6	-24.7	318-U1359A-013H-4-W-89:LP-IRM-3D	SIO-flo	U1359A	4.026e-08	4	2.730e+02	3	LP-IRM-3D	g	318-U1359A-013H-4-W-89	318-U1359A-013H-4-W-8	pmagpy-2.135	318-U1359A-013H-4-W-89	u	SAN	0	0	0	0	4.730e+02
Saiko	This study		0.6	65.8	-23.3	318-U1359A-013H-4-W-89:LP-IRM-3D	SIO-flo	U1359A	2.777e-08	4	2.730e+02	4	LP-IRM-3D	g	318-U1359A-013H-4-W-89	318-U1359A-013H-4-W-8	pmagpy-2.135	318-U1359A-013H-4-W-89	u	SAN	0	0	0	0	5.730e+02
Saiko	This study		0.4	65.1	-22.7	318-U1359A-013H-4-W-89:LP-IRM-3D	SIO-flo	U1359A	2.501e-08	4	2.730e+02	5	LP-IRM-3D	g	318-U1359A-013H-4-W-89	318-U1359A-013H-4-W-8	pmagpy-2.135	318-U1359A-013H-4-W-89	u	SAN	0	0	0	0	5.980e+02
Saiko	This study		0.4	62.6	-22.2	318-U1359A-013H-4-W-89:LP-IRM-3D	SIO-flo	U1359A	2.246e-08	4	2.730e+02	6	LP-IRM-3D	g	318-U1359A-013H-4-W-89	318-U1359A-013H-4-W-8	pmagpy-2.135	318-U1359A-013H-4-W-89	u	SAN	0	0	0	0	6.230e+02
Saiko	This study		0.3	65.2	-21.8	318-U1359A-013H-4-W-89:LP-IRM-3D	SIO-flo	U1359A	2.055e-08	4	2.730e+02	7	LP-IRM-3D	g	318-U1359A-013H-4-W-89	318-U1359A-013H-4-W-8	pmagpy-2.135	318-U1359A-013H-4-W-89	u	SAN	0	0	0	0	6.480e+02
Saiko	This study		0.4	66.1	-21.7	318-U1359A-013H-4-W-89:LP-IRM-3D	SIO-flo	U1359A	1.844e-08	4	2.730e+02	8	LP-IRM-3D	g	318-U1359A-013H-4-W-89	318-U1359A-013H-4-W-8	pmagpy-2.135	318-U1359A-013H-4-W-89	u	SAN	0	0	0	0	6.730e+02
Saiko	This study		0.5	67.8	-21.4	318-U1359A-013H-4-W-89:LP-IRM-3D	SIO-flo	U1359A	1.383e-08	4	2.730e+02	9	LP-IRM-3D	g	318-U1359A-013H-4-W-89	318-U1359A-013H-4-W-8	pmagpy-2.135	318-U1359A-013H-4-W-89	u	SAN	0	0	0	0	7.230e+02
Saiko	This study		0.3	69.9	-22.1	318-U1359A-013H-4-W-89:LP-IRM-3D	SIO-flo	U1359A	8.255e-09	4	2.730e+02	10	LP-IRM-3D	g	318-U1359A-013H-4-W-89	318-U1359A-013H-4-W-8	pmagpy-2.135	318-U1359A-013H-4-W-89	u	SAN	0	0	0	0	7.730e+02
Saiko	This study		0.3	68.6	-27.7	318-U1359A-013H-4-W-89:LP-IRM-3D	SIO-flo	U1359A	2.349e-09	4	2.730e+02	11	LP-IRM-3D	g	318-U1359A-013H-4-W-89	318-U1359A-013H-4-W-8	pmagpy-2.135	318-U1359A-013H-4-W-89	u	SAN	0	0	0	0	8.230e+02
Saiko	This study		0.3	67.4	-28.8	318-U1359A-013H-4-W-89:LP-IRM-3D	SIO-flo	U1359A	2.881e-10	4	2.730e+02	12	LP-IRM-3D	g	318-U1359A-013H-4-W-89	318-U1359A-013H-4-W-8	pmagpy-2.135	318-U1359A-013H-4-W-89	u	SAN	0	0	0	0	8.480e+02
Saiko	This study		2.0	60.1	-57.8	318-U1359A-013H-4-W-89:LP-IRM-3D	SIO-flo	U1359A	1.254e-10	4	2.730e+02	13	LP-IRM-3D	g	318-U1359A-013H-4-W-89	318-U1359A-013H-4-W-8	pmagpy-2.135	318-U1359A-013H-4-W-89	u	SAN	0	0	0	0	8.730e+02
Saiko	This study	average of multiple measurements	114.6	82.8	-4.7	318-U1359A-013H-4-W-89:LP-IRM-3D	SIO-flo	U1359A	8.869e-11	2.0	2.730e+02	14	DE-VM:LP-IRM-3D	g	318-U1359A-013H-4-W-89	318-U1359A-013H-4-W-8	pmagpy-2.135	318-U1359A-013H-4-W-89	u	SAN	0	0	0	0	8.980e+02
Saiko	This study		0.3	67.3	-38.0	318-U1359A-013H-6-W-88:LP-IRM-3D	SIO-flo	U1359A	5.094e-08	4	2.730e+02	1	LP-IRM-3D	g	318-U1359A-013H-6-W-88	318-U1359A-013H-6-W-8	pmagpy-2.135	318-U1359A-013H-6-W-88	u	SAN	0	0	0	0	2.730e+02
Saiko	This study		0.5	70.2	-34.7	318-U1359A-013H-6-W-88:LP-IRM-3D	SIO-flo	U1359A	4.355e-08	4	2.730e+02	2	LP-IRM-3D	g	318-U1359A-013H-6-W-88	318-U1359A-013H-6-W-8	pmagpy-2.135	318-U1359A-013H-6-W-88	u	SAN	0	0	0	0	3.730e+02
Saiko	This study		0.4	69.4	-31.1	318-U1359A-013H-6-W-88:LP-IRM-3D	SIO-flo	U1359A	3.170e-08	4	2.730e+02	3	LP-IRM-3D	g	318-U1359A-013H-6-W-88	318-U1359A-013H-6-W-8	pmagpy-2.135	318-U1359A-013H-6-W-88	u	SAN	0	0	0	0	4.730e+02
Saiko	This study		0.3	70.8	-30.3	318-U1359A-013H-6-W-88:LP-IRM-3D	SIO-flo	U1359A	2.521e-08	4	2.730e+02	4	LP-IRM-3D	g	318-U1359A-013H-6-W-88	318-U1359A-013H-6-W-8	pmagpy-2.135	318-U1359A-013H-6-W-88	u	SAN	0	0	0	0	5.730e+02
Saiko	This study		0.3	73.8	-29.9	318-U1359A-013H-6-W-88:LP-IRM-3D	SIO-flo	U1359A	2.328e-08	4	2.730e+02	5	LP-IRM-3D	g	318-U1359A-013H-6-W-88	318-U1359A-013H-6-W-8	pmagpy-2.135	318-U1359A-013H-6-W-88	u	SAN	0	0	0	0	5.980e+02
Saiko	This study		0.3	74.9	-30.0	318-U1359A-013H-6-W-88:LP-IRM-3D	SIO-flo	U1359A	2.109e-08	4	2.730e+02	6	LP-IRM-3D	g	318-U1359A-013H-6-W-88	318-U1359A-013H-6-W-8	pmagpy-2.135	318-U1359A-013H-6-W-88	u	SAN	0	0	0	0	6.230e+02
Saiko	This study		0.4	76.1	-29.7	318-U1359A-013H-6-W-88:LP-IRM-3D	SIO-flo	U1359A	1.924e-08	4	2.730e+02	7	LP-IRM-3D	g	318-U1359A-013H-6-W-88	318-U1359A-013H-6-W-8	pmagpy-2.135	318-U1359A-013H-6-W-88	u	SAN	0	0	0	0	6.480e+02
Saiko	This study		0.5	75.1	-29.1	318-U1359A-013H-6-W-88:LP-IRM-3D	SIO-flo	U1359A	1.734e-08	4	2.730e+02	8	LP-IRM-3D	g	318-U1359A-013H-6-W-88	318-U1359A-013H-6-W-8	pmagpy-2.135	318-U1359A-013H-6-W-88	u	SAN	0	0	0	0	6.730e+02
Saiko	This study		0.6	77.4	-28.5	318-U1359A-013H-6-W-88:LP-IRM-3D	SIO-flo	U1359A	1.311e-08	4	2.730e+02	9	LP-IRM-3D	g	318-U1359A-013H-6-W-88	318-U1359A-013H-6-W-8	pmagpy-2.135	318-U1359A-013H-6-W-88	u	SAN	0	0	0	0	7.230e+02
Saiko	This study		0.5	77.3	-28.6	318-U1359A-013H-6-W-88:LP-IRM-3D	SIO-flo	U1359A	8.500e-09	4	2.730e+02	10	LP-IRM-3D	g	318-U1359A-013H-6-W-88	318-U1359A-013H-6-W-8	pmagpy-2.135	318-U1359A-013H-6-W-88	u	SAN	0	0	0	0	7.730e+02
Saiko	This study		0.3	82.0	-27.3	318-U1359A-013H-6-W-88:LP-IRM-3D	SIO-flo	U1359A	3.075e-09	4	2.730e+02	11	LP-IRM-3D	g	318-U1359A-013H-6-W-88	318-U1359A-013H-6-W-8	pmagpy-2.135	318-U1359A-013H-6-W-88	u	SAN	0	0	0	0	8.230e+02
Saiko	This study		0.5	90.2	-31.2	318-U1359A-013H-6-W-88:LP-IRM-3D	SIO-flo	U1359A	8.086e-10	4	2.730e+02	12	LP-IRM-3D	g	318-U1359A-013H-6-W-88	318-U1359A-013H-6-W-8	pmagpy-2.135	318-U1359A-013H-6-W-88	u	SAN	0	0	0	0	8.480e+02
Saiko	This study		0.9	60.8	-35.2	318-U1359A-013H-6-W-88:LP-IRM-3D	SIO-flo	U1359A	2.410e-10	4	2.730e+02	13	LP-IRM-3D	g	318-U1359A-013H-6-W-88	318-U1359A-013H-6-W-8	pmagpy-2.135	318-U1359A-013H-6-W-88	u	SAN	0	0	0	0	8.730e+02
Saiko	This study		3.8	59.0	-31.3	318-U1359A-013H-6-W-88:LP-IRM-3D	SIO-flo	U1359A	4.720e-11	4	2.730e+02	14	LP-IRM-3D	g	318-U1359A-013H-6-W-88	318-U1359A-013H-6-W-8	pmagpy-2.135	318-U1359A-013H-6-W-88	u	SAN	0	0	0	0	8.980e+02
Saiko	This study		0.5	55.2	-27.6	318-U1359A-014H-2-W-60:LP-IRM-3D	SIO-flo	U1359A	1.074e-07	4	2.730e+02	1	LP-IRM-3D	g	318-U1359A-014H-2-W-60	318-U1359A-014H-2-W-6	pmagpy-2.135	318-U1359A-014H-2-W-60	u	SAN	0	0	0	0	2.730e+02
Saiko	This study		0.4	55.3	-24.2	318-U1359A-014H-2-W-60:LP-IRM-3D	SIO-flo	U1359A	9.267e-08	4	2.730e+02	2	LP-IRM-3D	g	318-U1359A-014H-2-W-60	318-U1359A-014H-2-W-6	pmagpy-2.135	318-U1359A-014H-2-W-60	u	SAN	0	0	0	0	3.730e+02
Saiko	This study		0.5	54.2	-20.7	318-U1359A-014H-2-W-60:LP-IRM-3D	SIO-flo	U1359A	6.331e-08	4	2.730e+02	3	LP-IRM-3D	g	318-U1359A-014H-2-W-60	318-U1359A-014H-2-W-6	pmagpy-2.135	318-U1359A-014H-2-W-60	u	SAN	0	0	0	0	4.730e+02
Saiko	This study		0.4	60.2	-20.3	318-U1359A-014H-2-W-60:LP-IRM-3D	SIO-flo	U1359A	4.334e-08	4	2.730e+02	4	LP-IRM-3D	g	318-U1359A-014H-2-W-60	318-U1359A-014H-2-W-6	pmagpy-2.135	318-U1359A-014H-2-W-60	u	SAN	0	0	0	0	5.730e+02
Saiko	This study		0.4	63.1	-20.1	318-U1359A-014H-2-W-60:LP-IRM-3D	SIO-flo	U1359A	3.867e-08	4	2.730e+02	5	LP-IRM-3D	g	318-U1359A-014H-2-W-60	318-U1359A-014H-2-W-6	pmagpy-2.135	318-U1359A-014H-2-W-60	u	SAN	0	0	0	0	5.980e+02
Saiko	This study		0.4	62.6	-20.0	318-U1359A-014H-2-W-60:LP-IRM-3D	SIO-flo	U1359A	3.445e-08	4	2.730e+02	6	LP-IRM-3D	g	318-U1359A-014H-2-W-60	318-U1359A-014H-2-W-6	pmagpy-2.135	318-U1359A-014H-2-W-60	u	SAN	0	0	0	0	6.230e+02
Saiko	This study		0.4	67.2	-19.9	318-U1359A-014H-2-W-60:LP-IRM-3D	SIO-flo	U1359A	3.113e-08	4	2.730e+02	7	LP-IRM-3D	g	318-U1359A-014H-2-W-60	318-U1359A-014H-2-W-6	pmagpy-2.135	318-U1359A-014H-2-W-60	u	SAN	0	0	0	0	6.480e+02
Saiko	This study		0.5	64.2	-19.7	318-U1359A-014H-2-W-60:LP-IRM-3D	SIO-flo	U1359A	2.776e-08	4	2.730e+02	8	LP-IRM-3D	g	318-U1359A-014H-2-W-60	318-U1359A-014H-2-W-6	pmagpy-2.135	318-U1359A-014H-2-W-60	u	SAN	0	0	0	0	6.730e+02
Saiko	This study		0.5	70.2	-20.5	318-U1359A-014H-2-W-60:LP-IRM-3D	SIO-flo	U1359A	2.009e-08	4	2.730e+02	9	LP-IRM-3D	g	318-U1359A-014H-2-W-60	318-U1359A-014H-2-W-6	pmagpy-2.135	318-U1359A-014H-2-W-60	u	SAN	0	0	0	0	7.230e+02
Saiko	This study		0.3	73.1	-22.0	318-U1359A-014H-2-W-60:LP-IRM-3D	SIO-flo	U1359A	1.166e-08	4	2.730e+02	10	LP-IRM-3D	g	318-U1359A-014H-2-W-60	318-U1359A-014H-2-W-6	pmagpy-2.135	318-U1359A-014H-2-W-60	u	SAN	0	0	0	0	7.730e+02
Saiko	This study		0.5	73.7	-26.9	318-U1359A-014H-2-W-60:LP-IRM-3D	SIO-flo	U1359A	3.522e-09	4	2.730e+02	11	LP-IRM-3D	g	318-U1359A-014H-2-W-60	318-U1359A-014H-2-W-6	pmagpy-2.135	318-U1359A-014H-2-W-60	u	SAN	0	0	0	0	8.230e+02
Saiko	This study		0.4	61.7	-19.7	318-U1359A-014H-2-W-60:LP-IRM-3D	SIO-flo	U1359A	7.674e-10	4	2.730e+02	12	LP-IRM-3D	g	318-U1359A-014H-2-W-60	318-U1359A-014H-2-W-6	pmagpy-2.135	318-U1359A-014H-2-W-60	u	SAN	0	0	0	0	8.480e+02
Saiko	This study		1.5	40.1	8.1	318-U1359A-014H-2-W-60:LP-IRM-3D	SIO-flo	U1359A	1.732e-10	4	2.730e+02	13	LP-IRM-3D	g	318-U1359A-014H-2-W-60	318-U1359A-014H-2-W-6	pmagpy-2.135	318-U1359A-014H-2-W-60	u	SAN	0	0	0	0	8.730e+02
Saiko	This study		1.1	270.7	-69.1	318-U1359A-014H-2-W-60:LP-IRM-3D	SIO-flo	U1359A	1.168e-10	4	2.730e+02	14	LP-IRM-3D	g	318-U1359A-014H-2-W-60	318-U1359A-014H-2-W-6	pmagpy-2.135	318-U1359A-014H-2-W-60	u	SAN	0	0	0	0	8.980e+02
Saiko	This study		0.5	73.4	-44.7	318-U1359A-014H-6-W-13:LP-IRM-3D	SIO-flo	U1359A	2.255e-06	4	2.730e+02	1	LP-IRM-3D	g	318-U1359A-014H-6-W-13	318-U1359A-014H-6-W-1	pmagpy-2.135	318-U1359A-014H-6-W-13	u	SAN	0	0	0	0	2.730e+02
Saiko	This study		0.4	75.4	-42.6	318-U1359A-014H-6-W-13:LP-IRM-3D	SIO-flo	U1359A	2.074e-06	4	2.730e+02	2	LP-IRM-3D	g	318-U1359A-014H-6-W-13	318-U1359A-014H-6-W-1	pmagpy-2.135	318-U1359A-014H-6-W-13	u	SAN	0	0	0	0	3.730e+02
Saiko	This study		0.5	77.4	-38.0	318-U1359A-014H-6-W-13:LP-IRM-3D	SIO-flo	U1359A	1.558e-06	4	2.730e+02	3	LP-IRM-3D	g	318-U1359A-014H-6-W-13	318-U1359A-014H-6-W-1	pmagpy-2.135	318-U1359A-014H-6-W-13	u	SAN	0	0	0	0	4.730e+02
Saiko	This study		0.4	78.5	-35.8	318-U1359A-014H-6-W-13:LP-IRM-3D	SIO-flo	U1359A	1.233e-06	4	2.730e+02	4	LP-IRM-3D	g	318-U1359A-014H-6-W-13	318-U1359A-014H-6-W-1	pmagpy-2.135	318-U1359A-014H-6-W-13	u	SAN	0	0	0	0	5.730e+02
Saiko	This study		0.5	76.8	-34.8	318-U1359A-014H-6-W-13:LP-IRM-3D	SIO-flo	U1359A	1.134e-06	4	2.730e+02	5	LP-IRM-3D	g	318-U1359A-014H-6-W-13	318-U1359A-014H-6-W-1	pmagpy-2.135	318-U1359A-014H-6-W-13	u	SAN	0	0	0	0	5.980e+02
Saiko	This study		0.5	80.5	-33.8	318-U1359A-014H-6-W-13:LP-IRM-3D	SIO-flo	U1359A	1.041e-06	4	2.730e+02	6	LP-IRM-3D	g	318-U1359A-014H-6-W-13	318-U1359A-014H-6-W-1	pmagpy-2.135	318-U1359A-014H-6-W-13	u	SAN	0	0	0	0	6.230e+02
Saiko	This study		0.9	77.9	-32.9	318-U1359A-014H-6-W-13:LP-IRM-3D	SIO-flo	U1359A	9.344e-07	4	2.730e+02	7	LP-IRM-3D	g	318-U1359A-014H-6-W-13	318-U1359A-014H-6-W-1	pmagpy-2.135	318-U1359A-014H-6-W-13	u	SAN	0	0	0	0	6.480e+02
Saiko	This study		0.6	76.5	-32.0	318-U1359A-014H-6-W-13:LP-IRM-3D	SIO-flo	U1359A	8.277e-07	4	2.730e+02	8	LP-IRM-3D	g	318-U1359A-014H-6-W-13	318-U1359A-014H-6-W-1	pmagpy-2.135	318-U1359A-014H-6-W-13	u	SAN	0	0	0	0	6.730e+02
Saiko	This study		0.5	77.2	-30.5	318-U1359A-014H-6-W-13:LP-IRM-3D	SIO-flo	U1359A	6.071e-07	4	2.730e+02	9	LP-IRM-3D	g	318-U1359A-014H-6-W-13	318-U1359A-014H-6-W-1	pmagpy-2.135	318-U1359A-014H-6-W-13	u	SAN	0	0	0	0	7.230e+02
Saiko	This study		0.6	79.1	-29.5	318-U1359A-014H-6-W-13:LP-IRM-3D	SIO-flo	U1359A	4.001e-07	4	2.730e+02	10	LP-IRM-3D	g	318-U1359A-014H-6-W-13	318-U1359A-014H-6-W-1	pmagpy-2.135	318-U1359A-014H-6-W-13	u	SAN	0	0	0	0	7.730e+02
Saiko	This study		0.5	78.4	-29.3	318-U1359A-014H-6-W-13:LP-IRM-3D	SIO-flo	U1359A	2.051e-07	4	2.730e+02	11	LP-IRM-3D	g	318-U1359A-014H-6-W-13	318-U1359A-014H-6-W-1	pmagpy-2.135	318-U1359A-014H-6-W-13	u	SAN	0	0	0	0	8.230e+02
Saiko	This study		0.5	80.3	-29.0	318-U1359A-014H-6-W-13:LP-IRM-3D	SIO-flo	U1359A	1.309e-07	4	2.730e+02	12	LP-IRM-3D	g	318-U1359A-014H-6-W-13	318-U1359A-014H-6-W-1	pmagpy-2.135	318-U1359A-014H-6-W-13	u	SAN	0	0	0	0	8.480e+02
Saiko	This study		0.3	77.0	-29.0	318-U1359A-014H-6-W-13:LP-IRM-3D	SIO-flo	U1359A	6.330e-08	4	2.730e+02	13	LP-IRM-3D	g	318-U1359A-014H-6-W-13	318-U1359A-014H-6-W-1	pmagpy-2.135	318-U1359A-014H-6-W-13	u	SAN	0	0	0	0	8.730e+02
Saiko	This study		0.4	35.2	-19.1	318-U1359A-014H-6-W-13:LP-IRM-3D	SIO-flo	U1359A	6.710e-09	4	2.730e+02	14	LP-IRM-3D	g	318-U1359A-014H-6-W-13	318-U1359A-014H-6-W-1	pmagpy-2.135	318-U1359A-014H-6-W-13	u	SAN	0	0	0	0	8.980e+02
Saiko	This study		0.4	64.3	-43.1	318-U1359A-015H-2-W-56:LP-IRM-3D	SIO-flo	U1359A	6.451e-08	4	2.730e+02	1	LP-IRM-3D	g	318-U1359A-015H-2-W-56	318-U1359A-015H-2-W-5	pmagpy-2.135	318-U1359A-015H-2-W-56	u	SAN	0	0	0	0	2.730e+02
Saiko	This study		0.4	60.3	-39.6	318-U1359A-015H-2-W-56:LP-IRM-3D	SIO-flo	U1359A	5.383e-08	4	2.730e+02	2	LP-IRM-3D	g	318-U1359A-015H-2-W-56	318-U1359A-015H-2-W-5	pmagpy-2.135	318-U1359A-015H-2-W-56	u	SAN	0	0	0	0	3.730e+02
Saiko	This study		0.5	66.4	-35.8	318-U1359A-015H-2-W-56:LP-IRM-3D	SIO-flo	U1359A	3.736e-08	4	2.730e+02	3	LP-IRM-3D	g	318-U1359A-015H-2-W-56	318-U1359A-015H-2-W-5	pmagpy-2.135	318-U1359A-015H-2-W-56	u	SAN	0	0	0	0	4.730e+02
