tab	measurements
analysts	citations	description	dir_dec	dir_inc	experiment	instrument_codes	magn_moment	meas_temp	measurement	method_codes	quality	sequence	specimen	standard	timestamp	treat_ac_field	treat_dc_field	treat_dc_field_phi	treat_dc_field_theta	treat_mw_integral	treat_mw_power	treat_mw_time	treat_step_num
Elliot Hurst	This study	Step Type-I:Step Number-3	310.53	-47.75	NVPARP16A4  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	Tristan:Tristan	4.5840000000000003e-07	273.0	NVPARP16A4  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD_6	LT-M-I:LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	g	196	NVPARP16A4	u	2013:09:16:15:38:34		3e-05	0	-90	58.92	13	5	6
Elliot Hurst	This study	Step Type-T:Step Number-3	311.76	-42.29	NVPARP16A4  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	Tristan:Tristan	4.1630000000000004e-07	273.0	NVPARP16A4  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD_7	LT-PMRM-MD:LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	g	197	NVPARP16A4	u	2013:09:16:15:40:41		0.0	0	0	57.58	13	5	7
Elliot Hurst	This study	Step Type-P:Step Number-1	311.06	-43.35	NVPARP16A4  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	Tristan:Tristan	4.235e-07	273.0	NVPARP16A4  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD_8	LT-PMRM-I:LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	g	198	NVPARP16A4	u	2013:09:16:15:43:12		3e-05	0	-90	23.22	5	5	8
Elliot Hurst	This study	Step Type-Z:Step Number-4	311.91	-41.77	NVPARP16A4  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	Tristan:Tristan	3.731e-07	273.0	NVPARP16A4  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD_9	LT-M-Z:LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	g	199	NVPARP16A4	u	2013:09:16:15:45:24		0.0	0	0	69.73	15	5	9
Elliot Hurst	This study	Step Type-I:Step Number-4	310.32	-50.79	NVPARP16A4  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	Tristan:Tristan	4.326e-07	273.0	NVPARP16A4  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD_10	LT-M-I:LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	g	200	NVPARP16A4	u	2013:09:16:15:47:40		3e-05	0	-90	69.9	15	5	10
Elliot Hurst	This study	Step Type-Z:Step Number-5	309.92	-42.2	NVPARP16A4  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	Tristan:Tristan	3.3810000000000004e-07	273.0	NVPARP16A4  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD_11	LT-M-Z:LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	g	201	NVPARP16A4	u	2013:09:16:15:49:26		0.0	0	0	79.92	18	5	11
Elliot Hurst	This study	Step Type-I:Step Number-5	309.69	-53.92	NVPARP16A4  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	Tristan:Tristan	4.1840000000000004e-07	273.0	NVPARP16A4  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD_12	LT-M-I:LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	g	202	NVPARP16A4	u	2013:09:16:15:51:07		3e-05	0	-90	82.68	18	5	12
Elliot Hurst	This study	Step Type-T:Step Number-5	309.41	-43.07	NVPARP16A4  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	Tristan:Tristan	3.366e-07	273.0	NVPARP16A4  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD_13	LT-PMRM-MD:LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	g	203	NVPARP16A4	u	2013:09:16:15:53:32		0.0	0	0	80.96	18	5	13
Elliot Hurst	This study	Step Type-P:Step Number-3	308.92	-50.46	NVPARP16A4  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	Tristan:Tristan	3.8450000000000004e-07	273.0	NVPARP16A4  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD_14	LT-PMRM-I:LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	g	204	NVPARP16A4	u	2013:09:16:15:55:41		3e-05	0	-90	59.04	13	5	14
Elliot Hurst	This study	Step Type-Z:Step Number-6	309.53	-42.98	NVPARP16A4  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	Tristan:Tristan	3.091e-07	273.0	NVPARP16A4  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD_15	LT-M-Z:LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	g	205	NVPARP16A4	u	2013:09:16:15:58:01		0.0	0	0	92.59	20	5	15
Elliot Hurst	This study	Step Type-I:Step Number-6	312.88	-57.64	NVPARP16A4  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	Tristan:Tristan	4.0490000000000003e-07	273.0	NVPARP16A4  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD_16	LT-M-I:LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	g	206	NVPARP16A4	u	2013:09:16:16:00:17		3e-05	0	-90	93.28	20	5	16
Elliot Hurst	This study	Step Type-Z:Step Number-7	310.93	-42.5	NVPARP16A4  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	Tristan:Tristan	2.8300000000000003e-07	273.0	NVPARP16A4  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD_17	LT-M-Z:LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	g	207	NVPARP16A4	u	2013:09:16:16:03:15		0.0	0	0	105.88	23	5	17
Elliot Hurst	This study	Step Type-I:Step Number-7	310.23	-58.83	NVPARP16A4  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	Tristan:Tristan	3.9979999999999997e-07	273.0	NVPARP16A4  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD_18	LT-M-I:LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	g	208	NVPARP16A4	u	2013:09:16:16:05:27		3e-05	0	-90	103.72	23	5	18
Elliot Hurst	This study	Step Type-T:Step Number-7	309.18	-42.4	NVPARP16A4  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	Tristan:Tristan	2.852e-07	273.0	NVPARP16A4  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD_19	LT-PMRM-MD:LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	g	209	NVPARP16A4	u	2013:09:16:16:07:58		0.0	0	0	103.25	23	5	19
Elliot Hurst	This study	Step Type-P:Step Number-5	310.37	-57.19	NVPARP16A4  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	Tristan:Tristan	3.7649999999999996e-07	273.0	NVPARP16A4  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD_20	LT-PMRM-I:LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	g	210	NVPARP16A4	u	2013:09:16:16:09:56		3e-05	0	-90	81.96	18	5	20
Elliot Hurst	This study	Step Type-Z:Step Number-8	308.63	-43.5	NVPARP16A4  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	Tristan:Tristan	2.098e-07	273.0	NVPARP16A4  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD_21	LT-M-Z:LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	g	211	NVPARP16A4	u	2013:09:16:16:12:09		0.0	0	0	121.9	28	5	21
Elliot Hurst	This study	Step Type-I:Step Number-8	310.8	-69.15	NVPARP16A4  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	Tristan:Tristan	3.7509999999999996e-07	273.0	NVPARP16A4  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD_22	LT-M-I:LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	g	212	NVPARP16A4	u	2013:09:16:16:14:17		3e-05	0	-90	123.64	28	5	22
Elliot Hurst	This study	Step Type-Z:Step Number-9	311.85	-42.66	NVPARP16A4  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	Tristan:Tristan	1.6289999999999998e-07	273.0	NVPARP16A4  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD_23	LT-M-Z:LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	g	213	NVPARP16A4	u	2013:09:16:16:16:09		0.0	0	0	130.73	30	5	23
Elliot Hurst	This study	Step Type-I:Step Number-9	310.9	-73.1	NVPARP16A4  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	Tristan:Tristan	3.675e-07	273.0	NVPARP16A4  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD_24	LT-M-I:LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	g	214	NVPARP16A4	u	2013:09:16:16:18:04		3e-05	0	-90	131.4	30	5	24
Elliot Hurst	This study	Step Type-T:Step Number-9	310.88	-44.86	NVPARP16A4  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	Tristan:Tristan	1.554e-07	273.0	NVPARP16A4  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD_25	LT-PMRM-MD:LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	g	215	NVPARP16A4	u	2013:09:16:16:20:07		0.0	0	0	130.29	30	5	25
Elliot Hurst	This study	Step Type-P:Step Number-7	311.08	-70.88	NVPARP16A4  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	Tristan:Tristan	3.103e-07	273.0	NVPARP16A4  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD_26	LT-PMRM-I:LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	g	216	NVPARP16A4	u	2013:09:16:16:22:18		3e-05	0	-90	102.5	23	5	26
Elliot Hurst	This study	Step Type-Z:Step Number-10	312.15	-43.69	NVPARP16A4  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	Tristan:Tristan	1.197e-07	273.0	NVPARP16A4  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD_27	LT-M-Z:LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	g	217	NVPARP16A4	u	2013:09:16:16:24:33		0.0	0	0	143.01	30	6	27
Elliot Hurst	This study	Step Type-I:Step Number-10	310.03	-77.63	NVPARP16A4  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	Tristan:Tristan	3.662e-07	273.0	NVPARP16A4  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD_28	LT-M-I:LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	g	218	NVPARP16A4	u	2013:09:16:16:26:52		3e-05	0	-90	142.12	30	6	28
Elliot Hurst	This study	Step Type-Z:Step Number-11	309.71	-45.06	NVPARP16A4  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	Tristan:Tristan	8.742000000000001e-08	273.0	NVPARP16A4  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD_29	LT-M-Z:LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	g	219	NVPARP16A4	u	2013:09:16:16:29:03		0.0	0	0	155.05	30	6	29
Elliot Hurst	This study	Step Type-I:Step Number-11	309.67	-80.98	NVPARP16A4  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	Tristan:Tristan	3.7079999999999996e-07	273.0	NVPARP16A4  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD_30	LT-M-I:LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	g	220	NVPARP16A4	u	2013:09:16:16:30:59		3e-05	0	-90	158.11	30	6	30
Elliot Hurst	This study	Step Type-T:Step Number-11	311.37	-40.52	NVPARP16A4  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	Tristan:Tristan	5.757999999999999e-08	273.0	NVPARP16A4  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD_31	LT-PMRM-MD:LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	g	221	NVPARP16A4	u	2013:09:16:16:33:06		0.0	0	0	163.58	30	6	31
Elliot Hurst	This study	Step Type-P:Step Number-9	298.29	-83.11	NVPARP16A4  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	Tristan:Tristan	3.173e-07	273.0	NVPARP16A4  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD_32	LT-PMRM-I:LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	g	222	NVPARP16A4	u	2013:09:16:16:35:20		3e-05	0	-90	129.54	30	5	32
Elliot Hurst	This study	Step Type-Z:Step Number-12	315.7	-47.35	NVPARP16A4  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	Tristan:Tristan	5.8349999999999996e-08	273.0	NVPARP16A4  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD_33	LT-M-Z:LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	g	223	NVPARP16A4	u	2013:09:16:16:37:28		0.0	0	0	166.23	30	6	33
Elliot Hurst	This study	Step Type-I:Step Number-12	301.52	-83.73	NVPARP16A4  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	Tristan:Tristan	3.5329999999999997e-07	273.0	NVPARP16A4  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD_34	LT-M-I:LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	g	224	NVPARP16A4	u	2013:09:16:16:39:53		3e-05	0	-90	164.29	30	6	34
Elliot Hurst	This study	Step Type-Z:Step Number-13	312.48	-40.68	NVPARP16A4  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	Tristan:Tristan	5.862e-08	273.0	NVPARP16A4  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD_35	LT-M-Z:LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	g	225	NVPARP16A4	u	2013:09:16:16:45:48		0.0	0	0	178.14	30	7	35
Elliot Hurst	This study	Step Type-I:Step Number-13	306.04	-84.03	NVPARP16A4  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	Tristan:Tristan	3.5399999999999997e-07	273.0	NVPARP16A4  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD_36	LT-M-I:LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	g	226	NVPARP16A4	u	2013:09:16:16:48:00		3e-05	0	-90	180.47	30	7	36
Elliot Hurst	This study	Step Type-T:Step Number-13	314.38	-42.3	NVPARP16A4  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	Tristan:Tristan	5.3250000000000004e-08	273.0	NVPARP16A4  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD_37	LT-PMRM-MD:LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	g	227	NVPARP16A4	u	2013:09:16:16:50:11		0.0	0	0	179.81	30	7	37
Elliot Hurst	This study	Step Type-P:Step Number-11	306.45	-85.81	NVPARP16A4  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	Tristan:Tristan	3.4070000000000003e-07	273.0	NVPARP16A4  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD_38	LT-PMRM-I:LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	g	228	NVPARP16A4	u	2013:09:16:16:52:25		3e-05	0	-90	157.13	30	6	38
Elliot Hurst	This study	Step Type-NRM:Step Number-0	122.1	-1.3	NVPATF06A3  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	Tristan:Tristan	7.972e-08	273.0	NVPATF06A3  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM_0	LT-NO:LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	g	229	NVPATF06A3	u	2013:09:12:13:39:54		0.0	999	99	0.0	0	0	0
Elliot Hurst	This study	Step Type-:Step Number-0	0.0		NVPATF06A3  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	Tristan:Tristan	0.0	273.0	NVPATF06A3  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM_1	LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	g	230	NVPATF06A3	u	IZZI+:MW:PI:Elliot Hurst		0.0	0	0	0.0	99	999	1
Elliot Hurst	This study	Step Type-NRM:Step Number-0	121.54	-1.47	NVPATF06A3  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	Tristan:Tristan	7.967000000000001e-08	273.0	NVPATF06A3  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM_2	LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	g	231	NVPATF06A3	u	2013:09:12:13:45:39		0.0	0	0	0.0	0	0	2
Elliot Hurst	This study	Step Type-Z:Step Number-1	124.55	0.86	NVPATF06A3  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	Tristan:Tristan	7.18e-08	273.0	NVPATF06A3  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM_3	LT-M-Z:LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	g	232	NVPATF06A3	u	2013:09:12:13:48:23		0.0	0	0	23.09	5	5	3
Elliot Hurst	This study	Step Type-Z:Step Number-2	126.76	2.4	NVPATF06A3  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	Tristan:Tristan	6.209e-08	273.0	NVPATF06A3  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM_4	LT-M-Z:LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	g	233	NVPATF06A3	u	2013:09:12:13:50:46		0.0	0	0	45.72	10	5	4
Elliot Hurst	This study	Step Type-I:Step Number-2	126.19	10.36	NVPATF06A3  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	Tristan:Tristan	6.247999999999999e-08	273.0	NVPATF06A3  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM_5	LT-M-I:LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	g	234	NVPATF06A3	u	2013:09:12:13:53:09		3e-05	0	90	44.11	10	5	5
Elliot Hurst	This study	Step Type-I:Step Number-3	126.07	19.88	NVPATF06A3  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	Tristan:Tristan	6.099999999999999e-08	273.0	NVPATF06A3  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM_6	LT-M-I:LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	g	235	NVPATF06A3	u	2013:09:12:13:55:49		3e-05	0	90	56.38	13	5	6
Elliot Hurst	This study	Step Type-Z:Step Number-3	127.13	9.96	NVPATF06A3  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	Tristan:Tristan	5.637000000000001e-08	273.0	NVPATF06A3  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM_7	LT-M-Z:LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	g	236	NVPATF06A3	u	2013:09:12:13:57:39		0.0	0	0	54.73	13	5	7
Elliot Hurst	This study	Step Type-P:Step Number-2	126.55	17.12	NVPATF06A3  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	Tristan:Tristan	5.858e-08	273.0	NVPATF06A3  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM_8	LT-PMRM-I:LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	g	237	NVPATF06A3	u	2013:09:12:14:00:12		3e-05	0	90	46.57	10	5	8
Elliot Hurst	This study	Step Type-Z:Step Number-4	124.68	11.92	NVPATF06A3  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	Tristan:Tristan	4.891e-08	273.0	NVPATF06A3  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM_9	LT-M-Z:LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	g	238	NVPATF06A3	u	2013:09:12:14:01:58		0.0	0	0	69.5	15	5	9
Elliot Hurst	This study	Step Type-I:Step Number-4	125.27	34.08	NVPATF06A3  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	Tristan:Tristan	5.88e-08	273.0	NVPATF06A3  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM_10	LT-M-I:LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	g	239	NVPATF06A3	u	2013:09:12:14:03:56		3e-05	0	90	71.08	15	5	10
Elliot Hurst	This study	Step Type-I:Step Number-5	127.5	46.52	NVPATF06A3  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	Tristan:Tristan	7.03e-08	273.0	NVPATF06A3  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM_11	LT-M-I:LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	g	240	NVPATF06A3	u	2013:09:12:14:06:02		3e-05	0	90	80.35	18	5	11
Elliot Hurst	This study	Step Type-Z:Step Number-5	125.18	22.85	NVPATF06A3  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	Tristan:Tristan	5.176e-08	273.0	NVPATF06A3  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM_12	LT-M-Z:LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	g	241	NVPATF06A3	u	2013:09:12:14:07:57		0.0	0	0	82.11	18	5	12
Elliot Hurst	This study	Step Type-P:Step Number-3	125.42	36.32	NVPATF06A3  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	Tristan:Tristan	5.916e-08	273.0	NVPATF06A3  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM_13	LT-PMRM-I:LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	g	242	NVPATF06A3	u	2013:09:12:14:10:39		3e-05	0	90	55.91	12	5	13
Elliot Hurst	This study	Step Type-Z:Step Number-6	127.31	26.58	NVPATF06A3  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	Tristan:Tristan	3.859e-08	273.0	NVPATF06A3  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM_14	LT-M-Z:LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	g	243	NVPATF06A3	u	2013:09:12:14:12:59		0.0	0	0	92.6	20	5	14
